subject_id,window_index,original_label,stress_label,E4_IBI_value_mean,E4_IBI_value_median,E4_IBI_value_std,E4_IBI_value_variance,E4_IBI_value_min,E4_IBI_value_max,E4_IBI_value_range,E4_IBI_value_iqr,E4_IBI_value_skewness,E4_IBI_value_kurtosis,E4_IBI_value_rms,E4_IBI_value_energy,E4_IBI_value_entropy,E4_IBI_value_mav,E4_IBI_value_auc,E4_IBI_value_slope,E4_IBI_value_zero_crossing_rate,E4_IBI_value_cv
S2,132,1,0,-0.7425876989995253,-0.8367722310345895,0.3916717236496144,0.1534067391066599,-1.2785034555435502,-0.014574806667805765,1.2639286488757444,0.5765467548976486,0.4721024262906147,-0.9722805027071328,0.8395494207085544,14.096864596241387,3.046439344671015,0.7425876989995253,-14.215120602458027,-0.04436000260775583,0.0,0.5274417071240293
S2,133,1,0,-0.8712734139895624,-0.8412737588245316,0.19099194593917715,0.03647792341363357,-1.2785034555435502,-0.5036742194567331,0.7748292360868171,0.17172938639104562,-0.43254357797103304,-0.018805536445964055,0.8919614819815153,15.911905706773219,2.7016094970590276,0.8712734139895624,-16.49064548499808,0.011618522992844804,0.0,0.21921011575990218
S2,134,1,0,-0.7848923550512046,-0.8412737588245316,0.1264263033911332,0.015983610189146857,-0.9942617019170233,-0.5036742194567331,0.49058748246029027,0.1513469027676364,0.541356899147803,-0.4591713363552037,0.7950091944166264,12.640792384139464,2.8709505944546683,0.7848923550512046,-14.990363637846693,-0.0005282890084174161,0.0,0.16107470352783018
S2,135,1,0,-0.8621819293714559,-0.8585429514310514,0.1860895016120058,0.03462930261020471,-1.2342080972611233,-0.5061974908455801,0.7280106064155433,0.2423097055196055,0.01616791099400472,-0.5584435669729144,0.8820357033277569,15.559739638897815,3.208694969562842,0.8621819293714559,-16.129403687840043,-0.010645299438841405,0.0,0.21583553919724108
S2,136,1,0,-1.3082215348964514,-1.21393472918059,0.4838510266063145,0.23411181594798447,-2.139802860066207,-0.5061974908455801,1.6336053692206272,0.6510803383318093,-0.3289336885177391,-0.931437779167851,1.3948316745452878,38.91110800629623,3.1464393446710153,1.3082215348964514,-24.969443681847462,-0.06639144153141356,0.0,0.36985404512899445
S2,137,1,0,-1.6080052952162789,-1.545369213421897,0.25971963594099495,0.06745428929332295,-2.139802860066207,-1.1936613611000566,0.9461414989661505,0.1367151400336455,-0.8278671631442439,-0.043772736068366846,1.628844780430878,53.06270637473832,2.5841837197791886,1.6080052952162789,-30.581540755206902,0.012063222424982643,0.0,0.16151665464886564
S2,138,1,0,-1.556145578225578,-1.5639722802412908,0.052819840445209446,0.0027899355446573833,-1.6228819918360347,-1.3952782006667008,0.22760379116933382,0.058909711594743897,1.3476575110694635,2.0119424312680314,1.5570417451615344,48.48757992351353,2.6464393446710153,1.556145578225578,-29.55627016599971,-0.008124803054375438,0.0,0.033942737224776996
S2,139,1,0,-1.6259825029726003,-1.6259825029726,0.035756838757915646,0.0012785515179595786,-1.684892214567345,-1.5670727913778562,0.1178194231894889,0.05890971159474501,-1.0036416142611416e-14,-1.2060150375939955,1.6263756182047864,52.90195302982002,3.321928094887362,1.6259825029726003,-30.8936675564794,-0.006201022273131022,0.0,0.02199091238223379
S2,140,1,0,-1.4765265757922799,-1.6445855697919936,0.2862842704158111,0.08195868348751326,-1.6915890790362826,-0.8681769762243086,0.8234121028119741,0.4035976006260751,1.0531653703659336,-0.5956780257755554,1.5040244055561027,45.24178825016776,1.8166422780956524,1.4765265757922799,-28.28190152067886,0.03960059684927665,0.0,0.19389036073542779
S2,141,1,0,-0.816074324332965,-0.7745556713370231,0.5536142123333292,0.30648869609745255,-1.6915890790362826,-0.03339170674342729,1.6581973722928554,0.810279864409712,-0.20388073618901573,-1.1930360455681517,0.9861369067898015,19.449319978659155,2.8464393446710154,0.816074324332965,-15.162891030858395,0.08353797569075161,0.0,0.6783869995981519
S2,142,1,0,-0.645497287910803,-0.7138438793881385,0.3629366559006223,0.1317230161963267,-1.1788043009610218,-0.03339170674342729,1.1454125942175946,0.5339977788215333,0.3254837444335036,-1.1489634833070617,0.7405334326662968,10.967795297930575,3.0464393446710156,0.645497287910803,-11.989947459121636,-0.049777292484126184,0.0,0.5622589942636198
S2,143,1,0,-0.8379966165315063,-0.8539271524879719,0.22236123939673713,0.04944452078605304,-1.1788043009610218,-0.35629376992035516,0.8225105310406666,0.30975576600270527,0.3611635436126909,-0.6435003796354022,0.866996453340096,15.033657002086105,3.208694969562842,0.8379966165315063,-16.13344534003596,0.022549665238514933,0.0,0.26534861240502033
S2,144,1,0,-0.45634615827376346,-0.4339403972274066,0.3384597083612265,0.11455497418396651,-1.12071912012046,0.14672838311286046,1.2674475032333206,0.4225337919277835,-0.20552706488775066,-0.6635268181726941,0.5681608842178325,6.456135807103787,3.1841837197791887,0.472693076371476,-8.453310423008414,0.04117220901753153,0.10526315789473684,0.741673184324658
S2,145,1,0,-0.21626187783186923,-0.23965869016903762,0.13956925170108073,0.019479576020399625,-0.48649016236441844,0.14672838311286046,0.633218545477279,0.1039342203190691,0.7657493880000069,0.8064100252452917,0.25738837546355114,1.3249755164753196,2.723219672335508,0.23260879592958178,-4.038869268077559,-0.010671608639635751,0.10526315789473684,0.6453714963558558
S2,146,1,0,-0.3208626080226813,-0.3208626080226811,0.09220214627369024,0.00850123577747497,-0.4727664684890161,-0.1689587475563496,0.3038077209326665,0.15190386046633206,-7.682743330406084e-15,-1.2060150375939742,0.3338473438633169,2.229080980091835,3.321928094887362,0.3208626080226813,-6.096389552430942,-0.015989880049087603,0.0,0.28735709293733785
S2,147,1,0,-0.5294151665029897,-0.4487816484153815,0.2100108818020797,0.04410457047528709,-1.001277568875763,-0.3288575480472251,0.6724200208285378,0.1477297284374497,-1.1857256360657702,-0.14913177789956578,0.5695480567947497,6.487699779973511,2.4659573209491747,0.5294151665029897,-9.977355450232468,-0.029980162123057152,0.0,0.3966846722380284
S2,148,1,0,-0.7914925776876729,-0.8067128071243439,0.2611482349817481,0.06819840063408232,-1.259808716892854,-0.353833116377636,0.905975600515218,0.33144822946093166,-0.07166022632266576,-0.9529357633804696,0.8334619974352515,13.893178023375183,3.046439344671015,0.7914925776876729,-15.124220258325977,-0.03477815779645235,0.0,0.32994401001799234
S2,149,1,0,-0.9060599149938877,-0.9120729950151965,0.1840638098432405,0.0338794860940086,-1.259808716892854,-0.671219401565273,0.588589315327581,0.22626784085907525,-0.4474929363649414,-0.769899182967642,0.9245669557434658,17.096481113054796,3.0464393446710156,0.9060599149938877,-17.146489275959794,-0.0047022658676851865,0.0,0.20314750360022515
S2,150,1,0,-1.1005574507836997,-1.2364009616604927,0.2354646548626755,0.0554436036895989,-1.3491356023495196,-0.6715910531680207,0.6775445491814989,0.42270034689520164,0.3986675873113112,-1.480808832374212,1.1254644846307298,25.333406123302282,2.419973094021975,1.1005574507836997,-20.945599614461727,-0.032617397872562064,0.0,0.2139503527916718
S2,151,1,0,-1.2748800131810971,-1.2748800131810964,0.04507143316257854,0.0020314340873287848,-1.3491356023495196,-1.2006244240126744,0.14851117833684513,0.07425558916842356,-3.241851231905457e-15,-1.2060150375939933,1.2756764801845186,32.54700964191925,3.321928094887362,1.2748800131810971,-24.22272025044084,0.007816377807202379,0.0,0.03535347067691156
S2,152,1,0,-0.9899168758124185,-1.1967162351090734,0.413104599950639,0.17065541050037747,-1.2709718242774954,0.0067471004182146285,1.2777189246957101,0.20647499387178536,1.445817562904832,0.4198622991361183,1.072655970718756,23.011816630371936,1.5567796494470396,0.9905915858542398,-19.166225154318735,0.057072772547051696,0.05263157894736842,0.4173124128342662
S2,153,1,0,-0.4803645369157934,-0.30182725597777066,0.47799357942333714,0.22847786196993414,-1.1928080462054726,0.009030677908354651,1.2018387241138273,0.980981190618047,-0.4226237226982179,-1.4789262259751208,0.6776635967028617,9.184559005925177,2.55887184844536,0.4855545859117922,-8.546802212339143,0.04708400255186823,0.10526315789473684,0.9950642536860046
S2,154,1,0,-0.3132864652092469,-0.3556380062889389,0.30226343220365837,0.09136318244753558,-0.9281690057479809,0.1460916397378296,1.0742606454858106,0.48341075785721394,-0.38500257357678247,-0.7924519480203953,0.435329291147334,3.790231834616806,2.803701696057348,0.3324109681372073,-6.343290463008032,-0.016693096472389774,0.10526315789473684,0.9648148444643909
S2,155,1,0,-0.13263923994277263,-0.25643909513933444,0.397301078625011,0.15784814707659717,-0.867634530325192,0.4907782624003236,1.3584127927255156,0.66032385554875,0.1452648917617681,-1.148423785376623,0.41885715351321573,3.508826300983871,2.8464393446710154,0.37624611913443895,-2.053423073648343,0.03886100167160831,0.10526315789473684,2.995350989619867
S2,156,1,0,-0.28386710443902896,-0.33108892008902735,0.5033795665367811,0.25339098800675763,-1.1082063020293973,0.4907782624003236,1.598984564429721,0.9046431195953024,0.20006587904366185,-1.282668645304744,0.5779026916266754,6.679430419787126,2.984183719779189,0.5128648196569123,-5.574269758211701,-0.0766063837234619,0.05263157894736842,1.7732930609608575
S2,157,1,0,-0.6232426435020265,-0.6666313198868701,0.28061763096550296,0.0787462548086912,-1.1082063020293973,0.01828340158617886,1.126489703615576,0.32915056662498066,0.5535150010619404,-0.14989959656664542,0.6835039484070925,9.343552949761706,3.003701696057348,0.6250709836606445,-12.308450110789106,0.023787976801695147,0.05263157894736842,0.4502542210345248
S2,158,1,0,-0.4284288654087032,-0.4207400138367964,0.3108460128409529,0.09662524369911787,-0.9400104257049908,0.14362863674035395,1.0836390624453447,0.43631527717874763,-0.04641397044316655,-0.9189914501215597,0.5293170471603069,5.603530728290132,3.1841837197791887,0.4446200692413565,-7.865684896778157,0.016673924741554682,0.10526315789473684,0.7255487151744989
S2,159,1,0,-0.7552654729957071,-0.8309571552030005,0.5025577339172081,0.2525642759199994,-1.7557921595313084,0.14362863674035395,1.8994207962716623,0.80233793107971,0.008564074585101934,-1.012711414285906,0.9071880789667756,16.459804212388573,2.921928094887362,0.7696283366697425,-14.299227698518665,-0.0757954716475584,0.05263157894736842,0.6654054129124273
S2,160,1,0,-1.4376305072291562,-1.333661634573048,0.3620105608002828,0.13105164613093528,-2.0317086770336648,-0.764537564184944,1.2671711128487209,0.5682160935556966,-0.20381808437557725,-1.0769464016994477,1.4825090628548943,43.95666242893793,2.6841837197791887,1.4376305072291562,-27.101381700174656,-0.039899978713068586,0.0,0.25181057231319515
S2,161,1,0,-1.8116742884671655,-1.9451863104340852,0.2971714454216633,0.08831086797400059,-2.1687604786376133,-1.1996559959396607,0.9691044826979527,0.4725450714463133,0.6722461620142918,-0.9518545987526896,1.835885234830056,67.40949190934019,2.8016094970590273,1.8116742884671655,-34.57385204058823,-0.011955988916088622,0.0,0.1640313864988923
S2,162,1,0,-1.481738984419873,-1.329127678564514,0.5144179109829672,0.26462578714008,-2.1687604786376133,-0.6831262503401172,1.4856342282974961,0.9208197359429842,0.01117833905470469,-1.5070396471504952,1.5684948852609362,49.20352410179434,2.501609497059027,1.481738984419873,-28.159738324866634,0.08379392950551309,0.0,0.3471717464357401
S2,163,1,0,-1.256845169083337,-1.239011218274249,0.34881834234093473,0.12167423595347752,-1.9506452698349763,-0.6831262503401172,1.2675190194948591,0.4645220489131696,-0.28563847731828373,-0.70510010735482,1.304351952120899,34.026680300032,3.1709505944546685,1.256845169083337,-23.531330111495762,-0.03953289282076285,0.0,0.2775348554630167
S2,164,1,0,-1.6872357332871215,-1.7521006548634999,0.3149650130305535,0.09920295943333675,-2.157099513796373,-1.0216011720086728,1.1354983417877003,0.3719720558725368,0.5602038519870904,-0.5947447699884005,1.7163820609393083,58.919347582285354,3.1464393446710157,1.6872357332871215,-32.43095213833874,-0.035941119463421954,0.0,0.1866751674449957
S2,165,1,0,-1.5659163347109684,-1.567774119836848,0.35396575033604827,0.12529175241096166,-2.157099513796373,-1.1814042403007785,0.9756952734955946,0.6802500794736275,-0.21051612166742517,-1.4823855072024046,1.605423844262192,51.5477143945119,2.684183719779189,1.5659163347109684,-29.700688378161125,0.05928975821281488,0.0,0.22604384569586988
S2,166,1,0,-1.2959338087160082,-1.222873710265059,0.13025544607096373,0.01696648123114574,-1.5296243568749874,-1.1814042403007785,0.3482201165742089,0.21840363532096152,-0.5805972413077709,-1.3013532428918428,1.302463403633409,33.9282183560865,2.4232196723355077,1.2959338087160082,-24.39960630473209,-0.009064990013920686,0.0,0.10051087886966918
S2,167,1,0,-1.7040081515396774,-1.5068487546618818,0.4071495979951157,0.16577079514758433,-2.3375052655431134,-1.1814042403007785,1.156101025242335,0.7449796461725775,-0.2599297589090222,-1.5199676455612496,1.7519744791695036,61.38829151322506,2.7037016960573483,1.7040081515396774,-32.73686984713186,-0.053506490221711715,0.0,0.23893641449263647
S2,168,1,0,-1.557958300770838,-1.43206414281565,0.5499728136118134,0.30247009571209443,-2.3375052655431134,-0.7652288067320006,1.5722764588111129,1.0725368486151026,-0.06907188543178086,-1.5783491642728402,1.6521816373065195,54.59408325305703,2.865957320949175,1.557958300770838,-29.776086811925254,0.08285713474547576,0.0,0.35300868665079216
S2,169,1,0,-1.0014704600939277,-1.0415358924742344,0.2620941104185379,0.06869332271608473,-1.358946158608683,-0.4244474464770225,0.9344987121316606,0.3665604077333826,0.5122867471725712,-0.5711629915177889,1.035198727374038,21.432728103136558,3.1464393446710153,1.0014704600939277,-18.77355912561216,0.01697101903705307,0.0,0.26170927736995475
S2,170,1,0,-1.2031580557733628,-1.3122787749755611,0.34728721256329503,0.12060840800998326,-1.6512431991965622,-0.4244474464770225,1.2267957527195397,0.3928050674061765,0.8397078653987495,-0.3178929525290548,1.2522770121591795,31.363954303646437,3.0086949695628418,1.2031580557733628,-22.69884043072404,-0.03266672778319654,0.0,0.2886463760075701
S2,171,1,0,-1.613415855507651,-1.4862304829449726,0.3451962316151108,0.11916043832127324,-2.492276908417472,-1.183282568181455,1.308994340236017,0.2619077833455059,-1.2454176442844411,0.5720583457935531,1.6499306534290339,54.44542322249518,2.765957320949175,1.613415855507651,-30.41563653206804,-0.03970993804784431,0.0,0.21395366262004226
S2,172,1,0,-1.1784901189997883,-1.350630858069377,0.8398025647664907,0.7052683477883758,-2.492276908417472,0.1687240821974399,2.661000990614912,1.5337527439951915,0.274060531054226,-1.238818385861375,1.447103074548773,41.88214616737022,2.8464393446710154,1.2014747813129587,-22.82596689930924,0.1003663265894789,0.15789473684210525,0.7126089147690525
S2,173,1,0,-0.6621312637212351,-0.832461246407763,0.5881277195530601,0.3458942145066829,-1.988174757769519,0.1687240821974399,2.156898839966959,0.8679360444491233,-0.32145158213574637,-0.5943771633410178,0.8856139254233545,15.686240498075259,2.7037016960573483,0.6998890539483671,-11.807914494631788,0.005943498825135348,0.21052631578947367,0.8882343302259001
S2,174,1,0,-0.751737207105556,-0.8098291716292221,0.26678215325510124,0.07117271729542833,-1.0036770249941904,0.14773127913961703,1.1514083041338075,0.19369336118658187,2.2163440229557017,4.516326556357207,0.7976725806007688,12.725630916845803,1.9954618442383216,0.7665103350195178,-14.770011566754338,-0.011427990966751761,0.05263157894736842,0.35488752017783354
S2,175,1,0,-0.44798788694888125,-0.6219651071047798,0.3802891466649061,0.14461983507112247,-0.8608417646200055,0.32890282294874523,1.1897445875687507,0.633396778524293,0.679588626655397,-0.9477561399853398,0.5876333737323349,6.906259638480921,2.8464393446710154,0.5138216154851796,-8.245969964489436,0.044388821651123726,0.10526315789473684,0.8488826545176207
S2,176,1,0,-0.5217115676644823,-0.6362290426165953,0.4501386360548254,0.20262479166929856,-1.011338999562655,0.32890282294874523,1.3402418225114001,0.8624232329616299,0.4414607152387348,-1.1981487527758155,0.6890629517716291,9.496155030084608,3.046439344671015,0.5875452962007808,-9.869322843082802,-0.06593049476963286,0.10526315789473684,0.8628113002553047
S2,177,1,0,-0.8145750649230707,-0.7719646752393725,0.13707928051132573,0.018790729145502727,-1.011338999562655,-0.671219401565273,0.3401195979973819,0.31194651489470815,-0.4255545603422764,-1.4746201654349578,0.8260286106061507,13.646465310798554,2.433206219346495,0.8145750649230707,-15.59651052996379,0.013778670857030557,0.0,0.16828317783612937
S2,178,1,0,-0.7226589855493086,-0.702461731895891,0.09119469020376414,0.008316471521360516,-0.8356626162455093,-0.5419917969900541,0.29367081925545524,0.14645693130227144,0.3737253343080996,-0.91228417863781,0.7283903355457952,10.611049618330323,2.256779649447039,0.7226589855493086,-13.712665236959197,-0.007003483240204549,0.0,0.12619325577809717
S2,179,1,0,-0.7534479377466468,-0.7807248430122289,0.08582362507384729,0.007365694620816309,-0.8356626162455093,-0.5419917969900541,0.29367081925545524,0.06140104067248853,1.4661847776462749,0.950369343088199,0.7583201761231801,11.500989790309818,2.4659573209491747,0.7534479377466468,-14.388114537622481,-0.006438985870674952,0.0,0.11390783725617709
S2,180,1,0,-0.741945238376973,-0.7419452383769733,0.03726901815438947,0.0013889797141922115,-0.8033462790494607,-0.6805441977044836,0.12280208134497705,0.06140104067248853,1.6475709685437324e-14,-1.2060150375939742,0.7428806879065142,11.037434329289114,3.321928094887362,0.741945238376973,-14.09695952916249,0.006463267439209304,0.0,0.05023149449131386
S2,181,1,0,-0.8696575676580869,-0.7290187034985549,0.23470591851743758,0.055086868187114044,-1.3164625195371205,-0.6740809302652756,0.6423815892718449,0.33896678460650187,-0.9622014079867205,-0.8194555220598567,0.9007725313152561,16.227823063441882,2.119240704636849,0.8696575676580869,-16.404047480985252,-0.03324240688674311,0.0,0.269883143947658
S2,182,1,0,-0.9400261722044041,-0.926229428631901,0.2320611518803533,0.0538523782120364,-1.3164625195371205,-0.540459745881942,0.7760027736551784,0.38979424953502384,-0.09476729681042766,-1.0896781673377984,0.9682466538239624,18.750031652826,3.084183719779189,0.9400261722044041,-18.19325310601447,0.010684381785932617,0.0,0.24686669237746792
S2,183,1,0,-0.9052526587643493,-0.9177203693841313,0.19311928758297656,0.037295059236556405,-1.279171024937552,-0.540459745881942,0.7387112790556101,0.1947038173993434,0.12163386695007239,-0.47171410118277946,0.9256227284571612,17.135548708729594,2.984183719779189,0.9052526587643493,-17.099773428140093,-0.0059662490085726,0.0,0.21333191978312474
S2,184,1,0,-0.5998316189238719,-0.6539566170818826,0.4245027774490697,0.1802026080619744,-1.279171024937552,0.10073729073434853,1.3799083156719005,0.7332678728300335,0.16915558121290683,-1.24781520692603,0.7348473168780081,10.800011582456152,3.2464393446710154,0.6188791542337493,-11.552101143457197,0.055086801549179054,0.10526315789473684,0.7077032354690622
S2,185,1,0,-0.6238508469673554,-0.5599773972952176,0.5148432875328749,0.26506361071765855,-1.5215238382981604,0.10073729073434853,1.6222611290325089,0.6517533677084577,-0.480299485990868,-0.8783913986186191,0.8088593758988921,13.085069799590904,3.0709505944546684,0.6428983822772326,-11.363387667915795,-0.06935845917426517,0.10526315789473684,0.8252666322977925
S2,186,1,0,-1.1657191754493563,-1.3045179735782164,0.332645646543672,0.11065312616445758,-1.5215238382981604,-0.4002908404362596,1.1212329978619007,0.3730104317297146,1.019500135500236,-0.296817111971861,1.212251756927902,29.391086443495706,2.6016094970590276,1.1657191754493563,-22.480761118714987,-0.039193317278152395,0.0,0.2853565880611385
S2,187,1,0,-1.2070588273276623,-1.261587649612287,0.22504373602695316,0.05064468312496897,-1.4355696458206577,-0.3901637113124762,1.0454059345081816,0.10195951941908543,2.6251940188987755,6.412373826049711,1.2278581741205294,30.152713915092008,1.9149798205164812,1.2070588273276623,-23.22830986798668,0.02796885446567362,0.0,0.18643974173585484
S2,188,1,0,-0.6872721533978402,-0.39958813335198784,0.4511770301199457,0.2035607125078544,-1.256221359116545,-0.1610236793509039,1.095197679765641,0.8837985188021397,-0.21993258219492215,-1.7835638989328262,0.8221336420217572,13.518074506879175,2.0841837197791886,0.6872721533978402,-12.912944468403735,0.06528874663459953,0.0,0.6564750628835292
S2,189,1,0,-0.3967639763501064,-0.4179635466271978,0.13711762578659867,0.018801243301353705,-0.5925299727416968,-0.1610236793509039,0.43150629339079294,0.18380367907958106,0.4547556579247777,-0.9487499758833051,0.41978910923284024,3.5244579246100294,3.0709505944546684,0.3967639763501064,-7.558502700955827,-0.02331787556729015,0.0,0.34558990724905286
S2,190,1,0,-0.6017176793793008,-0.6017176793793,0.10595780189965459,0.011227055783406445,-0.776284105493799,-0.427151253264801,0.349132852228998,0.1745664261144999,-9.281464485866308e-15,-1.2060150375939878,0.6109756308241905,7.465824429220349,3.321928094887362,0.6017176793793008,-11.432635908206713,-0.01837541327521045,0.0,0.1760922198745347
S2,191,1,0,-0.7854718121314045,-0.7854718121314053,0.10595780189965419,0.011227055783406362,-0.9600382382459012,-0.6109053860169031,0.34913285222899804,0.17456642611449846,2.0472512574087887e-14,-1.2060150375939724,0.7925862876913774,12.563860468727977,3.321928094887362,0.7854718121314045,-14.92396443049669,-0.01837541327521038,0.0,0.1348970138242569
S2,192,1,0,-0.9692259448835088,-0.969225944883508,0.10595780189965469,0.011227055783406466,-1.1437923709980093,-0.7946595187690114,0.3491328522289979,0.17456642611450002,-1.2168044349891715e-14,-1.206015037593995,0.9750005066761437,19.012519760374737,3.321928094887362,0.9692259448835088,-18.415292952786665,-0.018375413275210462,0.0,0.10932208579330772
S2,193,1,0,-1.1529800776356125,-1.1529800776356132,0.10595780189965383,0.011227055783406284,-1.3275465037501115,-0.9784136515211148,0.3491328522289967,0.17456642611449547,6.1284310959308644e-15,-1.206015037593973,1.1578385531705315,26.81180230416059,3.321928094887362,1.1529800776356125,-21.90662147507664,-0.018375413275210313,0.0,0.09189907436817023
S2,194,1,0,-1.0595875037203657,-1.1897309041860331,0.31552168783610635,0.09955393549494533,-1.3459219170253192,-0.14253946950824484,1.2033824475170742,0.28210792578786215,1.6469755069890233,1.830813036792735,1.1055675526783977,24.44559227070603,2.363865121950854,1.0595875037203657,-20.53939644751659,0.03905881624562907,0.0,0.29777784914248595
S2,195,1,0,-0.6139241009526858,-0.5063980975465695,0.3984273516120269,0.1587443545125737,-1.3459219170253192,0.10815501171936823,1.4540769287446873,0.5730214183697215,-0.12777978534038928,-0.9228890775307126,0.7318791951156538,10.712943124862745,3.1037016960573482,0.6247396021246227,-11.235724681044566,0.043932689485650454,0.10526315789473684,0.6489847051023871
S2,196,1,0,-0.5625180857469834,-0.5553031753244053,0.28654369215014897,0.08210728751103934,-0.9603809109938586,0.10815501171936823,1.0685359227132267,0.37527132498683125,0.5914999600847066,-0.16053533419771293,0.6312954017759752,7.970677686069798,2.9464393446710155,0.5733335869189202,-10.893065794160945,-0.03985838973353241,0.05263157894736842,0.5093946299871224
S2,197,1,0,-0.6764202670040593,-0.6661782734427013,0.18014127156111395,0.032450877719655005,-0.9603809109938586,-0.3496617759095844,0.6107191350842742,0.2670448753536717,0.022492493624362054,-0.9816096013969067,0.6999966109442944,9.799905106669957,3.1464393446710153,0.6764202670040593,-12.60461445774158,0.01494843860776215,0.0,0.26631560340286625
S2,198,1,0,-0.7007253578453465,-0.7023507959222524,0.190488031200402,0.036285690030605326,-1.178452302427955,-0.3496617759095844,0.8287905265183706,0.17032205733368755,-0.28842957860236523,0.41452414738695964,0.7261554359488704,10.546034343161883,2.7414460711655217,0.7007253578453465,-13.278461982273907,-0.01348233389067162,0.0,0.27184406710516623
S2,199,1,0,-0.9224860120954901,-0.8412737588245316,0.2140963285541217,0.04583723790035442,-1.4888480041079601,-0.695360683111003,0.7934873209969572,0.21773593463492635,-1.208664798036181,0.4504426800287886,0.9470045830998893,17.936353608243905,2.341446071165522,0.9224860120954901,-17.330949926574277,-0.01852557142423271,0.0,0.23208626011335093
S2,200,1,0,-1.054014670269133,-0.9916290502285898,0.19499417853320444,0.038022729661839214,-1.4888480041079601,-0.8412737588245316,0.6475742452834286,0.3795992357941853,-0.5302270898805872,-0.9049776301642787,1.0719000208995186,22.979393096087772,2.6016094970590276,1.054014670269133,-20.179970624280557,-0.006330562315410644,0.0,0.18500138948105385
