subject_id,window_index,original_label,stress_label,E4_EDA_value_mean,E4_EDA_value_median,E4_EDA_value_std,E4_EDA_value_variance,E4_EDA_value_min,E4_EDA_value_max,E4_EDA_value_range,E4_EDA_value_iqr,E4_EDA_value_skewness,E4_EDA_value_kurtosis,E4_EDA_value_rms,E4_EDA_value_energy,E4_EDA_value_entropy,E4_EDA_value_mav,E4_EDA_value_auc,E4_EDA_value_slope,E4_EDA_value_zero_crossing_rate,E4_EDA_value_cv
S2,132,1,0,1.1989280500000004,1.1600395,0.08542385705847927,0.007297235354747499,1.076753,1.372741,0.2959879999999999,0.1194845,0.7516657806193432,-0.6318427528142374,1.2019674306866845,28.894514088631,2.7332062193464948,1.1989280500000004,22.667965,0.005022248872180456,0.0,0.07125019475395479
S2,133,1,0,1.24351845,1.258062,0.08580169346142007,0.007361930600847495,1.076753,1.374022,0.297269,0.0807239999999998,-0.3380241264909576,-0.6830994759009918,1.2464750563453928,31.074001321825,2.639353872167201,1.24351845,23.603978499999997,-0.001956675939849628,0.0,0.06899913182745303
S2,134,1,0,1.2704264000000003,1.259984,0.11702088334711884,0.013693887139339996,1.071628,1.436807,0.3651789999999999,0.1944417500000002,-0.1216513689205508,-1.170152819976711,1.2758045010722843,32.553542499126,2.765957320949175,1.2704264000000003,24.185703,-8.768421052631609e-05,0.0,0.09211150157704438
S2,135,1,0,1.1779783499999996,1.084441,0.15737746714230566,0.0247676671641275,1.037032,1.436807,0.399775,0.31969175000000005,0.7471326038302389,-1.2624093154798768,1.1884446391114944,28.248013204657003,2.0577174691301483,1.1779783499999996,22.436685499999996,-0.0212777977443609,0.0,0.13359962612411824
S2,136,1,0,1.1305049500000002,1.084441,0.09966765983731883,0.009933642417447498,1.037032,1.313799,0.276767,0.15760324999999997,0.8665446282237678,-0.9875109914347435,1.1348898996783565,25.759501687839002,2.35887184844536,1.1305049500000002,21.4366055,0.014874015789473683,0.0,0.08816207291911354
S2,137,1,0,1.24544025,1.2836880000000002,0.08130970746280851,0.006611268527687497,1.067784,1.316362,0.24857799999999997,0.06630875000000014,-1.2065573766490614,-0.14549532831166,1.2480916171690883,31.154653696955002,2.341446071165522,1.24544025,23.7257015,0.010916358646616543,0.0,0.06528591593439229
S2,138,1,0,1.2845849499999997,1.2868915,0.018353112663728202,0.00033683674444750047,1.24717,1.316362,0.06919200000000014,0.026908249999999967,-0.22028030527544368,-0.7614510341144056,1.2847160505383866,33.009906610219005,3.1464393446710153,1.2845849499999997,24.419543,-0.0002948067669172909,0.0,0.014287192656062339
S2,139,1,0,1.2617772999999999,1.2612645,0.02241193634450181,0.0005022948907100011,1.224106,1.295861,0.07175500000000001,0.03779900000000014,-0.012024565802272713,-1.2452631586127292,1.2619763269118798,31.85168499372,3.2219280948873625,1.2617772999999999,23.976844000000003,-0.003876747368421057,0.0,0.01776219650211001
S2,140,1,0,1.19815925,1.2228249999999998,0.05587382426134352,0.0031218842375874993,1.107505,1.258702,0.15119700000000003,0.10154550000000007,-0.6916616119938336,-1.1982955986163155,1.1994613260118685,28.774149451962998,2.523219672335508,1.19815925,22.7781595,-0.008995331578947366,0.0,0.04663305337862519
S2,141,1,0,1.1569004,1.1356945,0.04587544375196823,0.0021045563394400013,1.107505,1.222825,0.11532000000000009,0.09001375000000023,0.34375798934006446,-1.6659926448555016,1.1578096095039114,26.810461837192,2.2414460711655217,1.1569004,21.921590000000002,0.0003150300751879736,0.0,0.03965375390307431
S2,142,1,0,1.1765048,1.188229,0.035932807173389626,0.001291166631360001,1.116474,1.222825,0.10635100000000008,0.05733974999999991,-0.6930683330232841,-1.0443506339127662,1.1770534019552383,27.709094221087998,2.4232196723355077,1.1765048,22.375182,0.00417058947368421,0.0,0.0305419979360812
S2,143,1,0,1.18880565,1.186948,0.009001061861108389,8.10191146275e-05,1.167728,1.203605,0.03587699999999994,0.01025049999999994,-0.28891703206006863,-0.004925401412701369,1.18883972535685,28.266797851731003,2.9037016960573485,1.18880565,22.6000565,-0.0009951962406015054,0.0,0.007571516724460713
S2,144,1,0,1.1681761499999999,1.165165,0.01765866444631358,0.00031182843002749934,1.142101,1.19848,0.05637899999999996,0.03395499999999996,0.14880929969269868,-1.5255043088512037,1.1683096104453006,27.298946917177002,2.8609640474436815,1.1681761499999999,22.197076499999998,-0.002885418796992479,0.0,0.015116439799180615
S2,145,1,0,1.1402431000000002,1.1408195,0.013392594475679451,0.00017936158678999976,1.117756,1.162602,0.04484599999999994,0.023063499999999904,-0.16253417650319466,-1.2323559753896844,1.1403217478783785,26.006673773688004,3.1464393446710153,1.1402431000000002,21.663402,-0.0022957879699248103,0.0,0.011745385239059504
S2,146,1,0,1.1138476000000002,1.1164745,0.017178971841760513,0.0002951170735400006,1.081878,1.139538,0.057660000000000045,0.025947500000000234,-0.22635863527855596,-1.0943439236464108,1.1139800685377186,24.819031861986005,3.246439344671016,1.1138476000000002,21.166244000000003,-0.0029586526315789506,0.0,0.015423090054474698
S2,147,1,0,1.0812376,1.0799565,0.02028999192804176,0.00041168377243999964,1.051126,1.115193,0.0640670000000001,0.03523675000000015,0.10355249833654323,-1.3209659246815988,1.0814279594250373,23.389728628524,3.246439344671015,1.0812376,20.5415925,-0.0035087278195488707,0.0,0.01876552566063348
S2,148,1,0,1.0458089000000002,1.0485635,0.019859674171294972,0.0003944066581900006,1.013968,1.078035,0.0640670000000001,0.03171325000000014,-0.07655878238014939,-1.2612464754567139,1.0459974483608456,21.882213239547998,3.2841837197791888,1.0458089000000002,19.8701765,-0.0034345413533834615,0.0,0.01898977353443346
S2,149,1,0,1.01185375,1.0133275,0.019327618872678018,0.00037355685128749946,0.979372,1.046001,0.06662899999999994,0.032353499999999924,0.019816394821067673,-1.123830961044177,1.012038323503784,20.484431364806998,3.146439344671015,1.01185375,19.2243885,-0.0033459120300751853,0.0,0.01910119804633626
S2,150,1,0,0.9786032500000001,0.9774499999999999,0.019383308865812864,0.0003757126625874996,0.947339,1.012687,0.06534799999999985,0.030432000000000015,0.06481271200556446,-1.1735056059918993,0.9787951949070601,19.160800671462997,3.2464393446710154,0.9786032500000001,18.592052,-0.0033565135338345844,0.0,0.01980711679203279
S2,151,1,0,0.9601715500000001,0.959462,0.009028779942356553,8.151886724750001e-05,0.944776,0.975528,0.030752,0.01407024999999995,0.03570668908642332,-1.1524588532834883,0.9602139992192626,18.440218485933002,3.0709505944546684,0.9601715500000001,18.238203000000002,-0.0007886909774436084,0.0,0.009403298756723787
S2,152,1,0,0.9268713500000001,0.9428045,0.03795217810781747,0.0014403678231275,0.857546,0.971585,0.114039,0.054456750000000054,-0.6356179313441662,-0.9740046622152319,0.927648029844267,17.210617345479,2.8086949695628416,0.9268713500000001,17.636266000000003,-0.006103654887218045,0.0,0.040946543560568004
S2,153,1,0,0.8699112,0.857546,0.033494705251128874,0.0011218952798600003,0.83192,0.940833,0.10891300000000004,0.052854500000000026,0.6991532738654327,-0.8275365872288019,0.8705557944010825,15.157347823305999,2.8037016960573484,0.8699112,16.4887835,-0.004852673684210528,0.0,0.03850359122991964
S2,154,1,0,0.85677765,0.848577,0.02088770890565789,0.0004362963833274999,0.83192,0.902393,0.07047300000000001,0.024024749999999928,0.8718986168689851,-0.4529313438755507,0.8570322268869764,14.690084758457,2.821928094887362,0.85677765,16.2895385,0.0020077466165413517,0.0,0.02437938116809874
S2,155,1,0,0.8544710999999998,0.843452,0.020586937737070075,0.0004238220053899999,0.833201,0.902393,0.06919200000000003,0.020822250000000042,1.1910649501361732,0.06526076665582625,0.8547190665596504,14.610893654812001,2.5219280948873624,0.8544710999999998,16.248533,-0.002240905263157896,0.0,0.024093193716054385
S2,156,1,0,0.8323680999999998,0.8325605,0.008664490578793416,7.507339698999988e-05,0.817825,0.843452,0.025626999999999955,0.01729774999999989,-0.2464455109757974,-1.368669551050926,0.8324131950507513,13.858234545892001,2.7709505944546686,0.8323680999999998,15.817364500000002,-0.0014383458646616532,0.0,0.010409445747372369
S2,157,1,0,0.8176329499999999,0.8171845,0.008257096211592778,6.81796378474998e-05,0.806293,0.83192,0.025626999999999955,0.012492249999999983,0.24973826720458936,-1.1449711541889926,0.817674642240757,13.371836411271,3.0086949695628427,0.8176329499999999,15.534193500000002,-0.0014036789473684192,0.0,0.010098781135951994
S2,158,1,0,0.8073823999999998,0.806293,0.007056386613557966,4.979259204000007e-05,0.796043,0.820388,0.02434500000000006,0.010891500000000054,0.12219107534541669,-0.9665390096002198,0.8074132352282813,13.038322648436,3.208694969562842,0.8073823999999998,15.329822499999999,-0.0003998045112781959,0.0,0.008739832096362228
S2,159,1,0,0.7892515999999999,0.7966835,0.01868333695141207,0.00034906707963999956,0.757603,0.820388,0.06278499999999998,0.0320332499999999,-0.1231894207577742,-1.248899128189604,0.7894727070533851,12.465343103643999,2.6037016960573482,0.7892515999999999,14.995396,-0.0023873233082706757,0.0,0.0236722192915568
S2,160,1,0,0.77502875,0.7729785,0.010475656704355088,0.0001097393833874997,0.757603,0.805012,0.04740899999999992,0.011852499999999933,1.0882588793308643,1.3162105634060755,0.7750995437425764,12.015586054199002,2.733206219346495,0.77502875,14.714142500000003,-0.00048364285714285713,0.0,0.013516474975096199
S2,161,1,0,0.7684939,0.767853,0.008955603781432049,8.020283909e-05,0.75504,0.785792,0.030752,0.014734999999999943,0.3620176743024953,-0.9737980384730709,0.7685460800604607,11.813261543526,3.1464393446710153,0.7684939,14.599461999999999,-0.0015298932330827064,0.0,0.011653448103403357
S2,162,1,0,0.7527977,0.7543995,0.009604547345398432,9.224732971000005e-05,0.737101,0.767853,0.030752,0.015055249999999853,-0.14937403902441854,-1.2588300849658574,0.7528589671744635,11.335932489100001,3.1464393446710153,0.7527977,14.303477,-0.0016541518796992485,0.0,0.012758470629491073
S2,163,1,0,0.7356919499999999,0.73582,0.010096619788201396,0.0001019417311475,0.719163,0.753759,0.03459599999999996,0.017618249999999946,0.06976655108595309,-1.1448421903075734,0.7357612296295246,10.826891740519,3.208694969562842,0.7356919499999999,13.977378,-0.0017437812030075188,0.0,0.013723977526465252
S2,164,1,0,0.7188422999999999,0.718522,0.009621737281281377,9.257782830999995e-05,0.702505,0.734539,0.03203400000000001,0.01409450000000012,-0.06221300731034163,-1.0859574370872807,0.7189066908143227,10.336536601952002,3.246439344671016,0.7188422999999999,13.658324,-0.0016618796992481201,0.0,0.013385046040392139
S2,165,1,0,0.7034022,0.703146,0.008794637295534138,7.734564516000002e-05,0.688411,0.717881,0.029469999999999996,0.014094499999999899,0.14140473100775952,-1.090921880487782,0.703457177523977,9.8970400122,3.1086949695628423,0.7034022,13.364898,-0.0015125503759398497,0.0,0.01250299941560339
S2,166,1,0,0.6895638,0.68777,0.007404068628801323,5.48202322599999e-05,0.679441,0.703787,0.02434600000000009,0.012172749999999954,0.35617991812487415,-1.2185291672562244,0.6896035487892301,9.511061090054001,3.1037016960573482,0.6895638,13.097099,-0.0012235248120300742,0.0,0.010737322099566892
S2,167,1,0,0.6949454500000001,0.687129,0.014099962189576954,0.0001988089337474997,0.679441,0.720444,0.04100300000000001,0.02562724999999999,0.5505253875358588,-1.3257058578968028,0.6950884745192154,9.662959748189,2.639353872167201,0.6949454500000001,13.209216999999999,0.0014875165413533796,0.0,0.02028930787240488
S2,168,1,0,0.7013522,0.69738,0.00951904109456409,9.06121433599999e-05,0.687129,0.720444,0.033314999999999984,0.014095250000000004,0.5781170846702931,-0.8510364139832083,0.7014167951996872,9.839710411764,3.1841837197791887,0.7013522,13.330945500000002,-0.0010963503759398485,0.0,0.013572412112721812
S2,169,1,0,0.6911015500000001,0.693536,0.0071445449853367255,5.104452304750015e-05,0.676879,0.703787,0.026908000000000043,0.008328749999999996,-0.6606277828337688,-0.37427431266939415,0.6911384788415778,9.553447938709,2.6709505944546685,0.6911015500000001,13.1349015,-0.0010192849624060167,0.0,0.01033790907477595
S2,170,1,0,0.67719905,0.6755975000000001,0.010954268658723868,0.00011999600184750003,0.657659,0.696099,0.03844000000000003,0.016337000000000046,0.14696739648897847,-0.9877413467784928,0.6772876414956573,9.174370986455001,3.1464393446710157,0.67719905,12.867742999999999,-0.0018776804511278198,0.0,0.016175847645864046
S2,171,1,0,0.6634247,0.6621435,0.006322797712247335,3.997777091000013e-05,0.652533,0.674316,0.021782999999999997,0.010571250000000032,0.20347622308689503,-1.0585428199691642,0.6634548291639755,8.803446206819999,2.903701696057348,0.6634247,12.605069499999999,-0.0010038676691729337,0.0,0.009530543123051245
S2,172,1,0,0.6530459500000001,0.652533,0.0069640521643293185,4.8498022547499867e-05,0.63972,0.662784,0.023064000000000084,0.010890749999999949,-0.3083731817650608,-1.0195548344311482,0.6530830811113928,8.530350216679,2.9037016960573485,0.6530459500000001,12.411589,-0.0011522218045112763,0.0,0.010663954296522806
S2,173,1,0,0.6397201000000001,0.63972,0.008877287225836517,7.88062284900002e-05,0.624344,0.652533,0.02818900000000002,0.014735749999999936,-0.08660789054430604,-1.1766096976741296,0.6397816913389285,8.18641225145,3.1841837197791887,0.6397201000000001,12.1553225,-0.0015279563909774453,0.0,0.013876830235342794
S2,174,1,0,0.626074,0.624344,0.007341249457687693,5.389394359999985e-05,0.614094,0.63972,0.025625999999999927,0.011531999999999987,0.2681657782508749,-1.0051164994709372,0.6261170397135027,7.840450948391999,2.9659573209491747,0.626074,11.894573000000001,-0.0012514360902255621,0.0,0.011725849432635268
S2,175,1,0,0.6142217500000001,0.613453,0.006582341125124107,4.3327214687500084e-05,0.602562,0.624344,0.021781999999999968,0.01185225000000012,-0.02888767790775897,-1.2899297745728355,0.6142570189975447,7.546233707755,2.908694969562842,0.6142217500000001,11.670981999999999,-0.0011329646616541362,0.0,0.010716554933334916
S2,176,1,0,0.6025615500000001,0.601921,0.0067801157031056585,4.596996894749993e-05,0.592311,0.612812,0.02050099999999999,0.010891500000000054,-0.07693859110696506,-1.2668665478437653,0.6025996942476407,7.262527830147,3.1086949695628423,0.6025615500000001,11.448669500000001,-0.001167639849624059,0.0,0.0112521545775791
S2,177,1,0,0.59102955,0.5910295000000001,0.006558559426238356,4.301470174749999e-05,0.580779,0.60128,0.02050099999999999,0.010571250000000032,0.0760275025836555,-1.122799990329063,0.591065938516973,6.987178873499,3.208694969562842,0.59102955,11.229561500000003,-0.0011271781954887217,0.0,0.011096838434285317
S2,178,1,0,0.58007415,0.5801385,0.006097794652782268,3.7183099627500016e-05,0.570528,0.589748,0.019220000000000015,0.011531999999999987,0.07593506724086493,-1.325350747996956,0.5801061994133919,6.730464051957,3.2464393446710154,0.58007415,11.0200635,-0.0010356669172932335,0.0,0.01051209513953047
S2,179,1,0,0.56918285,0.5698875,0.006514340690161962,4.243663462749982e-05,0.557715,0.579498,0.021782999999999997,0.011531999999999987,-0.17407175261045968,-1.1662612770217422,0.5692201273398103,6.480231067374999,2.8282129458410012,0.56918285,10.8150505,-0.0011011721804511257,0.0,0.011445075497552257
S2,180,1,0,0.55835565,0.557715,0.006296867453543855,3.9650539727499864e-05,0.547464,0.569247,0.021782999999999997,0.009289250000000027,0.1908345058936438,-0.9468598880958305,0.5583911553979433,6.236013648533,2.8709505944546683,0.55835565,10.6087575,-0.0010770984962406,0.0,0.011277520794396645
S2,181,1,0,0.5482971999999999,0.547464,0.005470498684763565,2.9926355859999896e-05,0.541058,0.557715,0.016656999999999922,0.009290250000000055,0.21122080201975574,-1.3158601176097342,0.5483244895896042,6.013194917673999,2.8709505944546683,0.5482971999999999,10.4165575,-0.0009373969924812011,0.0,0.009977250813543396
S2,182,1,0,0.5386872,0.540417,0.005559714008831736,3.0910419859999856e-05,0.529526,0.547464,0.0179379999999999,0.009289250000000027,-0.24145531278701124,-1.2280118153001123,0.5387158897449564,5.804296197274001,3.0086949695628418,0.5386872,10.2358895,-0.0009470165413533812,0.0,0.01032085783518104
S2,183,1,0,0.5301022000000002,0.5301665,0.005243674213755079,2.749611925999995e-05,0.520556,0.539776,0.019220000000000015,0.007368000000000041,-0.08393859749212418,-0.7869696880713257,0.5301281340997664,5.620716771282,2.9841837197791885,0.5301022000000002,10.066112000000002,-0.0006984766917293225,0.0,0.009891817490580265
S2,184,1,0,0.5344587,0.5314475000000001,0.011884528707946316,0.00014124202261000014,0.512868,0.551308,0.03844000000000003,0.02338449999999992,0.11599774867820126,-1.3026035069169197,0.53459081925179,5.715746880566,2.8282129458410017,0.5344587,10.168618,0.0009643699248120294,0.0,0.022236570773282047
S2,185,1,0,0.5245924500000001,0.5218375,0.021043845740441557,0.00044284344354750027,0.492367,0.551308,0.05894100000000002,0.040041749999999876,-0.03339525804831063,-1.5236445765334405,0.5250143636516529,5.512801640811,2.8709505944546687,0.5245924500000001,9.975136499999998,-0.0033478518796992494,0.0,0.04011465613056679
S2,186,1,0,0.5003752999999997,0.498133,0.010120663121060794,0.00010242782201000001,0.484679,0.5244,0.03972099999999995,0.011852500000000044,0.7389581389288059,-0.08232600766495235,0.5004776405316225,5.009557373441998,2.8282129458410017,0.5003752999999997,9.502966499999998,-0.001116581954887219,0.0,0.020226144498061354
S2,187,1,0,0.49525004999999994,0.4968515,0.004774987387156107,2.280050454749991e-05,0.484679,0.50518,0.020500999999999936,0.006406999999999996,-0.3126980593602217,-0.19540551182869859,0.4952730686495582,4.9059082505910006,2.4414460711655215,0.49525004999999994,9.415837,0.00020135563909774384,0.0,0.009641568712928162
S2,188,1,0,0.4912137,0.490445,0.006103616518917283,3.725413460999994e-05,0.482116,0.50518,0.023063999999999973,0.009610499999999966,0.5846083311439161,-0.6315133760936273,0.4912516190327519,4.826563064046,2.763865121950854,0.4912137,9.333829,-0.0009961879699248112,0.0,0.012425582834756612
S2,189,1,0,0.48660085000000003,0.48596,0.005383158907881127,2.8978399827499924e-05,0.474428,0.50518,0.030751999999999946,0.0016022499999999718,1.456374952910996,5.482978879717686,0.48663062544454594,4.736187312410999,2.0609640474436812,0.48660085000000003,9.246057,-6.549849624060154e-05,0.0,0.011062781554699558
S2,190,1,0,0.51004935,0.496211,0.029505778215927474,0.0008705909481275002,0.474428,0.560278,0.08585000000000004,0.04676874999999997,0.5767297931094639,-1.2587617503732236,0.5109020751411664,5.220418607671,2.5638651219508537,0.51004935,9.6791495,0.0032447496240601502,0.0,0.057848869361224506
S2,191,1,0,0.52715515,0.5276035,0.02697896717125213,0.0007278646696275001,0.479554,0.567966,0.08841199999999999,0.037479249999999964,-0.36362784461548003,-1.044891199847378,0.5278450689749313,5.572408336823,3.108694969562842,0.52715515,10.016781,-0.0011975180451127831,0.0,0.05117841905035383
S2,192,1,0,0.50594915,0.49685199999999996,0.025334759985590937,0.0006418500635274997,0.479554,0.567966,0.08841199999999999,0.03555699999999995,0.9365900268126284,-0.25016864843750053,0.5065830558252515,5.132527848984999,2.7232196723355075,0.50594915,9.584332,-0.002310247368421051,0.0,0.050073727736455215
S2,193,1,0,0.5005675,0.498774,0.016057086866863496,0.0002578300386500002,0.479554,0.534651,0.05509700000000001,0.011852499999999933,0.895299875092183,-0.13339184401366655,0.5008249715168963,5.016513041898001,2.733206219346495,0.5005675,9.517061,0.001759166917293234,0.0,0.03207776546991863
S2,194,1,0,0.5037067,0.498774,0.013422119691390037,0.00018015329701000018,0.488523,0.534651,0.046128,0.004484749999999926,1.362994413401899,0.46458209920475557,0.5038854958439466,5.078011858437999,2.363865121950854,0.5037067,9.574079000000001,-0.0008757308270676697,0.0,0.02664669676101199
S2,195,1,0,0.4978766499999999,0.497492,0.0025011013229175754,6.255507827500047e-06,0.488523,0.500055,0.011532000000000042,0.0025630000000000375,-2.4411485422293326,6.9756918431131005,0.4978829321467548,4.957748282461001,2.0086949695628418,0.4978766499999999,9.463244,0.0002716864661654149,0.0,0.005023536096576483
S2,196,1,0,0.49845325,0.498133,0.00139637329804749,1.9498583875000244e-06,0.496211,0.501336,0.005124999999999991,0.0025630000000000375,0.2751541419873243,-0.9037111488266354,0.4984552059051545,4.969151845879,2.0414460711655216,0.49845325,9.470932,-6.2608270676692e-05,0.0,0.002801412766488111
S2,197,1,0,0.49851735,0.498774,0.0015482602906165407,2.397109927500015e-06,0.496211,0.501336,0.005124999999999991,0.0025630000000000375,0.2174657950911297,-0.9104468147119777,0.49851975423342054,4.970438907219001,2.228212945841001,0.49851735,9.4715735,7.322631578947528e-05,0.0,0.0031057300024092253
S2,198,1,0,0.5055006,0.500055,0.010455806709192744,0.00010932389394000001,0.496211,0.528244,0.032033000000000034,0.008008000000000015,1.3120027361534858,0.1249915189357127,0.5056087227237086,5.112803609886001,1.9772354454083079,0.5055006,9.610597499999997,0.0005751488721804516,0.0,0.020684063894667475
S2,199,1,0,0.51113845,0.509024,0.01056828824112495,0.00011168871634749989,0.496211,0.528244,0.032033000000000034,0.017618249999999946,0.3331435109628888,-1.3020338056588425,0.5112476931828153,5.227484075695,2.6709505944546685,0.51113845,9.711822499999998,-0.0003824684210526322,0.0,0.02067597974897985
S2,200,1,0,0.5086399499999998,0.5071025,0.006960607893531994,4.84500622474999e-05,0.496211,0.525682,0.02947099999999997,0.003203000000000067,0.9611736629169878,0.914111314691783,0.5086875748416212,5.175260975965,2.123219672335508,0.5086399499999998,9.666978,-6.549699248120276e-05,0.0,0.013684744765982294
S2,201,1,0,0.50940885,0.5083835000000001,0.0032441157389187024,1.0524286927500037e-05,0.50518,0.515431,0.01025100000000001,0.005445250000000068,0.4377118238105506,-1.1769164882153134,0.5094191797971981,5.190158014904999,2.9282129458410013,0.50940885,9.681714999999999,0.00029095263157894824,0.0,0.006368392969456071
S2,202,1,0,0.5058851499999999,0.506462,0.006602038240384553,4.358690892749996e-05,0.496211,0.515431,0.01921999999999996,0.01217250000000003,-0.043282390591188415,-1.5178166947557201,0.5059282280120867,5.1192674379889995,3.046439344671015,0.5058851499999999,9.6125225,-0.0011185270676691726,0.0,0.013050468550785795
S2,203,1,0,0.49614695,0.4955705,0.004556899016601091,2.076532864749999e-05,0.488523,0.506462,0.017938999999999983,0.006727250000000018,0.3812498291974178,-0.5412331698333519,0.49616787614974633,4.923651226459,2.965957320949175,0.49614695,9.425446500000001,-0.0007736248120300751,0.0,0.009184575288835477
S2,204,1,0,0.4886510500000001,0.4891635,0.004455347500195684,1.9850121347499924e-05,0.480835,0.49493,0.014094999999999969,0.006727249999999962,-0.2836947354882399,-1.1080603114936474,0.48867136071950235,4.7759939757489995,2.908694969562842,0.4886510500000001,9.2851385,-0.0007591781954887203,0.0,0.009117646427232036
S2,205,1,0,0.4805786500000001,0.4814755,0.006004402587060602,3.6052850427500054e-05,0.468022,0.489804,0.021782000000000024,0.0070470000000000255,-0.5909785832407299,-0.6524713463479559,0.48061615836990956,4.619837833725,2.865957320949175,0.4805786500000001,9.132660000000001,-0.000967245864661655,0.0,0.012494110146300925
S2,206,1,0,0.5022022500000001,0.482116,0.029879345124809883,0.0008927752650875001,0.468022,0.539707,0.07168500000000005,0.06143500000000002,0.15963177273541265,-1.8879528460047585,0.5030903250611664,5.061997503403,1.8833830982290136,0.5022022500000001,9.5395395,0.00407394060150376,0.0,0.059496637310585285
S2,207,1,0,0.52747415,0.529457,0.01440554042816513,0.00020751959502749999,0.468022,0.539707,0.07168500000000005,0.00800825000000005,-3.428699448875701,11.565623521638809,0.5276708240117602,5.568729970265001,1.5783898247235197,0.52747415,10.053946999999999,0.00017339172932330727,0.0,0.0273104197204074
S2,208,1,0,0.5233063500000001,0.52305,0.004003098665721338,1.602479892749996e-05,0.516643,0.529457,0.012813999999999992,0.006727249999999962,0.05040725952339935,-1.2087452944915402,0.5233216608829124,5.477311214985,2.6659573209491754,0.5233063500000001,9.943076999999999,-0.0006821060150375933,0.0,0.007649627537906501
S2,209,1,0,0.5188857500000001,0.517925,0.0017603918562354465,3.0989794875000808e-06,0.516643,0.52305,0.0064070000000000515,0.0016012499999999985,0.8024621192381106,-0.21547902176736944,0.5188887361781425,5.384910410650999,2.2841837197791888,0.5188857500000001,9.857227499999999,-0.00021290601503759775,0.0,0.003392638661276487
S2,210,1,0,0.5150417500000001,0.5160024999999999,0.003238445906217948,1.0487531887499786e-05,0.508955,0.519206,0.010250999999999899,0.005446249999999986,-0.38675250693309277,-1.259646794311617,0.5150519311437926,5.305569835499001,2.9464393446710155,0.5150417500000001,9.788036,-0.0005019436090225512,0.0,0.0062877347442570385
