subject_id,window_index,original_label,stress_label,RB_EDA_value_mean,RB_EDA_value_median,RB_EDA_value_std,RB_EDA_value_variance,RB_EDA_value_min,RB_EDA_value_max,RB_EDA_value_range,RB_EDA_value_iqr,RB_EDA_value_skewness,RB_EDA_value_kurtosis,RB_EDA_value_rms,RB_EDA_value_energy,RB_EDA_value_entropy,RB_EDA_value_mav,RB_EDA_value_auc,RB_EDA_value_slope,RB_EDA_value_zero_crossing_rate,RB_EDA_value_cv
S2,169,1,0,1.8181739603344778,1.8186940165517873,0.010709229183450804,0.00011468758970367438,1.803672393884879,1.8370885805500476,0.033416186665168546,0.018615788887405227,0.24192771621607062,-1.1949749916347827,1.8182054992844074,66.11742475256122,2.9659573209491747,1.8181739603344778,34.54304595735323,-0.0018376739451105167,0.0,0.0058901015068330955
S2,170,1,0,1.8038455637887765,1.8035809075144142,0.006541223383390013,4.2787603351408286e-05,1.7941181475176644,1.8193721829416296,0.025254035423965204,0.007637636382457513,0.6525816797947577,-0.24572881289806991,1.8038574238569414,65.07803211207602,3.1086949695628423,1.8038455637887765,34.27016611054589,-0.001094297179577541,0.0,0.003626265748410802
S2,171,1,0,1.7902152706710226,1.7930913810602318,0.009604265816890337,9.224192188148821e-05,1.7719356944813542,1.8034894211439494,0.03155372666259515,0.015614730580032488,-0.46798832862078815,-1.0586960695729375,1.7902410332873064,64.09925914531205,2.9659573209491747,1.7902152706710226,34.0165928556078,-0.0016239711604148573,0.0,0.005364866434912261
S2,172,1,0,1.771301233861204,1.7704027017003563,0.012088966492303083,0.00014614311085202672,1.7503059600814264,1.792064614602799,0.04175865452137262,0.021375749056157245,0.014233646184487503,-1.191234175625538,1.7713424864178797,62.75308408378152,3.208694969562842,1.771301233861204,33.654839389881964,-0.0020880200624701375,0.0,0.006824907170617572
S2,173,1,0,1.749952520533927,1.7503959941370788,0.01243259759755412,0.0001545694830227085,1.7278769548650663,1.7688697089193581,0.04099275405429181,0.020799714961871496,-0.10858521440857116,-1.2443170399064738,1.7499966838843057,61.24976787212133,3.208694969562842,1.749952520533927,33.250677078786325,-0.002149760326391833,0.0,0.007104534238312259
S2,174,1,0,1.7279631874794497,1.72656319105057,0.012689387891146821,0.00016102056505198358,1.7080912910131583,1.7504860281927312,0.04239473717957298,0.022410042337893232,0.11796559366101014,-1.2727615314693561,1.7280097794425795,59.720355956983845,3.2841837197791888,1.7279631874794497,32.82997508998605,-0.002193220686039444,0.0,0.007343552214012507
S2,175,1,0,1.7061496623028893,1.7069095270150711,0.012100635319712385,0.00014642537514067086,1.6864110883553334,1.7252494272360739,0.03883833888074051,0.020683694865368363,-0.05381266851471531,-1.2949021918843724,1.7061925728215452,58.22186191102808,3.208694969562842,1.7061496623028893,32.417162988262085,-0.0020910449002225005,0.0,0.007092364513544172
S2,176,1,0,1.6859723572022354,1.6853804903657612,0.011189632776519375,0.00012520788167335667,1.668025873863673,1.705727763016984,0.03770188915331096,0.015974351149475208,0.09027315329087093,-1.0561169698175739,1.686009489039648,56.8525599426347,3.246439344671015,1.6859723572022354,32.032570325604375,-0.0019326752810603163,0.0,0.006636901683897038
S2,177,1,0,1.6659163273494522,1.6671649865157407,0.012363367415905631,0.00015285285386067708,1.6454274403523241,1.684349892376189,0.038922452023864906,0.01830605464478907,-0.20635927449744468,-1.151625832841996,1.6659622032277166,55.50860125166696,3.208694969562842,1.6659163273494522,31.653203186096526,-0.002118098205963211,0.0,0.007421361573168746
S2,178,1,0,1.6447336033147621,1.6439771557699494,0.012709816001548397,0.0001615394227932157,1.6239500171261123,1.6663040991678086,0.04235408204169633,0.01916332259283271,0.07547122016587346,-1.058347084078467,1.6447827106628876,54.10620330591112,3.0709505944546684,1.6447336033147621,31.249545008148292,-0.0021751897084613153,0.0,0.007727583345979736
S2,179,1,0,1.6230378424946454,1.622687584890874,0.012725921462107744,0.0001619490770597345,1.600056899538757,1.642526871187575,0.04246997164881794,0.02240902172326953,-0.0358500777847091,-1.1667452707402348,1.6230877324552526,52.68827574493467,3.208694969562842,1.6230378424946454,30.839464964529746,-0.002190367896617575,0.0,0.007840803910368298
S2,180,1,0,1.6011048649017074,1.5991707148304741,0.012464635959200518,0.00015536714959539462,1.5791506757351284,1.6214251526556358,0.04227447692050745,0.02204965307123663,0.012076450953072904,-1.2611838237048005,1.6011533828966888,51.27384311123022,3.1464393446710157,1.6011048649017074,30.42180938383877,-0.002144025651936965,0.0,0.007785021601296382
S2,181,1,0,1.5790325697022478,1.5782453450405982,0.012612693681649632,0.00015908004190712455,1.5581635209394884,1.5982845301221913,0.040121009182702894,0.02213719970778194,-0.028639732798970384,-1.3385571587640057,1.579082941527262,49.87005872444781,3.246439344671016,1.5790325697022478,30.002467453094027,-0.0021750361149590228,0.0,0.007987608313885482
S2,182,1,0,1.5566227107367108,1.5560820015031567,0.01269843871326597,0.0001612503457545719,1.536400985437486,1.5773400143460679,0.04093902890858181,0.020723958575044277,0.02459782477196204,-1.272042573333134,1.5566745048105144,48.46471027854121,3.2086949695628424,1.5566227107367108,29.57558371484244,-0.0021952807552386364,0.0,0.008157685626503621
S2,183,1,0,1.5361967502567224,1.535491205635219,0.010602760525412369,0.00011241853075924278,1.5180825070122335,1.5540004820668252,0.03591797505459171,0.01595415806389111,0.1200982949395939,-1.116461144511914,1.5362333397078953,47.20025748060147,3.1841837197791887,1.5361967502567224,29.187893510594918,-0.0018217818826942018,0.0,0.006901954794293428
S2,184,1,0,1.517003078049929,1.5170211345775373,0.01117827754016847,0.00012495388876503484,1.5005198050662512,1.534581425832952,0.03406162076670083,0.01983069846695429,-0.04718911041329561,-1.4312381991152254,1.5170442619454862,46.02846585403449,3.084183719779189,1.517003078049929,28.822510945548984,-0.0019169262382365126,0.0,0.007368658443684818
S2,185,1,0,1.4975390900346128,1.4988102769159979,0.010737616006138673,0.00011529639749528543,1.4805559097036105,1.5159597621428411,0.03540385243923061,0.018962349493531594,0.0519736237139556,-1.242244215189627,1.4975775848279749,44.85477245158381,3.208694969562842,1.4975390900346128,28.45252396476903,-0.0018446978707747043,0.0,0.007170174106033181
S2,186,1,0,1.478375170757889,1.4791037976749601,0.011013685408540396,0.00012130126627829565,1.4597845471825865,1.4971007487657444,0.03731620158315785,0.01860961240482073,-0.03260009824893091,-1.205000208106054,1.4784161953860273,43.71428893559391,3.1841837197791887,1.478375170757889,28.089060767183618,-0.001893274639329916,0.0,0.007449858213523859
S2,187,1,0,1.4582076280000094,1.4582763395356553,0.011679354698148018,0.00013640732616515216,1.4390542561178077,1.47765168564631,0.038597429528502314,0.020143177566610992,0.03800597492075699,-1.3433298883459344,1.4582543995077057,42.53011787367159,3.2464393446710154,1.4582076280000094,27.70579958911813,-0.002012984157576094,0.0,0.008009390757451135
S2,188,1,0,1.440627519515675,1.4389516322725324,0.008361912002095559,6.992157233078977e-05,1.427090030341833,1.4567681318887242,0.02967810154689121,0.013957651138058136,0.23539761709996498,-1.0194533556957157,1.440651787059669,41.509551431164354,3.2464393446710154,1.440627519515675,27.36941396345963,-0.0014320693958925024,0.0,0.005804353928284497
S2,189,1,0,1.4805132486526762,1.4385401156043678,0.05959123263636058,0.003551115007120847,1.427090030341833,1.5907508040847222,0.16366077374288923,0.08802855598983195,0.7638135469325459,-1.0588356989209728,1.4817120484234516,43.909411888864426,2.081496329528675,1.4805132486526762,28.108373560608634,0.009007222025507628,0.0,0.040250387958764226
S2,190,1,0,1.5123289016480208,1.5079163912365043,0.04593441055039923,0.002109970072612628,1.4344759807099112,1.5907508040847222,0.15627482337481102,0.07877916506168092,0.18870104399720117,-1.1390166429881632,1.5130263305152765,45.784973536650455,3.1464393446710153,1.5123289016480208,28.799451134693626,-0.0015923575717578552,0.0,0.030373294129566266
S2,191,1,0,1.4820309696985965,1.4735751396752264,0.028438775569854156,0.0008087639559125337,1.4569065083784243,1.554367712309034,0.09746120393060975,0.024831799568231006,1.3451936708428718,0.6151919840127578,1.4823038012167664,43.9444911820335,2.441446071165522,1.4820309696985965,28.125823411100974,-0.0033259780933435974,0.0,0.019189056201462378
S2,192,1,0,1.4679460458163336,1.471010224212749,0.007027067150661708,4.937967273990885e-05,1.4569065083784243,1.4771935966928404,0.02028708831441617,0.012291939643428229,-0.4037415631511657,-1.3855078906515854,1.4679628650277732,43.098299462010964,2.9464393446710155,1.4679460458163336,27.90029205082934,0.00031032850493198437,0.0,0.0047870064234914805
S2,193,1,0,1.45902924039597,1.4586525121773364,0.011344545242741656,0.00012869870676461234,1.4350118435136754,1.4740006058578,0.03898876234412452,0.019944660648481438,-0.22112303350912382,-0.9792171869266699,1.4590733439540338,42.57790046074412,2.8709505944546687,1.45902924039597,27.726187722976082,-0.001892279151702128,0.0,0.007775406365168411
S2,194,1,0,1.4358239007035745,1.434026808739044,0.014677562047722338,0.00021543082766473917,1.4108858186572224,1.4572771335323988,0.04639131487517645,0.025839669717445002,-0.09494515843234574,-1.4250685050043228,1.4358989186775277,41.23611409318586,2.908694969562842,1.4358239007035745,27.282396537976684,-0.002486739032101887,0.0,0.010222397078451
S2,195,1,0,1.4110606036519473,1.4096590644399105,0.012839304055533858,0.00016484772863044816,1.392929071192419,1.4330417739644123,0.040112702771993414,0.025972061061315665,0.15635879706343275,-1.4271834018784975,1.4111190151462165,39.825137498144564,3.1414460711655217,1.4110606036519473,26.808226650460533,-0.002196473384640229,0.0,0.009099045088711729
S2,196,1,0,1.388298347112132,1.3912717321316137,0.012633305944607157,0.00015960041909004655,1.3668226440553188,1.4084323102225986,0.04160966616727979,0.021413240975901138,-0.12281114098157997,-1.3476080079544548,1.3883558265132785,38.55063802026737,3.1464393446710153,1.388298347112132,26.378339465103686,-0.002163149901692658,0.0,0.009099849445824322
S2,197,1,0,1.365658444721635,1.3647474846160568,0.012647763237898128,0.0001599659149219273,1.3488771326765907,1.3896143930708085,0.04073726039421777,0.020612541211704416,0.24119985200127791,-1.2613170660034363,1.3657170107875336,37.303659071088724,3.1037016960573482,1.365658444721635,25.94277781963565,-0.002146577202196899,0.0,0.009261293178233997
S2,198,1,0,1.3449829153542363,1.347820222236774,0.010504443146714634,0.00011034332582256002,1.3302890737988775,1.3626723251767947,0.0323832513779172,0.01878981034514604,-0.02555844129528555,-1.403699314232524,1.3450239350735003,36.18178771841207,2.941446071165522,1.3449829153542363,25.553029977628437,-0.001762336769997821,0.0,0.007810094111082456
S2,199,1,0,1.3265840830283442,1.3285251293842613,0.0103362505353918,0.00010683807513038729,1.3104278629523431,1.346763311796957,0.03633544884461393,0.017221673084583333,0.2040989779812233,-1.0555307068741289,1.3266243505300521,35.19864334838565,2.808694969562842,1.3265840830283442,25.20308607319223,-0.0017448203522174366,0.0,0.007791628640527683
S2,200,1,0,1.3064254466732543,1.3070416181067666,0.011950532767137553,0.00014281523341842832,1.288136774186302,1.326761184969645,0.03862441078334311,0.020295232838719146,0.016044514641944896,-1.4579154063903261,1.3064801043065415,34.13780525897663,3.1709505944546685,1.3064254466732543,24.82105995388711,-0.002034430502822565,0.0,0.009147504587857635
S2,201,1,0,1.2853081482856592,1.2854712129361068,0.010987186706205965,0.00012071827171702906,1.2701117469204521,1.3036553732611902,0.03354362634073804,0.019434445059905103,0.05758763813361654,-1.4308969485352143,1.2853551082565577,33.04275508642455,2.941446071165522,1.2853081482856592,24.41927940562237,-0.001881894411148774,0.0,0.008548289934099186
S2,202,1,0,1.2656859661894448,1.2666090673630417,0.010484366542438388,0.00010992194179620146,1.2487010373730487,1.2828056516859119,0.03410461431286316,0.017952135287462534,0.024408597911870535,-1.3692345363580773,1.2657293893051174,32.04141773901411,3.0219280948873624,1.2656859661894448,24.047965979259423,-0.001797911739068984,0.0,0.008283544909645552
