subject_id,window_index,original_label,stress_label,E4_IBI_value_mean,E4_IBI_value_median,E4_IBI_value_std,E4_IBI_value_variance,E4_IBI_value_min,E4_IBI_value_max,E4_IBI_value_range,E4_IBI_value_iqr,E4_IBI_value_skewness,E4_IBI_value_kurtosis,E4_IBI_value_rms,E4_IBI_value_energy,E4_IBI_value_entropy,E4_IBI_value_mav,E4_IBI_value_auc,E4_IBI_value_slope,E4_IBI_value_zero_crossing_rate,E4_IBI_value_cv
S2,141,1,0,0.7836013841529063,0.7874162170305641,0.050867394444474384,0.002587491817569743,0.703157,0.855516130102003,0.15235913010200297,0.07445044681860069,-0.20388073618901997,-1.1930360455681517,0.7852506740295866,12.332372421278402,2.8464393446710154,0.7836013841529063,14.919897957529212,0.007675668481566815,0.0,0.06491488590141195
S2,142,1,0,0.7992744091612153,0.7929945612993621,0.03334748570894659,0.0011120548031083974,0.7502728886285446,0.855516130102003,0.10524324147345843,0.04906498973952156,0.32548374443349953,-1.148963483307062,0.7999697718933623,12.79903271886236,3.0464393446710156,0.7992744091612153,15.211435581777225,-0.00457365637434807,0.0,0.041722198692614884
S2,143,1,0,0.7815871116513201,0.7801233760062506,0.020431081105890665,0.0004174290751554825,0.7502728886285446,0.8258471182727586,0.07557422964421401,0.028461098685131025,0.3611635436127002,-0.6435003796353982,0.781854105427994,12.225916843492175,3.208694969562842,0.7815871116513201,14.83072111239975,0.0020719170330615734,0.0,0.02614050411185047
S2,144,1,0,0.8166540661615527,0.8187127609341633,0.03109848538065753,0.0009671157929709701,0.7556098936030782,0.872065993624252,0.11645610002117379,0.038823412732708285,-0.2055270648877583,-0.663526818172691,0.8172459725022623,13.35781959142337,3.1841837197791887,0.8166540661615527,15.536390229102269,0.0037830007784990472,0.0,0.038080365566324804
S2,145,1,0,0.8387135825559809,0.8365638276266738,0.012823955780825224,0.00016445384186856066,0.813884363158892,0.872065993624252,0.05818163046535996,0.009549724092100753,0.7657493880000186,0.806410025245305,0.8388116161604803,14.072098548115138,2.723219672335508,0.8387135825559809,15.94199961281619,-0.000980532858326571,0.0,0.01529002993100958
S2,146,1,0,0.829102617946943,0.829102617946943,0.008471753142614486,7.177060130939842e-05,0.815145328889257,0.8430599070046287,0.02791457811537179,0.013957289057685784,3.730349362740526e-15,-1.2060150375939753,0.8291458989151329,13.749658433755677,3.321928094887362,0.829102617946943,15.752949740991918,-0.001469188321861663,0.0,0.010217979004327088
S2,147,1,0,0.8099403113834786,0.8173491113720497,0.01929630078901633,0.0003723472241401922,0.7665844682524836,0.8283680237860122,0.061783555533528545,0.013573759849716982,-1.1857256360657729,-0.14913177789956222,0.8101701396793801,13.127513104562125,2.4659573209491747,0.8099403113834786,15.396357336477994,-0.0027546488118419792,0.0,0.023824349174639617
S2,148,1,0,0.7858600136730373,0.7844615426854024,0.02399492278441843,0.0005757563194302027,0.7428300096612903,0.826073208990013,0.0832431993287227,0.030454253973813405,-0.07166022632265785,-0.9529357633804714,0.7862262507762104,12.363034348192333,3.046439344671015,0.7858600136730373,14.923451120356424,-0.003195500099659942,0.0,0.03053332955861741
S2,149,1,0,0.7753332934274603,0.7747807972912414,0.01691222192217042,0.00028602325034474173,0.7428300096612903,0.796911,0.05408099033870972,0.02079002896722637,-0.44749293636491616,-0.7698991829676576,0.7755177232967775,12.028554782948342,3.0464393446710156,0.7753332934274603,14.737640219008243,-0.0004320554049113071,0.0,0.02181284109109745
S2,150,1,0,0.7574623958762577,0.7449807700499115,0.02163505417635511,0.0004680755692138206,0.7346224423413156,0.7968768517641858,0.062254409422870194,0.03883871620042201,0.3986675873113227,-1.4808088323742055,0.7577713089948805,11.484347134716293,2.419973094021975,0.7574623958762577,14.388568898544559,-0.0029969643234827184,0.0,0.02856254553907849
S2,151,1,0,0.7414452230066043,0.7414452230066045,0.004141270794323899,1.7150123791920095e-05,0.7346224423413156,0.7482680036718934,0.013645561330577816,0.006822780665288963,1.1031175972675556e-13,-1.2060150375939966,0.7414567882507417,10.995163376862106,3.321928094887362,0.7414452230066043,14.087459237125483,0.0007181874384514648,0.0,0.005585403568359104
S2,152,1,0,0.7676283158314322,0.7486270973911191,0.03795703608104582,0.0014407365880578147,0.7418043167258302,0.8592041794528614,0.11739986272703118,0.01897141497132082,1.4458175629048418,0.4198622991361374,0.7685661766264887,11.813879357085181,1.5567796494470396,0.7676283158314322,14.5520620685393,0.005243982485483365,0.0,0.049447154694826315
S2,153,1,0,0.8144472002374435,0.8308516315005815,0.043919190303975675,0.0019288952769568306,0.7489861911103448,0.859414,0.1104278088896552,0.09013489186894952,-0.4226237226982155,-1.4789262259751221,0.8156305151547282,13.305062745031346,2.55887184844536,0.8144472002374435,15.527799980479204,0.004326190470681909,0.0,0.05392515351660795
S2,154,1,0,0.8297987320211,0.8259073713995,0.027772685183137396,0.0007713220422816594,0.7733018574289929,0.8720074881240389,0.09870563069504601,0.04441693358085208,-0.3850025735767706,-0.7924519480204024,0.8302633664724146,13.786745154122142,2.803701696057348,0.8297987320211,15.730263896359983,-0.0015338015243175393,0.0,0.03346918247933789
S2,155,1,0,0.8463970300022886,0.835022003989299,0.03650497084324379,0.0013326128962660795,0.7788639094323948,0.9036781172446476,0.12481420781225283,0.060672131012905695,0.14526489176176888,-1.1484237853766217,0.8471838910726296,14.35441090585922,2.8464393446710154,0.8463970300022886,16.124427145329573,0.0035706415343016496,0.0,0.043129842791562116
S2,156,1,0,0.8325018530668833,0.828163,0.04625171535679061,0.00213922117344558,0.7567596011779025,0.9036781172446476,0.1469185160667451,0.08312076780324318,0.20006587904366993,-1.2826686453047416,0.8337856778172915,13.903971130664806,2.984183719779189,0.8325018530668833,15.800923353171923,-0.007038777276692941,0.0,0.05555749237842807
S2,157,1,0,0.8013192189766849,0.7973325638892201,0.02578381733054513,0.0006648052361349193,0.7567596011779025,0.8602641623233658,0.10350456114546325,0.030243139231501903,0.5535150010619511,-0.14989959656663698,0.8017339308882588,12.855545918750789,3.003701696057348,0.8013192189766849,15.182170798372018,0.002185696053408536,0.0,0.032176711502654394
S2,158,1,0,0.8192191736251123,0.8199256436488582,0.0285612731653511,0.0008157463248258048,0.7722138395163075,0.871781181533277,0.09956734201696948,0.040089688472517926,-0.04641397044317221,-0.9189914501215606,0.8197169028145251,13.438716015196752,3.1841837197791887,0.8192191736251123,15.590382664199653,0.0015320399799553356,0.0,0.034864019403946706
S2,159,1,0,0.7891886464698376,0.7822339141504189,0.04617620341526917,0.002132241761848316,0.6972578678113118,0.871781181533277,0.17452331372196517,0.07372072303920874,0.008564074585107528,-1.012711414285907,0.7905383997496533,12.499019229574856,2.921928094887362,0.7891886464698376,14.99925340472446,-0.006964268740774186,0.0,0.05851098292128561
S2,160,1,0,0.7264913193814007,0.7360442274128898,0.0332623938819801,0.0011063868467599874,0.671906,0.7883367046133232,0.11643070461332317,0.052209050123144585,-0.20381808437557286,-1.07694640169945,0.727252379840237,10.577920479665767,2.6841837197791887,0.7264913193814007,13.822960956240408,-0.0036661052232917946,0.0,0.04578498461661271
S2,161,1,0,0.6921232845010378,0.6798558814373651,0.02730482129096216,0.0007455532657313805,0.6593133535393336,0.7483569851533721,0.0890436316140385,0.043418568393940093,0.6722461620142935,-0.951854598752687,0.6926616737009749,9.595603884284717,2.8016094970590273,0.6921232845010378,13.136372556209244,-0.0010985447819433262,0.0,0.03945080580643465
S2,162,1,0,0.7224385272788483,0.7364608181064487,0.047265944775850485,0.002234069535553748,0.6593133535393336,0.7958169703314553,0.13650361679212164,0.08460711390166853,0.011178339054706143,-1.5070396471504963,0.7239830766201548,10.483029904647701,2.501609497059027,0.7224385272788483,13.725716624914039,0.007699186128630402,0.0,0.06542555939518253
S2,163,1,0,0.7431023075034039,0.7447409334456205,0.032050261380646664,0.0010272192545677712,0.6793542992255733,0.7958169703314553,0.11646267110588193,0.04268139394512993,-0.2856384773182873,-0.7051001073548173,0.7437931558379999,11.064565173429024,3.1709505944546685,0.7431023075034039,14.1509858123637,-0.0036323764958441787,0.0,0.043130348347760784
S2,164,1,0,0.7035569957920922,0.697597052066065,0.02893973672841281,0.0008375083619098455,0.6603847908055167,0.7647170871158299,0.10433229631031316,0.03417767981179998,0.5602038519870931,-0.5947447699883979,0.7041519400597459,9.91659909379808,3.1464393446710157,0.7035569957920922,13.333267310994042,-0.003302355791800172,0.0,0.04113346452597108
S2,165,1,0,0.71470411153381,0.7145334138048032,0.032523217506087373,0.0010577596769482682,0.6603847908055167,0.750034,0.08964920919448327,0.06250299999999998,-0.2105161216674162,-1.482385507202407,0.715443727151396,10.237194534405624,2.684183719779189,0.71470411153381,13.584130458168428,0.005447684416947188,0.0,0.04550584917762687
S2,166,1,0,0.7395107500502223,0.7462236861766145,0.011968181101975266,0.0001432373588896779,0.7180387050298337,0.750034,0.03199529497016629,0.020067447002768524,-0.5805972413077567,-1.301353242891853,0.7396075897384586,10.94038773597464,2.4232196723355077,0.7395107500502223,14.071206524505563,-0.0008329129064983091,0.0,0.016183917679577307
S2,167,1,0,0.7020159059933954,0.7201313816910805,0.03740987629605311,0.0013994988444859962,0.6438086799873427,0.750034,0.10622532001265728,0.06845050699700761,-0.25992975890901937,-1.5199676455612503,0.7030119708171503,9.884516622244275,2.7037016960573483,0.7020159059933954,13.305158862160797,-0.004916303958267014,0.0,0.053289214641249256
S2,168,1,0,0.7154353146756677,0.7270027702219601,0.05053281404359149,0.002553565295164197,0.6438086799873427,0.7882731915991797,0.14446451161183704,0.0985472441265457,-0.06907188543178418,-1.5783491642728396,0.7172177178376422,10.288025095604713,2.865957320949175,0.7154353146756677,13.577202670215495,0.007613111191407431,0.0,0.0706322612359439
S2,169,1,0,0.7665667449472277,0.7628854374463097,0.024081832075882853,0.0005799346361310203,0.7337210250296984,0.819584995894004,0.08586397086430564,0.03368044467159503,0.5122867471725616,-0.5711629915177938,0.7669449192054922,11.76409018190238,3.1464393446710153,0.7665667449472277,14.58814115993939,0.0015593377125273106,0.0,0.031415179740859625
S2,170,1,0,0.7480352075418866,0.7380089355603051,0.03190957752425394,0.001018221137776372,0.7068640756824804,0.819584995894004,0.11272092021152358,0.03609186660747765,0.839707865398748,-0.31789295252905836,0.7487154952717417,11.211497857200193,3.0086949695628418,0.7480352075418866,14.227476950089903,-0.0030014968733455168,0.0,0.04265785514175434
S2,171,1,0,0.7103397422555995,0.7220258376801473,0.03171745320681837,0.0010059968379267127,0.6295878922410753,0.7498614147536788,0.12027352251260359,0.024064711899940083,-1.2454176442844482,0.5720583457935646,0.7110474993034418,10.11177092531356,2.765957320949175,0.7103397422555995,13.518439316319213,-0.0036486438336397653,0.0,0.044651103296154265
S2,172,1,0,0.7503017564166059,0.7344850546789274,0.07716306295210792,0.0059541382841509696,0.6295878922410753,0.8740870109256351,0.24449911868455987,0.1409248607984146,0.27406053105422784,-1.238818385861374,0.7542591490767578,11.378137279319896,2.8464393446710154,0.7503017564166059,14.215796266903316,0.009221897505218008,0.0,0.10284270600755871
S2,173,1,0,0.7977460397843472,0.7820957146626011,0.05403857781783622,0.0029201678925743404,0.6759060003496837,0.8740870109256351,0.1981810105759514,0.0797480341761676,-0.321451582135739,-0.5943771633410213,0.7995742066151108,12.786378237683678,2.7037016960573483,0.7977460397843472,15.22816120478386,0.0005461028499326129,0.0,0.06773907374387511
S2,174,1,0,0.7895128319563026,0.7841752036807834,0.024512580634766454,0.0006008666093759274,0.7663640005005561,0.8721581421035419,0.10579414160298584,0.0177970080703449,2.2163440229557216,4.516326556357265,0.7898932702796226,12.478627568660741,1.9954618442383216,0.7895128319563026,14.95599665988276,-0.0010500310708491094,0.0,0.03104772923579684
S2,175,1,0,0.8174220440690647,0.8014366020683545,0.03494187395375103,0.0012209345553998246,0.7794880449491445,0.8888046157231616,0.10931657077401713,0.05819800694288446,0.6795886266553967,-0.9477561399853411,0.8181685234017793,13.387994653708954,2.8464393446710154,0.8174220440690647,15.55544116502989,0.004078550820320405,0.0,0.042746429714340756
S2,176,1,0,0.8106481364212584,0.8001259976477202,0.041359811660890075,0.0017106340206242986,0.76566,0.8888046157231616,0.1231446157231616,0.07924150390619766,0.44146071523873687,-1.1981487527758148,0.8117025533432081,13.17722070207767,3.046439344671015,0.8106481364212584,15.40628363012856,-0.006057851132887844,0.0,0.05102067074807557
S2,177,1,0,0.7837391396838855,0.7876542839326903,0.01259517128822556,0.00015863833977974151,0.76566,0.796911,0.03125100000000003,0.02866238991923531,-0.42555456034228173,-1.4746201654349549,0.7838403392351129,12.288113548244336,2.433206219346495,0.7837391396838855,14.8800559635767,0.0012660171465814119,0.0,0.01607061667649483
S2,178,1,0,0.7921846083173383,0.7940403801624167,0.008379185675680391,7.021075258752746e-05,0.7818015651652228,0.8087847405734887,0.02698317540826589,0.013456812212751523,0.3737253343080865,-0.912284178637818,0.7922289217186419,12.552533288149641,2.256779649447039,0.7921846083173383,15.053148162904009,-0.0006434967465218435,0.0,0.010577314413465358
S2,179,1,0,0.7893556459441484,0.7868493788208372,0.007885679399172549,6.218393958653432e-05,0.7818015651652228,0.8087847405734887,0.02698317540826589,0.005641674085686388,1.4661847776463057,0.9503693430882585,0.7893950340124332,12.46289039446981,2.4659573209491747,0.7893556459441484,14.991086269913087,-0.0005916293816330218,0.0,0.009990020898299253
S2,180,1,0,0.7904125414012708,0.7904125414012707,0.0034243662911532407,1.1726284495986601e-05,0.7847708673155843,0.7960542154869573,0.011283348171372998,0.005641674085686388,-5.4356519285647667e-14,-1.2060150375939742,0.7904199591918916,12.49527423777823,3.321928094887362,0.7904125414012708,15.017838286624146,0.0005938604300722621,0.0,0.0043323784881783445
S2,181,1,0,0.7786780279364076,0.7916002622614152,0.02156533967103215,0.00046506387512699294,0.7376245231299038,0.7966480759170295,0.05902355278712568,0.031145076755675016,-0.9622014079867128,-0.819455522059866,0.7789765946843717,12.136090701321198,2.119240704636849,0.7786780279364076,14.805857542183281,-0.003054391642629209,0.0,0.027694809532744807
S2,182,1,0,0.7722123926903791,0.7734800704011695,0.02132233220347611,0.00045464185059539445,0.7376245231299038,0.808925509083923,0.07130098595401924,0.03581522547934102,-0.09476729681043787,-1.0896781673377958,0.7725067127703135,11.935332425503912,3.084183719779189,0.7722123926903791,14.641461061307105,0.0009817064854779427,0.0,0.027612004683309148
S2,183,1,0,0.7754074660554944,0.7742619030627326,0.017744260818225655,0.00031485879198521824,0.7410509546104563,0.808925509083923,0.06787455447346669,0.01788985119755937,0.12163386695006247,-0.47171410118278123,0.7756104674426383,12.031431944131757,2.984183719779189,0.7754074660554944,14.741932582543924,-0.0005481931910560994,0.0,0.022883788969031843
S2,184,1,0,0.8034702797605965,0.7984971458177268,0.039004327819307266,0.0015213375886359865,0.7410509546104563,0.8678402223473732,0.1267892677369169,0.06737440132452399,0.16915558121290655,-1.24781520692603,0.8044164518750268,12.941716560944144,3.2464393446710154,0.8034702797605965,15.251665945718013,0.005061506732777707,0.0,0.048544829599582784
S2,185,1,0,0.8012633357914556,0.8071321807138214,0.04730502938796762,0.0022377658053964805,0.718783,0.8678402223473732,0.14905722234737329,0.0598846541457273,-0.4802994859908594,-0.8783913986186249,0.8026585196016096,12.885213981780952,3.0709505944546684,0.8012633357914556,15.269005390016044,-0.006372820679600024,0.0,0.05903805562404977
S2,186,1,0,0.7514751811743808,0.7387220165056445,0.03056427551174608,0.0009341749375579211,0.718783,0.8218045624812422,0.10302156248124228,0.03427308826254416,1.0195001355002307,-0.2968171119718681,0.7520964850726443,11.312982457172525,2.6016094970590276,0.7514751811743808,14.247514597493117,-0.0036011754849509425,0.0,0.04067236853249263
S2,187,1,0,0.7476767953464083,0.7426665570794857,0.020677555295218402,0.0004275612929868145,0.7266806762436815,0.8227350672628273,0.09605439101914581,0.009368283862873361,2.6251940188987803,6.412373826049729,0.7479626672451385,11.188963031849235,1.9149798205164812,0.7476767953464083,14.178828035174911,0.0025698450664212976,0.0,0.027655740319770424
S2,188,1,0,0.7954360348686952,0.821869128884413,0.041455221784623436,0.0017185354132123176,0.743159624651216,0.843789,0.10062937534878402,0.08120551615875504,-0.21993258219492162,-1.7835638989328264,0.7965155497420274,12.688740419616884,2.0841837197791886,0.7954360348686952,15.126628414807398,0.005998885783387221,0.0,0.052116348728740415
S2,189,1,0,0.8221286191666122,0.8201807520791811,0.012598694543588113,0.0001587271042026369,0.8041411724294774,0.843789,0.039647827570522653,0.016888320487078223,0.4547556579247668,-0.9487499758833109,0.8222251477284084,13.521083871140059,3.0709505944546684,0.8221286191666122,15.618607297117503,-0.002142502030591587,0.0,0.015324481169819083
S2,190,1,0,0.8032969840268616,0.8032969840268616,0.009735655594864006,9.478298986180684e-05,0.7872574043771579,0.8193365636765653,0.03207915929940741,0.016039579649703817,-3.081979116359435e-14,-1.2060150375939873,0.8033559780922238,12.907616550730271,3.321928094887362,0.8032969840268616,15.262642696510365,-0.0016883768052319713,0.0,0.012119621744451184
S2,191,1,0,0.7864132159745416,0.7864132159745418,0.00973565559486397,9.478298986180612e-05,0.7703736363248384,0.8024527956242458,0.03207915929940741,0.016039579649703595,9.205969320191799e-14,-1.206015037593973,0.7864734765071758,12.370810584985662,3.321928094887362,0.7864132159745416,14.941851103516296,-0.001688376805231965,0.0,0.012379821952507903
S2,192,1,0,0.7695294479222222,0.7695294479222222,0.009735655594864017,9.478298986180702e-05,0.7534898682725183,0.7855690275719257,0.03207915929940741,0.016039579649703706,-3.494982081519993e-14,-1.206015037593994,0.7695910304891436,11.845407084186839,3.321928094887362,0.7695294479222222,14.62105951052222,-0.001688376805231973,0.0,0.012651439943137846
S2,193,1,0,0.7526456798699024,0.7526456798699024,0.009735655594863939,9.478298986180551e-05,0.7366061002201988,0.7686852595196061,0.0320791592994073,0.01603957964970326,4.2099657093785935e-14,-1.206015037593973,0.7527086437770524,11.331406048333792,3.321928094887362,0.7526456798699024,14.30026791752815,-0.0016883768052319598,0.0,0.01293524410655859
S2,194,1,0,0.7612268123439208,0.7492689262594385,0.02899088533746317,0.000840471432649937,0.7349177234149671,0.8454873732933772,0.11056964987841011,0.025920749173837243,1.6469755069890268,1.8308130367927422,0.7617786629093366,11.606134625278735,2.363865121950854,0.7612268123439208,14.425891814498083,0.003588817209238118,0.0,0.03808442486175217
S2,195,1,0,0.8021754288949727,0.8120551745851063,0.03660845549195112,0.001340179013506166,0.7349177234149671,0.8685217802460293,0.13360405683106225,0.05265057482988689,-0.12777978534037757,-0.9228890775307148,0.8030103347630962,12.8965119547268,3.1037016960573482,0.8021754288949727,15.280735369782585,0.004036640308879324,0.0,0.045636470743538805
S2,196,1,0,0.806898736198205,0.8075616593785908,0.02632831796847308,0.0006931803270490225,0.7703421507353296,0.8685217802460293,0.0981796295106997,0.03448082452824064,0.5914999600847117,-0.1605353341977085,0.8073281555881161,13.035575016106188,2.9464393446710155,0.806898736198205,15.312219685702782,-0.00366228392864386,0.0,0.0326290236771493
S2,197,1,0,0.796433132077115,0.7973741908772269,0.016551809747816153,0.0002739624059279018,0.7703421507353296,0.8264564817027136,0.05611433096738394,0.02453672016789188,0.022492493624363175,-0.9816096013969089,0.7966051068604137,12.691593925521824,3.1464393446710153,0.796433132077115,15.154958511690781,0.0013734981979332199,0.0,0.020782422379451583
S2,198,1,0,0.7941999223522025,0.7940505732243062,0.01750249470508192,0.0003063373209014206,0.7503052310934353,0.8264564817027136,0.0761512506092783,0.01564959692142187,-0.28842957860236,0.4145241473869561,0.7943927580140354,12.621197079702917,2.7414460711655217,0.7941999223522025,15.09304379371172,-0.0012387889992173354,0.0,0.02203789526098709
S2,199,1,0,0.7738240244422425,0.781286,0.01967168138219534,0.0003869750484026108,0.7217853335917438,0.7946928414639212,0.07290750787217737,0.02000609707097345,-1.2086647980361591,0.4504426800287531,0.77407402478858,11.983811917047824,2.341446071165522,0.7738240244422425,14.720691534409372,-0.0017021736941578802,0.0,0.02542138879233468
S2,200,1,0,0.7617388575750981,0.7674709971617796,0.01791653027117856,0.00032100205695805766,0.7217853335917438,0.781286,0.05950066640825624,0.034878483297206,-0.5302270898805983,-0.9049776301642707,0.761949531922406,11.61134178393547,2.6016094970590276,0.7617388575750981,14.458916716526916,-0.0005816671667370994,0.0,0.02352056757116688
S2,201,1,0,0.7772639371611197,0.7739514222936323,0.02626464860842154,0.0006898317665238595,0.7377708073091541,0.8342516426437344,0.0964808353345803,0.023606631754028107,0.6457757705608757,-0.16589145408407413,0.7777075670055739,12.096581195554583,2.8037016960573484,0.7772639371611197,14.77876399415131,0.002772785223422542,0.0,0.03379115812879547
S2,202,1,0,0.7632624064592683,0.7699500310591525,0.03854590482496229,0.0014857867787750514,0.718783,0.8342516426437344,0.11546864264373446,0.06745955187668051,0.2498651327017515,-1.1191568612920153,0.7642350998827314,11.68110575785537,2.763865121950854,0.7632624064592683,14.514316121439688,-0.005975727679900562,0.0,0.05050151101214927
