subject_id,window_index,original_label,stress_label,E4_EDA_value_mean,E4_EDA_value_median,E4_EDA_value_std,E4_EDA_value_variance,E4_EDA_value_min,E4_EDA_value_max,E4_EDA_value_range,E4_EDA_value_iqr,E4_EDA_value_skewness,E4_EDA_value_kurtosis,E4_EDA_value_rms,E4_EDA_value_energy,E4_EDA_value_entropy,E4_EDA_value_mav,E4_EDA_value_auc,E4_EDA_value_slope,E4_EDA_value_zero_crossing_rate,E4_EDA_value_cv
S2,132,1,0,1.1993673045640973,1.1607409744049435,0.08187366835430976,0.006703297569791503,1.0963203064081142,1.3703342566242085,0.2740139502160943,0.11843836385626094,0.7599579433775745,-0.7408257262199087,1.2021585705834068,28.903704576542797,2.7841837197791888,1.1993673045640973,22.67598660082654,0.004875814759811784,0.0,0.0682640489220825
S2,133,1,0,1.241784387526873,1.2544657360080316,0.07787591983405565,0.006064658890000262,1.0963203064081142,1.3703342566242085,0.2740139502160943,0.08417363944032097,-0.18268416569072737,-0.8222121946616578,1.2442239042855154,30.961862479909833,2.690468570732828,1.241784387526873,23.580181029632694,-0.0022279363443821663,0.0,0.06271291587837777
S2,134,1,0,1.2701639831934,1.2569636452869326,0.11026124822303444,0.012157542859701618,1.0557095636322193,1.4391721572341247,0.3834625936019054,0.13407173194597988,-0.11037382624829144,-0.7811646570838011,1.274940817081885,32.50948174122849,2.665957320949175,1.2701639831934,24.195834219839035,-0.00017590829792413253,0.0,0.08680867170065681
S2,135,1,0,1.1791776648018046,1.081349307067744,0.1551028850120822,0.02405690493907119,1.0378261604455603,1.4391721572341247,0.4013459967885644,0.2823110347222877,0.6823873694341035,-1.2809613520197995,1.1893346333587147,28.290337402130167,2.0609640474436812,1.1791776648018046,22.429177839694653,-0.021733344361239994,0.0,0.13153478872766114
S2,136,1,0,1.1308499003512649,1.0797083534736371,0.09912669033663231,0.009826100737094595,1.0378261604455603,1.3014680264355771,0.2636418659900168,0.15926963736490007,0.8674998586240538,-1.0040369315017013,1.1351861511935213,25.772951957231207,2.163865121950854,1.1308499003512649,21.43999084606532,0.014816892923956404,0.0,0.08765680600567904
S2,137,1,0,1.2455080723498309,1.2860829767916555,0.08053409189130241,0.006485739956756741,1.0761518973240491,1.315422830627245,0.23927093330319593,0.06313823910015404,-1.2150458745911885,-0.1356362689791717,1.2481090089592928,31.15552196490696,2.1577174691301484,1.2455080723498309,23.72310250187608,0.010856400477957837,0.0,0.06465963061914422
S2,138,1,0,1.284501902121709,1.2871461101699864,0.018069431924864397,0.00032650437008730865,1.2486519336098831,1.315422830627245,0.06677089701736194,0.026351076413185348,-0.14111490325825837,-0.859226575511356,1.2846289896014242,33.00543281848753,3.1841837197791887,1.284501902121709,24.41712565315823,-0.0002839400892257214,0.0,0.014067267549403975
S2,139,1,0,1.2618363148048917,1.2616428453377315,0.02250567580603969,0.0005065054434865603,1.2240391390965655,1.2959043523311031,0.07186521323453765,0.03755237733877603,-0.004815007650321457,-1.238185943952375,1.2620370005684765,31.85474781607753,3.2219280948873625,1.2618363148048917,23.976754550384,-0.003898304605297305,0.0,0.017835653913257025
S2,140,1,0,1.198235689462506,1.2223879418877992,0.05565341839867442,0.003097302979457913,1.1077556897071785,1.2598100266482495,0.15205433694107096,0.10178790206286803,-0.6756791340845836,-1.225043751043458,1.19952743631863,28.777321409622896,2.5414460711655216,1.198235689462506,22.77907544233113,-0.008985100588937487,0.0,0.046446136505614306
S2,141,1,0,1.156700510417669,1.1362148040027389,0.04542188824907764,0.0020631479321116973,1.1077556897071785,1.2230188351021165,0.11526314539493798,0.09099901931745302,0.3656454958492935,-1.6322218274387061,1.1575919914773978,26.800384374652154,2.4219280948873623,1.156700510417669,21.9206660882382,0.0002523572114353227,0.0,0.0392684950339275
S2,142,1,0,1.176442045010796,1.1915749871303372,0.03582212407691672,0.0012832245733820167,1.1140980636078708,1.2230188351021165,0.10892077149424573,0.053719878576522495,-0.7166844227964664,-0.9887696521152227,1.1769873023285193,27.70598219685131,2.570950594454668,1.176442045010796,22.375415508300126,0.004185768767973051,0.0,0.030449544224329373
S2,143,1,0,1.1890039002191755,1.190201353755125,0.008703622077473761,7.575303726748867e-05,1.1674967100806666,1.2056203708709163,0.03812366079024976,0.007519817889275471,-0.47660285564947547,0.5802534271604132,1.189035755464771,28.27612055547357,2.7659573209491746,1.1890039002191755,22.60004832614532,-0.0010598164692368526,0.0,0.007320095481494531
S2,144,1,0,1.1681870152198088,1.1652237330420767,0.017590097710378796,0.0003094115374606734,1.1425679030543967,1.1940908393015777,0.05152293624718096,0.03438503408041527,0.12042077924431491,-1.6105568560521568,1.1683194400786228,27.29940628131253,2.9037016960573485,1.1681870152198088,22.1971140667073,-0.0028858426075230705,0.0,0.015057604203098424
S2,145,1,0,1.1402230895976886,1.1409275136152077,0.01342265279118639,0.00018016760795274374,1.1185412593568667,1.1629507560034869,0.044409496646620195,0.023238103972083257,-0.15835917498225466,-1.2385763542583241,1.1403020922806604,26.00577723319303,3.1841837197791887,1.1402230895976886,21.6637157842736,-0.002306403299799675,0.0,0.011771953149907165
S2,146,1,0,1.113852949160146,1.1170962567751628,0.017124295364387712,0.00029324149172679055,1.0827715205151205,1.139287124176019,0.05651560366089847,0.025846372764485537,-0.22316203396884235,-1.1103669388103672,1.11398457522736,24.81923267688964,3.246439344671015,1.113852949160146,21.166029660857358,-0.002954303846677126,0.0,0.015373928288558707
S2,147,1,0,1.0812603335273712,1.0804146847908938,0.020329376696199504,0.0004132835568559794,1.0504404124917925,1.115651254193459,0.06521084170166636,0.03556803488920046,0.11085922017720182,-1.3112972622508057,1.0814514285979644,23.390743848331567,3.2841837197791888,1.0812603335273712,20.5421608372048,-0.003518049741092138,0.0,0.018801555985947842
S2,148,1,0,1.0458129653659627,1.0480808381298536,0.019808586031075888,0.0003923800805505348,1.0139356449385728,1.078057849066667,0.06412220412809422,0.03220637593511766,-0.07680654245824374,-1.2656484174676943,1.0460005442675921,21.88234277216198,3.208694969562842,1.0458129653659627,19.870262560316636,-0.003428057580848126,0.0,0.018940849546787025
S2,149,1,0,1.0118564028812165,1.01273716623322,0.01931895502483732,0.00037322202325168713,0.9797761778251719,1.045721263767915,0.06594508594274306,0.03210028790793695,0.021237643420400555,-1.1283671884865327,1.0120408104789875,20.48453204149932,3.2841837197791888,1.0118564028812165,19.22437933682778,-0.0033473085888124287,0.0,0.019092585637475283
S2,150,1,0,0.9784670585684674,0.9779666452045557,0.019538130167934886,0.00038173853045916727,0.9459824067611435,1.0115386875278676,0.06555628076672404,0.03164820833819726,0.024855138680297893,-1.1536993963735878,0.9786621088169746,19.155590464681755,3.321928094887362,0.9784670585684674,18.59058062422484,-0.003387015194982288,0.0,0.019968102141854294
S2,151,1,0,0.9600845426956438,0.9596015291265797,0.008531119610385504,7.278000180670411e-05,0.9459824067611435,0.9761571125839396,0.030174705822796022,0.015344632715224016,0.1730666951737294,-1.118486455009173,0.9601224448605034,18.436702182498205,3.1841837197791887,0.9600845426956438,18.2380917413997,-0.0008166598234680586,0.0,0.008885800396736471
S2,152,1,0,0.9268998783988414,0.947316057630857,0.03795555058075589,0.001440623819888319,0.8557923187573216,0.9702731511211173,0.11448083236379569,0.05401324887460224,-0.6599583928017388,-0.9941046564635831,0.9276766723356126,17.21168016791351,2.8232196723355076,0.9268998783988414,17.633993477165557,-0.006170456977512283,0.0,0.04094892173933781
S2,153,1,0,0.8696954976285858,0.8571344854732661,0.03342291946195884,0.001117091545360587,0.828843722007959,0.9435910028192992,0.11474728081134022,0.0552466238424999,0.7603874346829735,-0.6679931452178667,0.8703374920918862,15.149747002815879,3.084183719779189,0.8696954976285858,16.489518492053666,-0.004972679930037738,0.0,0.03843059962146948
S2,154,1,0,0.8569508762932181,0.8533475776929931,0.01998426148983265,0.0003993707072940082,0.828843722007959,0.9038074721927177,0.07496375018475876,0.022521709588775307,0.8654939715285312,-0.07918856607346036,0.8571838630579839,14.69528350174017,2.8464393446710154,0.8569508762932181,16.288613482298455,0.002004743212965029,0.0,0.023320194940782985
S2,155,1,0,0.854757509049711,0.8442288569858989,0.0202367888444718,0.0004095276227357383,0.8335573394592114,0.9038074721927177,0.07025013273350633,0.02113052743622479,1.171804156707489,0.12496843428059545,0.8549970332694744,14.620398537992054,2.6282129458410015,0.854757509049711,16.25088458558287,-0.002335176234339186,0.0,0.023675473605339066
S2,156,1,0,0.8323041472133232,0.8326441920452501,0.008450108153999176,7.140432781428335e-05,0.8180868305111558,0.8423535562606066,0.024266725749450768,0.016061192261177415,-0.29937029640128354,-1.4032946037945693,0.8323470416817204,13.856031955926232,2.9086949695628426,0.8323041472133232,15.815957264861153,-0.0014115256832119161,0.0,0.01015266856748387
S2,157,1,0,0.8176715108043714,0.8170524333561602,0.008212336174431522,6.744246544187655e-05,0.8066500579611714,0.8317310446312889,0.02508098667011749,0.012621994008389592,0.28605347869486303,-1.184631272390463,0.8177127503265099,13.373082840930904,3.028212945841002,0.8176715108043714,15.533695286980057,-0.0014029697649399287,0.0,0.010043564030196878
S2,158,1,0,0.8072981456949211,0.8074032730099583,0.006716443480036828,4.5110613020529216e-05,0.7956393182671013,0.8186710055750606,0.023031687307959237,0.011461678449824486,-0.0677968336518937,-1.0336373376001462,0.8073260844636936,13.035508133109577,3.0086949695628418,0.8072981456949211,15.328618393010315,-0.00041516093195857995,0.0,0.008319656766033226
S2,159,1,0,0.7893073629563855,0.7965173238067172,0.018487454832048507,0.00034178598616703366,0.7614011108519483,0.8186710055750606,0.05726989472311228,0.033087945251273454,-0.13022433593155822,-1.3928001589702466,0.7895238433406114,12.466957984066607,2.908694969562842,0.7893073629563855,14.995319489288695,-0.0023587284753025326,0.0,0.023422377263532586
S2,160,1,0,0.7750989685927705,0.7732607804812994,0.010589155814361114,0.0001121302208608178,0.7614011108519483,0.8078766209935764,0.046475510141628096,0.011501378024180609,1.4212128461150841,2.200928662804155,0.7751712980589756,12.017810826688745,2.5954618442383217,0.7750989685927705,14.7140906246095,-0.0005046743488746504,0.0,0.013661682241154618
S2,161,1,0,0.7684289601320635,0.7678115963474106,0.00878703353492359,7.721195834387174e-05,0.7552825060001693,0.7842592575118491,0.028976751511679777,0.014809302511257783,0.33052547633994306,-1.0625472365306643,0.7684791986306384,11.811205574559764,3.121928094887362,0.7684289601320635,14.599373982546524,-0.0015033344949400003,0.0,0.011435062954177878
S2,162,1,0,0.7527778444637901,0.7544280358095383,0.009615006295591914,9.244834606427215e-05,0.7367167917639154,0.7678153123941854,0.031098520630270077,0.01551155366165946,-0.1585912374523236,-1.2521415848745199,0.7528392467596349,11.335338629232288,3.246439344671015,0.7527778444637901,14.303290837196752,-0.0016593014524391297,0.0,0.012772700958595245
S2,163,1,0,0.7356838023014093,0.7358929137345758,0.010045819395706077,0.00010091848733114442,0.7198639568979126,0.7535735656189072,0.0337096087209946,0.017675855212092917,0.06939985738754803,-1.1801531828818974,0.7357523873260555,10.826631509119801,3.2464393446710154,0.7356838023014093,13.976957284769776,-0.0017391369347890511,0.0,0.013655077581265421
S2,164,1,0,0.7188946962998732,0.7190450456958619,0.00957667597144936,9.171272266213554e-05,0.7032843297097271,0.7350690357052361,0.03178470599550898,0.014349458497418421,-0.030340972697143642,-1.0888676613444184,0.7189584807836606,10.338025941814987,3.246439344671015,0.7188946962998732,13.658717243289987,-0.0016574230941808954,0.0,0.013321389100156377
S2,165,1,0,0.7034119205249209,0.702965253444618,0.008735238983449781,7.630440009798077e-05,0.6887762628372306,0.7182261344938111,0.02944987165658053,0.01446189057678382,0.15952636364157033,-1.1144084323736378,0.703466157207762,9.897292686733113,3.246439344671016,0.7034119205249209,13.364737211832898,-0.0015078330227437334,0.0,0.012418383494170973
S2,166,1,0,0.6896251067527797,0.6879806563660726,0.00728603628926534,5.308632480849145e-05,0.6797762979170199,0.702646177179509,0.022869879262489068,0.01246895878909926,0.27991267630027433,-1.2720502737666481,0.6896635949421945,9.512717483771826,3.0086949695628418,0.6896251067527797,13.097586521518382,-0.0011849010418550183,0.0,0.010565213212107249
S2,167,1,0,0.69496215659639,0.6891017410413249,0.013903941093210786,0.00019331957792347552,0.6797762979170199,0.718024447268746,0.03824814935172616,0.02685956706644499,0.5626608646510123,-1.3026421590891406,0.6951012290875545,9.663314373580578,2.4016094970590274,0.69496215659639,13.210254493053238,0.0014993388407019007,0.0,0.020006760024611978
S2,168,1,0,0.7013094740815105,0.698666727845731,0.009221922344688004,8.504385173145589e-05,0.6910184321877353,0.718024447268746,0.027006015081010748,0.015340915030983449,0.7324270387717549,-0.9684707019221483,0.7013701036458683,9.838400445764321,2.5219280948873624,0.7013094740815105,13.330701129408542,-0.0010513399633737266,0.0,0.013149576165024367
S2,169,1,0,0.6910543333666839,0.693466754583296,0.007019573169483968,4.9274407481739204e-05,0.6759970238698856,0.7011390995558775,0.025142075685991916,0.007851392931599754,-0.8164143827176085,-0.37668690707104835,0.6910899840631128,9.552107321447071,3.0086949695628418,0.6910543333666839,13.135329175749305,-0.001015051435211449,0.0,0.010157773174340658
S2,170,1,0,0.6771679119369566,0.6751450858887635,0.01081215256304048,0.00011690264304646284,0.6584212095357738,0.6951834551091927,0.036762245573418895,0.016194551924567535,0.13979453539663605,-1.0374517732654778,0.6772542237595158,9.173465672002088,3.184183719779189,0.6771679119369566,12.867191817591896,-0.0018558735385320933,0.0,0.015966723130919822
S2,171,1,0,0.6634526984674288,0.6617806060279543,0.006290384397294764,3.956893586572942e-05,0.6524903103114782,0.6742931479076416,0.021802837596163416,0.0103323845566623,0.24137082620080444,-1.0742691872462948,0.6634825182622213,8.804181040791576,3.0086949695628418,0.6634526984674288,12.605662240239019,-0.001005852597976417,0.0,0.009481285420687125
S2,172,1,0,0.6530355014044755,0.6524539324794835,0.006886285898020296,4.7420933469273196e-05,0.6401598248810041,0.662648258165949,0.022488433284944875,0.011181936215534205,-0.30940643598502426,-1.0641615688715444,0.6530718084774936,8.53005574056128,3.146439344671016,0.6530355014044755,12.411641076730923,-0.001142595287955503,0.0,0.01054504063440662
S2,173,1,0,0.639701582232794,0.6396081280918274,0.008836178455458036,7.807804969670077e-05,0.6245948951766291,0.6524175546474887,0.0278226594708596,0.015124498296031574,-0.08063811360662358,-1.1999910274885306,0.6397626062539422,8.185923847216735,3.1841837197791887,0.639701582232794,12.155642632275043,-0.001527529002232515,0.0,0.013812969517155984
S2,174,1,0,0.62605811350854,0.6243792617823605,0.007283654563076694,5.3051623794227946e-05,0.6139241430588662,0.6390564313026508,0.02513228824378455,0.010781613177438532,0.24938756393032277,-1.0047108582700752,0.6261004816430557,7.840036262273324,3.170950594454669,0.62605811350854,11.894671982990044,-0.0012495730684666383,0.0,0.011634150897362883
S2,175,1,0,0.6142236045050653,0.613525274227178,0.006587281433552782,4.3392276684829196e-05,0.602657084446586,0.6241636283880918,0.02150654394150575,0.01232867599260079,-0.03762846965722973,-1.3013643243932678,0.614258926355881,7.546280572157593,3.170950594454669,0.6142236045050653,11.671061733683963,-0.0011367181084461547,0.0,0.010724565752989485
S2,176,1,0,0.6025422476118849,0.6021547540495021,0.00680439821966347,4.62998351317594e-05,0.5916314965841576,0.6131264053954897,0.021494908811332092,0.011183342112483063,-0.08318144356847701,-1.2513449382245843,0.6025806667926824,7.262069199846275,3.170950594454669,0.6025422476118849,11.448466001247873,-0.0011765451564597492,0.0,0.011292815145547076
S2,177,1,0,0.5910182594909765,0.5911173411361593,0.00655884001437557,4.301838233417413e-05,0.5801094814892497,0.6016524236524182,0.021542942163168544,0.010441977221188892,0.06602480556615817,-1.1244579738774565,0.5910546518166296,6.986912028681545,3.208694969562842,0.5910182594909765,11.229484237248695,-0.0011345612319148934,0.0,0.011097525176336297
S2,178,1,0,0.5800460134200913,0.5799776290103169,0.0061467229543760386,3.77822030778533e-05,0.5711108905522984,0.5906031856881611,0.019492295135862703,0.01134062999588592,0.10358445340465061,-1.3323803157119731,0.580078580786792,6.729823197752374,3.1464393446710157,0.5800460134200913,11.020063230281597,-0.0010589984408632658,0.0,0.010596957503652988
S2,179,1,0,0.569210639345979,0.5707415036121992,0.006424809277985197,4.127817425848466e-05,0.5579316804748583,0.5798457765313842,0.021914096056525945,0.010948269865570182,-0.1640241199838175,-1.1318415024698445,0.5692468973291964,6.480840602378333,3.1841837197791887,0.569210639345979,10.815324058416458,-0.0011033197472438614,0.0,0.011287226263668014
S2,180,1,0,0.5584053260626157,0.5576251854163381,0.006341678411135606,4.0216885070263426e-05,0.5478049115579736,0.5703721166721002,0.022567205114126576,0.009702819357027215,0.2066615423227766,-0.9423337514540746,0.5584413353792558,6.23713450120333,3.2464393446710154,0.5584053260626157,10.609018007137276,-0.0010931921927713542,0.0,0.011356765623729911
S2,181,1,0,0.5482800810007282,0.5473490859749957,0.005434360485907882,2.9532273890796945e-05,0.5406745472668035,0.5573186903578178,0.016644143091014252,0.009196725972533404,0.2008459661683771,-1.328983491724582,0.5483070120799624,6.012811589921118,3.184183719779189,0.5482800810007282,10.416605001202255,-0.0009365806709427906,0.0,0.009911650403182646
S2,182,1,0,0.5386739656788097,0.5399793619333569,0.005536365771986103,3.065134596121928e-05,0.5291575451260211,0.5468932603920176,0.017735715265996488,0.00913880455221272,-0.2673545773772732,-1.1938272859706047,0.5387024156675897,5.804005852921933,3.208694969562842,0.5386739656788097,10.235453910817172,-0.0009528359799275035,0.0,0.010277767489671522
S2,183,1,0,0.5301530861896425,0.5293972217121776,0.005115344309910983,2.616674740893867e-05,0.5213128885251727,0.5392841765999103,0.01797128807473769,0.007976015262360026,-0.003513633951080114,-1.0087729573049988,0.5301777640978651,5.621769230876229,3.1037016960573482,0.5301530861896425,10.066187278022786,-0.0006869938452575797,0.0,0.009648806058409249
S2,184,1,0,0.534555410683863,0.5297867595242054,0.01150373369288988,0.00013233588887692982,0.5159415059292212,0.5513526728326008,0.03541116690337964,0.020771585626412237,0.24101913973055197,-1.4081824725529466,0.5346791776198793,5.717636459605409,3.003701696057348,0.534555410683863,10.168534914248953,0.0009843785676923117,0.0,0.0215201894190408
S2,185,1,0,0.524520443940198,0.5183884866152684,0.02082881521576258,0.0004338395432923827,0.49085647910550567,0.5513526728326008,0.06049619372709514,0.03621196679210725,-0.02513639301415289,-1.4667673559135799,0.5249338393116935,5.5111107130902965,2.9659573209491747,0.524520443940198,9.975385434782686,-0.003343520889701965,0.0,0.039710206639986236
S2,186,1,0,0.5002830760821098,0.4980829169859567,0.009678689818755139,9.36770366076744e-05,0.4860619443701821,0.5190084348303393,0.03294649046015724,0.012627072098565062,0.5300205928896271,-0.7567869621670287,0.5003766913544091,5.007536665015713,2.8016094970590273,0.5002830760821098,9.501084493669929,-0.0010957367201175434,0.0,0.019346426616211596
S2,187,1,0,0.49527540471403386,0.4966806185333723,0.004440931277792654,1.9721870614077094e-05,0.4860619443701821,0.502279201274104,0.016217256903921895,0.0062019401799364715,-0.562971030444063,-0.6559514914797533,0.49529531431789675,4.9063489677052825,2.903701696057348,0.49527540471403386,9.416145046647923,0.00019269944808860518,0.0,0.008966589569205026
S2,188,1,0,0.4911806397838574,0.4907697104861488,0.005999769870861167,3.5997238503293424e-05,0.48169761393927424,0.502279201274104,0.020581587334829732,0.01045585676452132,0.3383611891927901,-1.1069312516523198,0.49121728200154247,4.825888362739658,3.1464393446710153,0.4911806397838574,9.332371261199292,-0.0010133414890209445,0.0,0.012214996652761698
S2,189,1,0,0.48696100643209145,0.4863814161684678,0.0030741284501279074,9.45026572788581e-06,0.48169761393927424,0.49291820102497,0.011220587085695788,0.002983812497993732,0.4751743034503001,-0.4307919697892424,0.48697070964389977,4.742809441021667,3.0086949695628418,0.48696100643209145,9.247707426730685,4.04392541996554e-05,0.0,0.006312884213567121
S2,190,1,0,0.510199781445151,0.49286018808267823,0.028157282336699386,0.0007928325485886033,0.48245221418429807,0.5626136296596578,0.08016141547535971,0.04880424593415589,0.7407888200264796,-1.075960092661888,0.5109761731580723,5.2219329907053655,2.539353872167201,0.510199781445151,9.67995146473737,0.0032592283767318665,0.0,0.05518873853090122
S2,191,1,0,0.5268752769758456,0.5311697690585947,0.024471504405574957,0.0005988545278720746,0.4773498338217284,0.5626136296596578,0.08526379583792937,0.037411554662468705,-0.35979648680000575,-0.9315018500207985,0.5274432784823844,5.5639282403249215,3.0709505944546684,0.5268752769758456,10.016591413042546,-0.001064796826631682,0.0,0.04644648453811744
S2,192,1,0,0.5058328591633471,0.4977212569263727,0.023311015197250862,0.0005434034295264607,0.4773498338217284,0.5544970827748092,0.07714724895308084,0.03800336318007291,0.6692187094266417,-0.8606273089534429,0.506369711612862,5.128205696777861,2.803701696057348,0.5058328591633471,9.588674505084706,-0.0022778810978294883,0.0,0.04608442250234105
S2,193,1,0,0.5004750046803542,0.49876361326411933,0.01585399053196736,0.0002513490157877107,0.4786107048151873,0.5368539649915145,0.058243260176327194,0.013439715245578854,0.913644667808329,0.10495063892957424,0.5007260521738292,5.014531586511764,2.7709505944546686,0.5004750046803542,9.516882265910896,0.0017766780119940224,0.0,0.031677886774971034
S2,194,1,0,0.5037351177806804,0.4990715782446887,0.013120354673476806,0.00017214370675782466,0.4873610802758349,0.5368539649915145,0.049492884715679586,0.005568322162108952,1.4272103480105915,0.978244862059479,0.5039059560992247,5.078424251845476,2.2577174691301485,0.5037351177806804,9.573743654728535,-0.0008738238811944631,0.0,0.02604613855647292
S2,195,1,0,0.49786089261890504,0.4981606195733168,0.0022704775754511463,5.155068420626516e-06,0.4894209910175703,0.5003084020713786,0.010887411053808305,0.0020492564611336306,-2.4188811866588824,6.753164756736014,0.4978660698096562,4.957412469354269,2.1477309221191607,0.49786089261890504,9.462789982262704,0.0002585800645126769,0.0,0.004560465803023249
S2,196,1,0,0.4984670277208273,0.4981793221070001,0.000947847136448153,8.984141940729636e-07,0.49721891484854797,0.5003084020713786,0.0030894872228306447,0.00163435752769453,0.39771149254939303,-1.1284257804410618,0.49846792889716596,4.969405522780602,3.1464393446710153,0.4984670277208273,9.470835107290172,-4.74608060821512e-05,0.0,0.0019015242407949332
S2,197,1,0,0.498603038580362,0.49806653878114737,0.001344144157720481,1.8067235167341012e-06,0.49722174529356755,0.5028565057214264,0.00563476042785882,0.0013341560575383382,1.7115595084632325,2.630079716304013,0.4986048503625758,4.972135936101732,2.3037016960573484,0.498603038580362,9.470962862880933,8.085073780511351e-05,0.0,0.002695820229149766
S2,198,1,0,0.5055191214632938,0.5006961589462521,0.010358241099038436,0.000107293158665809,0.49722174529356755,0.5303113376240035,0.03308959233043596,0.009750261198819443,1.3392051323194394,0.27514249456797657,0.5056252320876461,5.113137506473721,2.1149798205164814,0.5055191214632938,9.610824241656951,0.0005994943547601757,0.0,0.020490305231293922
S2,199,1,0,0.5110616577717955,0.5082498776179641,0.010273393172883456,0.0001055426072846484,0.49854269725566536,0.5303113376240035,0.03176864036833815,0.019426069471604746,0.4084245013784817,-1.2569065654293492,0.5111649055361102,5.2257912130348085,2.763865121950854,0.5110616577717955,9.710844903530269,-0.00037326083835357177,0.0,0.02010206208322292
S2,200,1,0,0.5086176946172742,0.5070748556424014,0.006599986840842605,4.3559826299295555e-05,0.49854269725566536,0.5250818121392673,0.026539114883601944,0.003514877933904148,1.0249041559499328,0.6160297265824939,0.5086605145911073,5.174710382081801,2.484183719779189,0.5086176946172742,9.667068923654515,-4.2127423046167594e-05,0.0,0.012976321725906483
S2,201,1,0,0.5094638561115205,0.5085141608293575,0.003041855781329334,9.252886594406693e-06,0.5055964620547887,0.5141987522150457,0.008602290160257042,0.0058127640869722885,0.4253000129528773,-1.3543342548233581,0.5094729370345539,5.191253471412289,2.8464393446710154,0.5094638561115205,9.682046801706786,0.000294799689265827,0.0,0.005970699873679515
S2,202,1,0,0.5058491365034482,0.5066502406560452,0.006539107708516231,4.275992962357639e-05,0.49581655877279024,0.5141987522150457,0.0183821934422555,0.012757149683598645,-0.0789433628301307,-1.5416418836502526,0.5058914002341883,5.118522176618154,2.7709505944546686,0.5058491365034482,9.612474440658325,-0.0011123101049830442,0.0,0.01292699193620479
