subject_id,window_index,original_label,stress_label,RB_EMG_value_mean,RB_EMG_value_median,RB_EMG_value_std,RB_EMG_value_variance,RB_EMG_value_min,RB_EMG_value_max,RB_EMG_value_range,RB_EMG_value_iqr,RB_EMG_value_skewness,RB_EMG_value_kurtosis,RB_EMG_value_rms,RB_EMG_value_energy,RB_EMG_value_entropy,RB_EMG_value_mav,RB_EMG_value_auc,RB_EMG_value_slope,RB_EMG_value_zero_crossing_rate,RB_EMG_value_cv
S2,135,1,0,-0.002594884523960066,-0.002684729992597377,0.0005507772328081824,3.033555601798387e-07,-0.0036363249688124016,-0.001608233348109343,0.0020280916207030585,0.0007548827023191765,0.0015905149811729301,-0.9087959830725794,0.002652693207453002,0.00014073562505734593,3.1086949695628423,0.002594884523960066,-0.049431724193323694,-1.4078177205523497e-05,0.0,0.21225500700418012
S2,136,1,0,-0.0026841979062090893,-0.0027076957542696714,0.0005810603238252949,3.3763109992395656e-07,-0.0037755510108211303,-0.0015611859642529935,0.0022143650465681368,0.0006848671079455202,0.013036173665887931,-0.3955893781370219,0.002746370240812629,0.00015085098999242436,2.9037016960573485,0.0026841979062090893,-0.050780159550382016,3.004664266277117e-05,0.0,0.2164744717523196
S2,137,1,0,-0.002761155336638382,-0.0027636968887230495,0.0005208004588073757,2.7123311789397303e-07,-0.0037755510108211303,-0.0015611859642529935,0.0022143650465681368,0.0007024909058291106,0.1625579188156942,-0.2446681731696767,0.002809841972592158,0.00015790423821881178,3.003701696057348,0.002761155336638382,-0.05220500484057572,-8.541439515999797e-06,0.0,0.18861686334584624
S2,138,1,0,-0.002795983772382636,-0.002824227858217461,0.00035593546815489987,1.2669005749064775e-07,-0.0034616025251470203,-0.002180144929640967,0.0012814575955060535,0.00039796249923424853,0.18486719004748636,-0.7794692600186695,0.0028185484407612514,0.00015888430625835362,2.9282129458410013,0.002795983772382636,-0.053019836909997,2.0248580463911705e-05,0.0,0.12730240842978305
S2,139,1,0,-0.00278370818537846,-0.0027391125133238367,0.0003308610341440543,1.0946902391487306e-07,-0.00346823201398259,-0.002180144929640967,0.0012880870843416234,0.0003301090000611298,-0.3881054249753615,-0.36558407526383085,0.0028033016757491357,0.00015717000570515826,2.7841837197791888,0.00278370818537846,-0.05315281559401288,-9.792601161474188e-06,0.0,0.11885622059162496
S2,140,1,0,-0.0027988564165286433,-0.002803150705678387,0.00033354110399144065,1.1124966805182903e-07,-0.00346823201398259,-0.0022901678109870883,0.0011780642029955019,0.0005124317630331682,-0.33746694868756705,-0.7239661246608957,0.0028186604812207145,0.00015889693816790779,2.984183719779189,0.0027988564165286433,-0.053329936932979514,2.4634171643815255e-05,0.0,0.11917049478555386
S2,141,1,0,-0.002740187676739912,-0.0027659375401473335,0.0002783341770548312,7.746991411679012e-08,-0.0033643758228973776,-0.0022901678109870883,0.0010742080119102893,0.0004082770848995044,-0.10741459406464404,-0.4272654586925033,0.002754287279474323,0.00015172196835748134,2.984183719779189,0.002740187676739912,-0.05198347389139965,1.166858898546929e-05,0.0,0.10157485905708989
S2,142,1,0,-0.0027071149121096726,-0.0027268539499364433,0.00033861416315290145,1.1465955148773976e-07,-0.003456122256612442,-0.0021132118161820094,0.0013429104404304327,0.0003703861665272268,-0.39078395521191334,-0.07225057693515158,0.0027282101639819287,0.00014886261397708604,2.841446071165522,0.0027071149121096726,-0.05102528405258905,2.139367907685145e-06,0.0,0.12508304011705848
S2,143,1,0,-0.0026354924037343542,-0.0027211184126599763,0.000357134526078657,1.275450697174269e-07,-0.003456122256612442,-0.002018456602589156,0.001437665654023286,0.0005126225280999235,-0.2159311792875614,-0.4186682157278141,0.0026595799066504683,0.00014146730559717828,3.0037016960573486,0.0026354924037343542,-0.05014490092016121,-1.5025815449220346e-05,0.0,0.1355096017626976
S2,144,1,0,-0.0027303494409478516,-0.0027710509357981037,0.0002820255969742167,7.95384373486633e-08,-0.0032795142781450147,-0.002018456602589156,0.0012610576755558585,0.00023610748658036904,0.6792055007708031,0.5475644365089538,0.002744876410156368,0.0001506869301406582,2.8464393446710154,0.0027303494409478516,-0.052188739229872924,-2.627609752619534e-05,0.0,0.10329285795605356
S2,145,1,0,-0.002861087085894913,-0.0028356782247673912,0.00023987451341463419,5.753978218590752e-08,-0.0032795142781450147,-0.0024221702058463412,0.0008573440722986735,0.0003483094104747386,0.09115540314317579,-0.9995414957756577,0.002871125057405294,0.00016486718190521107,3.1841837197791887,0.002861087085894913,-0.05448577491578877,2.5089045905020887e-06,0.0,0.08384033977756548
S2,146,1,0,-0.002777567371105683,-0.002703896492086517,0.0002566353878172995,6.586172228013572e-08,-0.0032070243710729395,-0.0024221702058463412,0.0007848541652265982,0.0004417937906240296,-0.20427164358711894,-1.5127443853571338,0.0027893981829977357,0.0001556148444662214,3.046439344671015,0.002777567371105683,-0.05251910466965848,1.772476077125703e-05,0.0,0.09239573825895683
S2,147,1,0,-0.002691220623540269,-0.0026827244237078553,0.0001657917390490945,2.7486900736923046e-08,-0.0029938932120475935,-0.0024303056049441336,0.0005635876071034599,0.00026528713785401717,-0.23941944454554945,-1.1606152863617663,0.0026963225595809936,0.00014540310690610802,3.046439344671015,0.002691220623540269,-0.050938715858348346,-1.8620968862047629e-06,0.0,0.06160466280575593
S2,148,1,0,-0.0027339423702138444,-0.0027494643505988387,0.0002059452765524628,4.241345693427038e-08,-0.00310330260889299,-0.002425951258481323,0.0006773513504116668,0.0003141564464201928,-0.19639637229908008,-0.9658202615247844,0.0027416882281880196,0.00015033708681169526,2.908694969562842,0.0027339423702138444,-0.05191207950216237,-8.916554128421609e-06,0.0,0.07532904818924699
S2,149,1,0,-0.0027377755710255164,-0.00274252364712036,0.0002354760165446582,5.544895436774015e-08,-0.00310330260889299,-0.002425099670441874,0.000678202938451116,0.00041563938529110825,-0.1277186511201615,-1.5152184977890846,0.0027478835549695027,0.00015101728063343664,2.9659573209491747,0.0027377755710255164,-0.0521330069921358,1.7127750620925e-06,0.0,0.08600997796778995
S2,150,1,0,-0.002719205847168436,-0.002722819400480307,0.00020571536536047788,4.2318811545394905e-08,-0.003213423127441148,-0.002425099670441874,0.000788323456999274,0.0002698373455640385,-0.5481841644601408,-0.322181711121583,0.002726976210167666,0.00014872798501640815,2.8464393446710154,0.002719205847168436,-0.051525308375991064,-1.4704891305537096e-06,0.0,0.0756527372043913
S2,151,1,0,-0.002782773472992338,-0.0027261249047177446,0.0002218862700150368,4.9233516821185823e-08,-0.0032529297386206493,-0.002451739197229807,0.0008011905413908425,0.00017273022742283779,-0.8165527791582636,-0.08935340624688459,0.002791605580810267,0.00015586123437622056,2.733206219346495,0.002782773472992338,-0.053133163338252125,-4.112097144365607e-06,0.0,0.07973565659170984
S2,152,1,0,-0.002808817634565514,-0.002779164762985739,0.00021049156664065233,4.430669962683618e-08,-0.0032529297386206493,-0.0024737705216465486,0.0007791592169741008,0.0002220194282482016,-0.43329767861704893,-0.4532900189197102,0.002816693665252408,0.0001586752640774609,3.0841837197791886,0.002808817634565514,-0.05324973518473165,9.225825603536192e-06,0.0,0.0749395631992365
S2,153,1,0,-0.002784007354904034,-0.0027569643926294313,0.0001800393563211076,3.241416982451875e-08,-0.003271007022565436,-0.002489244420413556,0.0007817626021518801,0.0001825321879390814,-0.8882673323120018,0.7548795455134227,0.0027898227760888815,0.00015566222243968545,2.9282129458410013,0.002784007354904034,-0.05313294832044188,-1.1625998989588177e-07,0.0,0.06466913817737154
S2,154,1,0,-0.0026700842256798902,-0.0026927643510912583,0.00034869949291069886,1.2159133635617851e-07,-0.003271007022565436,-0.0018642980672974368,0.001406708955267999,0.00033332783981187674,0.347423585898574,-0.14394631154174853,0.002692757157372488,0.00014501882217161523,2.908694969562842,0.0026700842256798902,-0.05056834396042541,1.7052743342875777e-05,0.0,0.13059494137189948
S2,155,1,0,-0.002545829266129351,-0.0025147711278621305,0.0003442721769049082,1.1852333179084443e-07,-0.0032311752686283047,-0.0018642980672974368,0.0013668772013308678,0.00036018152622938754,-0.13853482065007863,-0.43766649425240534,0.00256900174855362,0.00013199539968143114,2.8393538721672007,0.002545829266129351,-0.04855446671016463,3.2224920345145203e-07,0.0,0.13522987636493614
S2,156,1,0,-0.0025796283166699234,-0.002538286046934411,0.0002081765651388267,4.3337482273000156e-08,-0.003008022709893047,-0.0020381068945988204,0.0009699158152942267,0.00017970780948335825,0.15707151320789817,0.9451787500306081,0.0025880146318052965,0.0001339563946887661,2.708694969562842,0.0025796283166699234,-0.04877382397653068,-4.282589598146607e-06,0.0,0.08070021707916612
S2,157,1,0,-0.0026596631563260828,-0.0026430825865435934,0.00020171171447122855,4.0687615754922435e-08,-0.0031144158167174803,-0.0022391262731591838,0.0008752895435582965,0.0002372688642918652,-0.26383258262490905,0.08913023212672755,0.0026673012055021725,0.00014228991441746683,3.084183719779189,0.0026596631563260828,-0.05065627429393599,-4.413726257473997e-06,0.0,0.07584107558562506
S2,158,1,0,-0.002650934808089957,-0.002633153789140084,0.00020628598136606305,4.255390610815971e-08,-0.0031144158167174803,-0.0022391262731591838,0.0008752895435582965,0.00028858251746419076,-0.045305208683827716,-0.2588011855974899,0.002658948901887943,0.00014140018525702196,2.984183719779189,0.002650934808089957,-0.05015830217618172,6.46898653257035e-06,0.0,0.07781631624305976
S2,159,1,0,-0.002689156593288609,-0.0027031913012415835,0.0001870043892577942,3.497064160168062e-08,-0.0030230830829660023,-0.0023512780619631118,0.0006718050210028905,0.0002956878589186348,0.15565207477365287,-0.9834065447765061,0.0026956509093035916,0.0001453306764965856,3.208694969562842,0.002689156593288609,-0.05118614911660632,-1.446009687043217e-05,0.0,0.06954016353101394
S2,160,1,0,-0.0027951959882554266,-0.002773835617218912,0.00022762995323551583,5.181539561000312e-08,-0.0033053122864429955,-0.002404468731471241,0.0009008435549717544,0.00027341090718581125,-0.2394162637916238,-0.38724779394462283,0.0028044493235516365,0.00015729872016738465,2.9659573209491747,0.0027951959882554266,-0.05333293846913041,4.827496348847059e-07,0.0,0.08143613334876999
S2,161,1,0,-0.0027739110129869613,-0.0027563707511028624,0.00026907282960190413,7.240018762997533e-08,-0.0033053122864429955,-0.0023758731197144577,0.0009294391667285379,0.0004102010202084714,-0.22136023294242024,-1.0610440749683019,0.002786930658556169,0.00015533964991200648,3.1464393446710157,0.0027739110129869613,-0.05297789355328902,1.2153851239839344e-05,0.0,0.09700124782019058
S2,162,1,0,-0.0027599710701406615,-0.002793053681572287,0.00022390970136497364,5.013555436535168e-08,-0.0031491007271896854,-0.0023758731197144577,0.0007732276074752277,0.0003878986798762571,-0.002631112516263015,-1.3330615067494507,0.0027690387975575098,0.00015335151724757483,3.0086949695628418,0.0027599710701406615,-0.05235776634373397,-6.397795153410648e-07,0.0,0.08112755375858419
S2,163,1,0,-0.0027216064330354466,-0.002692068259991579,0.00020292511937558842,4.1178604073596814e-08,-0.0030335805219106984,-0.002319762538258149,0.0007138179836525494,0.00033387251893297323,0.0946210950417498,-1.0598243106293412,0.0027291610763041313,0.00014896640360827047,3.108694969562842,0.0027216064330354466,-0.051605017585146754,9.539684377077666e-06,0.0,0.0745607876702669
S2,164,1,0,-0.002718135668606456,-0.002692068259991579,0.00022985082710699263,5.2831402721768614e-08,-0.0031870165154300675,-0.002319762538258149,0.0008672539771719186,0.00030424013859754306,-0.27854932946849764,-0.7241352667650243,0.002727836673203224,0.00014882185831344868,3.0037016960573486,0.002718135668606456,-0.05176218785816212,-2.038362700714166e-06,0.0,0.08456194065722754
S2,165,1,0,-0.0027609247099301256,-0.0027758648831341815,0.00022532106846423047,5.076958389386243e-08,-0.0031870165154300675,-0.0023975691313322996,0.0007894473840977679,0.00034060383403586346,-0.1813207766601698,-0.9385689085506739,0.0027701037593918045,0.00015346949675593217,3.208694969562842,0.0027609247099301256,-0.05233594297491142,6.743086153760597e-06,0.0,0.08161072544058362
S2,166,1,0,-0.00269355667629118,-0.0027289508969766414,0.00020120740373155856,4.0484419316394405e-08,-0.003097090560619033,-0.002328114810176834,0.0007689757504421987,0.0002552350504347184,0.15048936447484992,-0.5577350799044991,0.00270106127063219,0.0001459146397541836,2.8841837197791884,0.00269355667629118,-0.05108356538301885,-4.3978046369835455e-07,0.0,0.07469952479656217
S2,167,1,0,-0.002643870171864012,-0.002707645854512204,0.0002002067511906626,4.008274322231988e-08,-0.0029394341933320534,-0.0022379014651744645,0.0007015327281575888,0.0002636036165237993,0.5663403253551853,-0.7801172983927458,0.0026514396521313773,0.0001406026445778912,2.7037016960573483,0.002643870171864012,-0.050592476764334204,3.701044085591445e-07,0.0,0.07572487988300519
S2,168,1,0,-0.002580081677360668,-0.0026423389302883795,0.00022772760720559914,5.1859863083587655e-08,-0.0029394341933320534,-0.00199626924763331,0.0009431649456987435,0.00023867097960641537,0.8353727854871715,0.18403485284248422,0.002590112222459835,0.00013417362649871656,2.708694969562842,0.002580081677360668,-0.048951806513323794,1.1350677847346646e-05,0.0,0.08826372017747763
S2,169,1,0,-0.002604179077742832,-0.002616205540212141,0.00028402581185159087,8.06706617979553e-08,-0.003539390304701529,-0.00199626924763331,0.0015431210570682192,0.00021225442108345136,-1.2044464565017647,4.080879880026593,0.002619621982414918,0.0001372483866150293,2.246439344671016,0.002604179077742832,-0.049729119150144135,-9.928662468196867e-06,0.0,0.10906539196135842
S2,170,1,0,-0.0026412497130384196,-0.002549053083056296,0.000248943847606717,6.197303926123636e-08,-0.003539390304701529,-0.0024208243288516606,0.0011185659758498685,0.00022463036870272327,-2.312331639094563,5.676946584283474,0.002652955537864661,0.00014076346171773544,2.1086949695628423,0.0026412497130384196,-0.050198907691371975,1.3651682588349798e-05,0.0,0.09425229518353227
S2,171,1,0,-0.0025452176739573697,-0.002540108276194996,0.00018947114470347425,3.5899314675244875e-08,-0.002897658289710059,-0.0020896696625836916,0.0008079886271263673,0.00014735259056119793,0.19783818621344923,0.3684842425237327,0.002552260238004779,0.00013028064645000418,2.585475297227334,0.0025452176739573697,-0.04829221872801615,4.025977539300075e-06,0.0,0.07444201988778415
S2,172,1,0,-0.0025692541318297385,-0.002553851451156615,0.00024319609700749911,5.914434159968091e-08,-0.003144262777706888,-0.0020896696625836916,0.0010545931151231965,0.0002524984677230559,-0.36436683022785904,0.0501987998021054,0.0025807384864654274,0.00013320422271047728,2.6638651219508542,0.0025692541318297385,-0.04881437038674581,-1.8877847367655687e-05,0.0,0.09465630277465112
S2,173,1,0,-0.002619065254964534,-0.002586273458346725,0.00023461256446736321,5.5043055405952656e-08,-0.003144262777706888,-0.0022966390274186082,0.0008476237502882799,0.00038857685315630717,-0.40357484065272675,-0.759722341314041,0.0026295524077622786,0.00013829091730336793,3.0464393446710156,0.002619065254964534,-0.049672063608843894,-4.467685372994083e-06,0.0,0.08957873959904072
S2,174,1,0,-0.002571814075346201,-0.0025815595608505385,0.00025395575916486367,6.449352761300223e-08,-0.0030519622523243837,-0.002031867516490902,0.0010200947358334819,0.0003500107419215654,0.17412403878752652,-0.5608500150836497,0.0025843221869112677,0.00013357442331523672,3.208694969562842,0.002571814075346201,-0.04909826291927563,5.607610955837811e-06,0.0,0.09874576922154756
S2,175,1,0,-0.002610961778891815,-0.00263768115423744,0.0002535936768829085,6.4309752954993e-08,-0.0030519622523243837,-0.002031867516490902,0.0010200947358334819,0.00033052055301909444,0.32301875048690687,-0.20286409615621892,0.0026232482085744202,0.0001376286232757781,3.0086949695628418,0.002610961778891815,-0.0494935485105101,-7.159263688330842e-06,0.0,0.09712653740589901
S2,176,1,0,-0.0025695004319581465,-0.002612667875069844,0.0002716603932438546,7.379936925740573e-08,-0.0029797168690685162,-0.0020215200153358382,0.000958196853732678,0.00032635438237267264,0.52535211561291,-0.4393126223104651,0.002583821170106497,0.00013352263678181013,3.046439344671015,0.0025695004319581465,-0.048751263072420246,7.51587779640599e-06,0.0,0.10572498446199115
S2,177,1,0,-0.0025056151463937284,-0.0025546778097548404,0.000284175479974981,8.075570341901082e-08,-0.002914014047065099,-0.0020215200153358382,0.0008924940317292609,0.00045245054800657856,0.06931817010593175,-1.1933616777254632,0.0025216786007056244,0.0001271772593051335,2.946439344671015,0.0025056151463937284,-0.04767863026476454,-1.0502007286576799e-05,0.0,0.11341545423844836
S2,178,1,0,-0.002617480244018319,-0.0026087407036644206,0.00026630727023676143,7.091956218095549e-08,-0.0029821978643506906,-0.0022718578316065557,0.0007103400327441349,0.0005657709277793526,-0.0022732421494592427,-1.6872886364239954,0.002630992662476875,0.00013844244780014312,2.741446071165522,0.002617480244018319,-0.049716310883631355,2.917124492594746e-07,0.0,0.10174184536649271
S2,179,1,0,-0.0026492974057062855,-0.0026119087006204215,0.00021289761581694134,4.5325394820537946e-08,-0.0029821978643506906,-0.00234406227843854,0.0006381355859121506,0.00045424469208495306,-0.1085826144476197,-1.4542078310954052,0.0026578378691527807,0.00014128204277405186,3.1086949695628423,0.0026492974057062855,-0.050207621298986024,1.0236290163433784e-05,0.0,0.08036002879796887
S2,180,1,0,-0.002542973940632105,-0.0025554654959560395,0.00018886011952188312,3.566814474581998e-08,-0.002887684274740931,-0.002137523809331761,0.0007501604654091701,0.00024937078017469834,0.48596300576971974,0.0042718650970448024,0.0025499773739152665,0.000130047692149596,3.046439344671015,0.002542973940632105,-0.04847386630649034,9.850800771748429e-06,0.0,0.07426742229019394
S2,181,1,0,-0.002549210381139519,-0.0026152473012979937,0.00019486834687849504,3.797367261515747e-08,-0.0028541934096816476,-0.002137523809331761,0.0007166696003498866,0.00022334791903400606,0.7057141218022244,-0.25531003221004367,0.002556647656585602,0.000130728944798493,2.9841837197791885,0.002549210381139519,-0.04842506179963271,-7.416274292957089e-06,0.0,0.07644263036124434
S2,182,1,0,-0.002606793662597599,-0.0026284135570810606,0.00016979913761120118,2.8831747133507634e-08,-0.002862310864739466,-0.002290765253146051,0.0005715456115934149,0.00024304917751624602,0.2841119232605259,-0.9425854684329833,0.0026123179259983863,0.0001364840989298502,2.765957320949175,0.002606793662597599,-0.049472937578997254,-3.276575654207823e-07,0.0,0.06513716066119363
S2,183,1,0,-0.00261848001518047,-0.0026085651385111567,0.00019313066391020967,3.729945334239837e-08,-0.0030473527924497123,-0.0022628957830268174,0.0007844570094228949,0.0001705575784050773,-0.40564348991531174,-0.11682206071642165,0.00262559270322758,0.00013787474086483822,2.8086949695628425,0.00261848001518047,-0.0499037081544519,-8.187598188383679e-06,0.0,0.07375678362658758
S2,184,1,0,-0.002631951682205709,-0.002627762225678699,0.00022147699084785149,4.9052057475019296e-08,-0.0030473527924497123,-0.00223512489913419,0.0008122278933155223,0.00016851179606756743,-0.02334938172491526,-0.3786497703923146,0.002641253814941018,0.00013952443429880964,2.7332062193464948,0.002631951682205709,-0.05010464343096503,5.547436014230407e-06,0.0,0.08414933767410294
S2,185,1,0,-0.0025732573382957207,-0.0026226381437540356,0.0002109480718929709,4.4499089035362016e-08,-0.0029985156501224873,-0.00223512489913419,0.0007633907509882972,0.00031744657553777183,-0.057446635319973224,-0.980902672528619,0.0025818893117498546,0.00013332304836256279,2.946439344671015,0.0025732573382957207,-0.04901157948618759,1.152329696966408e-05,0.0,0.08197706026272628
S2,186,1,0,-0.002644992387841245,-0.0027018983609455437,0.00024378287528773734,5.9430090283556494e-08,-0.003303480006135198,-0.0022890930502199812,0.0010143869559152167,0.0003602563228367571,-0.56105424333102,0.41586869922552916,0.0026562030837309273,0.00014110829644043376,2.463865121950854,0.002644992387841245,-0.05031077800974431,-1.2781712795256335e-05,0.0,0.09216770392549403
S2,187,1,0,-0.002608358667130467,-0.002621127937786509,0.0002579398828817757,6.653298318106418e-08,-0.003303480006135198,-0.0021636985896432664,0.0011397814164919315,0.0003310794696821844,-0.5072638401652249,0.7072500417153824,0.002621081440851408,0.00013740135839151383,2.8282129458410017,0.002608358667130467,-0.04943358404472011,2.4481121605777174e-05,0.0,0.09888972944259351
S2,188,1,0,-0.0025449873231068077,-0.0025382963769817616,0.0001915066491408841,3.6674796665169677e-08,-0.0029107791746400937,-0.0021636985896432664,0.0007470805849968272,0.00021269688891159327,0.16496625291418424,-0.38188140568742135,0.0025521824526157067,0.00013027270542879046,2.9659573209491747,0.0025449873231068077,-0.048371673377557725,-1.3368617637243407e-05,0.0,0.07524856701726171
S2,189,1,0,-0.002430394296048023,-0.002408686445890532,0.0002672659807066697,7.143110444309795e-08,-0.0029107791746400937,-0.001838413955560312,0.0010723652190797817,0.00035758743396154197,0.1376560285532487,-0.3390050378016771,0.002445045508514282,0.0001195649507741173,2.9414460711655215,0.002430394296048023,-0.04622499329521692,3.042656309394432e-05,0.0,0.10996815666546837
S2,190,1,0,-0.0021904335273862387,-0.0022581655845188026,0.00023902367537432333,5.7132317389449904e-08,-0.0026267981031953096,-0.0017394762848133532,0.0008873218183819563,0.000348271630229022,0.41003477024754426,-0.7246253159272493,0.002203436260772517,9.71026271057434e-05,2.7841837197791888,0.0021904335273862387,-0.04167338090166776,5.572484848442364e-06,0.0,0.10912162929661746
S2,191,1,0,-0.002329811833030075,-0.0024236029333628553,0.0002841706156321497,8.075293878875495e-08,-0.002652597036865145,-0.0017394762848133532,0.0009131207520517918,0.0003683719371227684,0.7787989020508361,-0.5638561021169974,0.002347078208350909,0.00011017552232231423,2.8659573209491747,0.002329811833030075,-0.044159620118814046,-2.6397032141343072e-05,0.0,0.12197148782722378
S2,192,1,0,-0.0025286759216837686,-0.0025102563141388935,0.00018154615063034916,3.2959004808697426e-08,-0.0029356964035637876,-0.0022232658027657613,0.0007124306007980264,0.0001944571121322387,-0.34939731782065137,-0.29746745081084436,0.0025351845932223465,0.00012854321843423907,3.028212945841002,0.0025286759216837686,-0.047996530993625545,-6.475981565064072e-06,0.0,0.07179494575543041
S2,193,1,0,-0.0024718862721481694,-0.002439380046474528,0.0002103015942829899,4.422676055796729e-08,-0.0029356964035637876,-0.002069075267879105,0.0008666211356846828,0.00020701106019443494,-0.3852719073301217,-0.18322698358933653,0.00248081609616524,0.00012308897005985084,3.108694969562842,0.0024718862721481694,-0.047031992776775076,8.087298258948796e-06,0.0,0.0850773745752588
S2,194,1,0,-0.0024200733416583162,-0.0024182867779664365,0.00017556948775572444,3.082464503080747e-08,-0.0027343159008881082,-0.002069075267879105,0.0006652406330090034,0.00018161137998324748,0.2989244143610531,-0.616215583688736,0.0024264335193934445,0.00011775159248072113,3.0219280948873624,0.0024200733416583162,-0.045973198051644903,-4.8403014776435115e-06,0.0,0.07254717645681692
