subject_id,window_index,original_label,stress_label,RB_EMG_value_mean,RB_EMG_value_median,RB_EMG_value_std,RB_EMG_value_variance,RB_EMG_value_min,RB_EMG_value_max,RB_EMG_value_range,RB_EMG_value_iqr,RB_EMG_value_skewness,RB_EMG_value_kurtosis,RB_EMG_value_rms,RB_EMG_value_energy,RB_EMG_value_entropy,RB_EMG_value_mav,RB_EMG_value_auc,RB_EMG_value_slope,RB_EMG_value_zero_crossing_rate,RB_EMG_value_cv
S2,132,1,0,-0.5441332301455735,-0.7136805154986046,0.7090265565527345,0.5027186578970281,-1.8378054535459507,0.8649349092815675,2.702740362827518,0.9603409194574437,0.11122997082415154,-0.6199509823474996,0.8937559118941163,15.975992600913669,2.7709505944546686,0.7484340417695392,-10.370344733490024,-0.04170841521907311,0.3684210526315789,1.3030385157014701
S2,133,1,0,-0.16593080576121058,-0.6020852602350756,1.4298663702003012,2.0445178366297845,-2.4147809870717314,3.85233234466307,6.267113331734802,1.2022858931989449,1.0635374092057077,1.1363245133028617,1.4394620067686221,41.44101737860697,2.484183719779189,1.1273985884264888,-3.236089492535359,0.1032904953638238,0.47368421052631576,8.61724478249089
S2,134,1,0,0.21623281254872057,0.33749330905812297,1.4239803808943914,2.0277201251721357,-2.4147809870717314,3.85233234466307,6.267113331734802,1.7316819297418191,0.4482673301897872,0.3321261670850695,1.4403043964366926,41.48953508789731,2.9219280948873623,1.1600752872269513,5.798283271385123,-0.05100870465002785,0.42105263157894735,6.585403778964151
S2,135,1,0,-0.38508601510217016,-0.5752077556371222,1.16549813515059,1.3583859030395031,-2.5888751771144705,1.7027637306745245,4.291638907788995,1.597405138416186,0.0015905149811750174,-0.9087959830725785,1.227467776386318,30.13354284133544,3.1086949695628423,1.0606193472376944,-7.589437803720413,-0.029790790726223766,0.3684210526315789,3.026591694952523
S2,136,1,0,-0.5740818091448799,-0.6238055385645341,1.2295800978836653,1.5118672171116037,-2.8834910084520073,1.8023205657831862,4.685811574235194,1.4492453383861503,0.013036173665891512,-0.39558937813702144,1.3569956303181903,36.82874281405325,2.9037016960573485,1.0740914737722131,-10.442858025921089,0.06358161504324931,0.5263157894736842,2.1418203438899743
S2,137,1,0,-0.7369312086997791,-0.7423093798343502,1.1020643689841179,1.214545873384362,-2.8834910084520073,1.8023205657831862,4.685811574235194,1.4865390069404372,0.16255791881569498,-0.24466817316967449,1.3257501573600055,35.15226959480158,3.003701696057348,1.0756689344200476,-13.457969090210877,-0.018074515855789442,0.3157894736842105,1.495477944174151
S2,138,1,0,-0.8106315624765232,-0.8703987921451961,0.7531940313752293,0.5673012488992699,-2.2191455112336067,0.4925432603264448,2.7116887715600515,0.8421273122575126,0.18486719004748164,-0.7794692600186717,1.1065372921788037,24.488495579647985,2.9282129458410013,0.9514317835742926,-15.182232913770441,0.042847963503884985,0.3157894736842105,0.9291447141216422
S2,139,1,0,-0.7846552277462391,-0.6902864530050503,0.7001340929122775,0.4901877480580975,-2.233174153694849,0.4925432603264448,2.7257174140212936,0.6985427157292572,-0.3881054249753616,-0.36558407526383263,1.0516042860732358,22.117431489751993,2.7841837197791888,0.8509529081154762,-15.463628728635701,-0.020722095453692316,0.15789473684210525,0.8922824549621224
S2,140,1,0,-0.8167103565800007,-0.8257974896306985,0.7058053810903964,0.4981612359761597,-2.233174153694849,0.25972415417167377,2.4928983078665228,1.084355395668806,-0.33746694868756427,-0.723966124660897,1.0794336674947618,23.303540850423836,2.984183719779189,0.8675601019286772,-15.838434690037674,0.05212830052081209,0.10526315789473684,0.864205253923775
S2,141,1,0,-0.6925616032505106,-0.7470508159376736,0.5889821600869568,0.34689998490069757,-2.013404363254338,0.25972415417167377,2.273128517426012,0.8639539776343897,-0.10741459406464768,-0.4272654586925042,0.9091433105938884,16.53083118395231,2.984183719779189,0.7620665855592046,-12.989188079008875,0.024691867950067413,0.21052631578947367,0.8504401013896702
S2,142,1,0,-0.622576420122503,-0.6643461419017982,0.7165404671469587,0.5134302410591818,-2.2075487305812738,0.6341802312638514,2.841728961845125,0.783773113082545,-0.39078395521191023,-0.07225057693515202,0.9492268643226093,18.020632799034665,2.841446071165522,0.7651554148504656,-10.96156528755822,0.004527110342043561,0.42105263157894735,1.1509277319015176
S2,143,1,0,-0.47101623394590286,-0.6522091877911027,0.7557313544358634,0.5711298800774645,-2.2075487305812738,0.834691469128921,3.0422401997101947,1.084759073083759,-0.21593117928755706,-0.41866821572781543,0.8904977106753537,15.859723454360918,3.0037016960573486,0.7303242386338673,-9.098589046091046,-0.03179608531727797,0.47368421052631576,1.6044698674285196
S2,144,1,0,-0.671742940484885,-0.75787125792449,0.5967935632747132,0.35616255716612916,-1.8338290898709464,0.834691469128921,2.6685205589998673,0.499626380526789,0.6792055007708041,0.5475644365089543,0.8985550262824247,16.14802270514818,2.8464393446710154,0.8071271874049044,-13.423549477685249,-0.055602775208541164,0.15789473684210525,0.8884255081920608
S2,145,1,0,-0.9483964989533185,-0.8946288802203543,0.5075977752919891,0.2576555014813767,-1.8338290898709464,-0.019605737987197485,1.814223351883749,0.7370565524176079,0.0911554031431789,-0.9995414957756568,1.0756911362971662,23.142228414165768,3.1841837197791887,0.9483964989533185,-18.2843001566111,0.005309085865063916,0.0,0.5352168379493079
S2,146,1,0,-0.7716606681368356,-0.6157659306692724,0.5430654139236735,0.29492004380009085,-1.6804334037802557,-0.019605737987197485,1.6608276657930583,0.9348785832488161,-0.20427164358712147,-1.5127443853571332,0.943599613474634,17.80760461098957,3.046439344671015,0.7716606681368356,-14.122634844785692,0.03750731583359578,0.0,0.7037619466013444
S2,147,1,0,-0.5889425613067802,-0.5709637770167004,0.3508314272539812,0.12308269034906552,-1.2294271646152546,-0.036821032869375436,1.1926061317458791,0.5613733575584745,-0.23941944454554126,-1.1606152863617685,0.6855188041678042,9.398720617353126,3.046439344671015,0.5889425613067802,-10.778378578048686,-0.003940377922442566,0.0,0.5956971873038618
S2,148,1,0,-0.6793459278812445,-0.7121919464073143,0.435800213711016,0.18992182627056725,-1.4609480779636648,-0.027606812709384414,1.4333412652542803,0.6647855623614501,-0.19639637229908358,-0.9658202615247822,0.8071138184911694,13.028654319987927,2.908694969562842,0.6793459278812445,-12.83811061509119,-0.01886829481977508,0.0,0.6414997070346724
S2,149,1,0,-0.6874573532117417,-0.6975047435257511,0.4982901285810219,0.24829305224129133,-1.4609480779636648,-0.02580476968223502,1.4351433082814298,0.879533320544196,-0.12771865112016334,-1.5152184977890844,0.8490528044392673,14.417813294523697,2.9659573209491747,0.6874573532117417,-13.305614647991572,0.003624398435322522,0.0,0.7248306040411863
S2,150,1,0,-0.6481620133965138,-0.6558086432776722,0.4353136992918517,0.1894980167911567,-1.693973793923846,-0.02580476968223502,1.668169024241611,0.5710020391463799,-0.5481841644601373,-0.32218171112158833,0.7807765444743965,12.192240248027584,2.8464393446710154,0.6481620133965138,-12.01966533552796,-0.003111697864999511,0.0,0.6716124831362927
S2,151,1,0,-0.782677285525621,-0.6628034113889527,0.4695329046182821,0.22046114851928084,-1.777573621427726,-0.08217659651742865,1.6953970249102974,0.3655139427587176,-0.8165527791582537,-0.08935340624689392,0.9127129240878727,16.6608976359407,2.733206219346495,0.782677285525621,-15.42204264613939,-0.008701597066531803,0.0,0.5999061341137029
S2,152,1,0,-0.837789261723932,-0.7750409045489655,0.44542060523051064,0.1983995155639144,-1.777573621427726,-0.12879701942723476,1.6487766020004913,0.46981468037659,-0.4332976786170534,-0.45329001891970844,0.9488363202490964,18.005807252476913,3.0841837197791886,0.837789261723932,-15.668719998778375,0.019522743308256544,0.0,0.5316618696137997
S2,153,1,0,-0.7852882995280417,-0.7280627640074508,0.38098076962277483,0.14514634682236183,-1.8158269105457496,-0.16154129257829447,1.6542856179674552,0.38625584351640596,-0.8882673323120001,0.7548795455134183,0.8728253320097927,15.2364812039601,2.9282129458410013,0.7852882995280417,-15.421587647562923,-0.0002460174338097003,0.0,0.4851476455866518
S2,154,1,0,-0.5442158899364479,-0.5922092387848679,0.7378820047503939,0.5444698529344604,-1.8158269105457496,1.1609059070133187,2.9767328175590686,0.7053540933668476,0.3474235858985776,-0.14394631154174897,0.9168646507493787,16.812815755875604,2.908694969562842,0.7861912822741297,-9.99463565871908,0.03608526166557278,0.3157894736842105,1.3558626611151723
S2,155,1,0,-0.28128032358960653,-0.2155582855759146,0.7285133739481318,0.5307317360212904,-1.7315390493776184,1.1609059070133187,2.8924449563909373,0.7621791027848163,-0.13853482065007594,-0.4376664942524062,0.7809291622547875,12.197007129199285,2.8393538721672007,0.6140374295207464,-5.73307573977711,0.0006819106224879703,0.47368421052631576,2.5899905284915947
S2,156,1,0,-0.35280239826587917,-0.26531813891485145,0.4405218371396584,0.19405948899689973,-1.2593265548016055,0.7931095421206847,2.0524360969222903,0.3802791843028052,0.15707151320790302,0.9451787500306095,0.5643837535038158,6.370580424381117,2.708694969562842,0.4524670456930453,-6.197257026969844,-0.00906237566285444,0.3157894736842105,1.2486361751080617
S2,157,1,0,-0.5221638947292158,-0.48707779819124364,0.4268415850371958,0.18219373871706568,-1.4844647054192797,0.3677330071344814,1.8521977125537612,0.5020839685974744,-0.2638325826249162,0.08913023212672933,0.6744248450908739,9.096977433516985,3.084183719779189,0.567820129276372,-10.180704787261735,-0.00933987357451772,0.15789473684210525,0.8174475281531055
S2,158,1,0,-0.5036938618626041,-0.4660674982573164,0.43652117819762587,0.19055073901504344,-1.4844647054192797,0.3677330071344814,1.8521977125537612,0.6106686440663271,-0.04530520868382457,-0.25880118559748855,0.6665270028236722,8.885164909862151,2.984183719779189,0.561700943752618,-9.126947405823762,0.013689003994562028,0.3157894736842105,0.8666398605363561
S2,159,1,0,-0.5845748727642831,-0.6142736783288755,0.39571945600162484,0.1565938878582219,-1.2911957674081378,0.13040892596589063,1.4216046933740285,0.6257042369003664,0.15565207477365534,-0.9834065447765057,0.7059190249069645,9.966433394511991,3.208694969562842,0.6058086539408488,-11.301971391795835,-0.030598969842413584,0.21052631578947367,0.6769354524774279
S2,160,1,0,-0.8089645347265165,-0.7637639143554628,0.4816870963379233,0.23202245877845978,-1.8884201818240296,0.017852301569750366,1.9062724833937799,0.5785640427259149,-0.2394162637916256,-0.3872477939446215,0.9415126537778177,17.728921544474975,2.9659573209491747,0.8107497648834915,-15.844786232145955,0.0010215451287520858,0.05263157894736842,0.5954366052657245
S2,161,1,0,-0.7639234591256987,-0.7268065608622406,0.5693842490942789,0.3241984231166558,-1.8884201818240296,0.07836339424163732,1.966783576065667,0.8680252116672835,-0.2213602329424204,-1.0610440749683012,0.9527735693853124,18.155549490384576,3.1464393446710157,0.7735450287068375,-15.093476695987308,0.02571873002576297,0.21052631578947367,0.7453420133817233
S2,162,1,0,-0.7344251857336935,-0.8044312056500963,0.47381468194036314,0.22450035282224748,-1.5578613457762331,0.07836339424163732,1.6362247400178704,0.8208312927499005,-0.002631112516257775,-1.3330615067494496,0.8740026923655428,15.277614125244355,3.0086949695628418,0.7422615251578574,-13.781227272372794,-0.0013538356119691861,0.10526315789473684,0.6451503722152726
S2,163,1,0,-0.6532418863190104,-0.5907362423895113,0.4294092677026602,0.1843923191889349,-1.3134093680893435,0.1970988360029322,1.5105082040922757,0.706506687305157,0.09462109504175191,-1.059824310629341,0.7817399063822658,12.222345624611073,3.108694969562842,0.6729517699193036,-12.188337766215836,0.02018689896588634,0.10526315789473684,0.6573510925981229
S2,164,1,0,-0.6458974115866195,-0.5907362423895113,0.4863866812180273,0.2365720036662869,-1.6380948373852087,0.1970988360029322,1.8351936733881409,0.6438016915940414,-0.27854932946849625,-0.7241352667650252,0.8085514640148653,13.07510939921164,3.0037016960573486,0.6657806505926136,-12.520925333727567,-0.004313373510974919,0.21052631578947367,0.7530401461483475
S2,165,1,0,-0.7364431801786677,-0.7680580381846427,0.47680127184316257,0.22733945283125742,-1.6380948373852087,0.032452525791475964,1.6705473631766847,0.7207508040409378,-0.18132077666017285,-0.9385689085506721,0.8773186481905688,15.39376020925854,3.208694969562842,0.739861788163516,-13.73504690370411,0.014269025423033033,0.21052631578947367,0.6474379621894065
S2,166,1,0,-0.5938858758859201,-0.6687834855668572,0.42577441451595804,0.18128385205640687,-1.447802780287056,0.17942461716155828,1.6272273974486142,0.540102163972948,0.15048936447484534,-0.5577350799045004,0.730742284005239,10.679685712663868,2.8841837197791884,0.6322040904920592,-11.08489424504564,-0.000930618187870164,0.3157894736842105,0.7169296859953365
S2,167,1,0,-0.48874440524676716,-0.623699945829743,0.423656936521449,0.17948519986273906,-1.1141865900703039,0.3703248198258477,1.4845114098961516,0.5578108628619316,0.566340325355182,-0.7801172983927485,0.6468046795770382,8.367125870455103,2.7037016960573483,0.5765479873709619,-10.045703016402443,0.0007831768858480039,0.3157894736842105,0.8668271840524588
S2,168,1,0,-0.35376175353356076,-0.48550414930560293,0.4818937416261497,0.2322215782184503,-1.1141865900703039,0.8816420678185531,1.995828657888857,0.5050509808249817,0.8353727854871759,0.184034852842486,0.5978034430158378,7.1473791296318,2.708694969562842,0.5362786386419012,-6.573885366641939,0.024019137095278094,0.3157894736842105,1.3621985328055912
S2,169,1,0,-0.4047541939149342,-0.4302033569258523,0.6010262122852651,0.36123250785397254,-2.383752010209681,0.8816420678185531,3.2653940780282342,0.44915097650084823,-1.204446456501762,4.080879880026589,0.7246091811077893,10.501169306914017,2.246439344671016,0.5345404589260715,-8.218754425633387,-0.021010014397696054,0.15789473684210525,1.4849165773229287
S2,170,1,0,-0.4831992597822479,-0.288102233415588,0.5267893675697537,0.2775070377845411,-2.383752010209681,-0.0167577315083445,2.3669942787013363,0.47533968404317073,-2.3123316390945616,5.676946584283469,0.7148346399263633,10.21977124877307,2.1086949695628423,0.4831992597822479,-9.212872620977969,0.02888828668038055,0.0,1.0902114539810128
S2,171,1,0,-0.27998613513471576,-0.2691741530681593,0.4009393501812629,0.1607523625237734,-1.0257847192859637,0.6839977155058407,1.7097824347918045,0.31181239760594054,0.19783818621345242,0.36848424252373624,0.48902412863932265,4.782891967828975,2.585475297227334,0.4021364256655017,-5.178133530959434,0.008519359615299425,0.21052631578947367,1.4319971593891616
S2,172,1,0,-0.3308496152445185,-0.29825604649928084,0.5146265688815366,0.2648405053987829,-1.5476237746417039,0.6839977155058407,2.2316214901475444,0.5343112890835374,-0.3643668302278596,0.050198799802106286,0.6118022338192537,7.486039466124576,2.6638651219508542,0.48258819916771734,-6.283057170254365,-0.0399473590992146,0.3684210526315789,1.5554697517214746
S2,173,1,0,-0.43625479117629135,-0.36686416365991215,0.49646298009714523,0.2464754906069384,-1.5476237746417039,0.24603043149428958,1.7936542061359935,0.8222663732981245,-0.40357484065271976,-0.7597223413140433,0.6609037247823679,8.735874668624158,3.0464393446710156,0.5132219220947033,-8.098019357035136,-0.009454056305333206,0.42105263157894735,1.138011524775492
S2,174,1,0,-0.33626670443557993,-0.35688909858126894,0.5373950593569339,0.2887934498212425,-1.3523068955139244,0.8063126723811744,2.158619567895099,0.7406567350512286,0.17412403878752594,-0.5608500150836488,0.6339311842252345,8.037374926664164,3.208694969562842,0.5142405512430441,-6.883801350546045,0.011866249587617107,0.3684210526315789,1.598121527550418
S2,175,1,0,-0.41910704851663566,-0.4756478426575583,0.5366288580703662,0.2879705313139052,-1.3523068955139244,0.8063126723811744,2.158619567895099,0.6994136017725625,0.32301875048691053,-0.2028640961562176,0.6808973853894805,9.272424988604614,3.0086949695628418,0.5574350070526475,-7.720264065402178,-0.015149697519735552,0.21052631578947367,1.2804100049609777
S2,176,1,0,-0.3313708102454145,-0.4227173137843947,0.5748597851542944,0.3304637725876415,-1.199428645574937,0.8282089901323755,2.0276376357073125,0.6905975799221917,0.52535211561291,-0.4393126223104651,0.6635287382399832,8.805407729406882,3.046439344671015,0.5720912981582074,-6.149515961977087,0.015904327619114998,0.3684210526315789,1.7347930698197316
S2,177,1,0,-0.19618333924327977,-0.30000470157764525,0.6013429245753017,0.361613312936777,-1.0603950908858983,0.8282089901323755,1.8886040810182738,0.9574293172230335,0.06931817010593208,-1.1933616777254632,0.6325355448774566,8.002024310668416,2.946439344671015,0.5516318636879278,-3.8797207297920715,-0.022223267736460665,0.47368421052631576,3.065208936165565
S2,178,1,0,-0.4329007540230331,-0.4144070375478468,0.5635320567908897,0.3175683790309705,-1.2046786726320626,0.2984698494391625,1.503148522071225,1.1972262504156628,-0.0022732421494585596,-1.6872886364239954,0.7106134264596196,10.099428837293623,2.741446071165522,0.5823806237072684,-8.19165088931062,0.0006172918838323446,0.3684210526315789,1.3017580855516508
S2,179,1,0,-0.5002289593376206,-0.4211108268921451,0.4505120390462255,0.2029610973255878,-1.2046786726320626,0.14567822495027255,1.3503568975823352,0.9612259004021815,-0.10858261444761816,-1.454207831095405,0.673193960969338,9.063802181711733,3.1086949695628423,0.5287616895699745,-9.231311461256174,0.02166098448825564,0.3157894736842105,0.9006116711890734
S2,180,1,0,-0.2752381774294962,-0.3016715221067009,0.3996463615331238,0.15971721428666427,-1.0046787345900947,0.5827336917375929,1.5874124263276876,0.5276927983620554,0.48596300576972223,0.004271865097046579,0.485255879512423,4.709465372027504,3.046439344671015,0.40303930529886306,-5.562517454904243,0.020845251483391062,0.3684210526315789,1.4520019179951715
S2,181,1,0,-0.28843509144191637,-0.4281756302862218,0.41236035434649543,0.1700410618367673,-0.9338088103338591,0.5827336917375929,1.516542502071452,0.4726258959483117,0.7057141218022265,-0.25531003221004234,0.5032254602182543,5.064717276237478,2.9841837197791885,0.4517719091142009,-5.459242376812334,-0.01569355692888099,0.5263157894736842,1.429646969392885
S2,182,1,0,-0.4102869094865024,-0.45603670668518814,0.3593114719485067,0.12910473387380253,-0.9509861338841066,0.2584599085190688,1.2094460424031754,0.5143156729641437,0.28411192326052326,-0.9425854684329837,0.5453806761976334,5.948801639395758,2.765957320949175,0.46663150745514353,-7.6766493318746765,-0.0006933552418621888,0.3157894736842105,0.8757566074876861
S2,183,1,0,-0.4350163669344866,-0.4140355246265825,0.4086832483617516,0.16702199749151317,-1.3425528305890004,0.31743441493791774,1.6599872455269182,0.3609164063543428,-0.40564348991531823,-0.11682206071641543,0.5968762325578001,7.125224739847862,2.8086949695628425,0.4860548702594813,-8.588201720869275,-0.017325753229249605,0.15789473684210525,0.9394663728210927
S2,184,1,0,-0.46352372319399027,-0.45465842615796426,0.4686668301371741,0.2196485976708268,-1.3425528305890004,0.37620030332316456,1.7187531339121649,0.35658733217105554,-0.02334938172491277,-0.37864977039231373,0.6591682938631422,8.690056792688916,2.7332062193464948,0.5631891127813329,-9.01340028775264,0.011738913564904906,0.21052631578947367,1.0110956714528965
S2,185,1,0,-0.3393207890563632,-0.4438153709773709,0.4463866146959909,0.19926100977974703,-1.2392086926727408,0.37620030332316456,1.6154089959959053,0.6717477952253462,-0.05744663531997494,-0.9809026725286176,0.5607134809023054,6.2879921533116,2.946439344671015,0.45905119366664826,-6.700370784439573,0.024384415928839408,0.3684210526315789,1.3155298145373682
S2,186,1,0,-0.4911191232830097,-0.6115376910473891,0.5158682487307157,0.2661200500484956,-1.8845428986783135,0.2619984523727989,2.146541351051112,0.7623373796728431,-0.5610542433310186,0.41586869922552827,0.7122626224243189,10.146360866055357,2.463865121950854,0.5587689510545564,-9.449601083367174,-0.027047346076648476,0.3684210526315789,1.0503933247035142
S2,187,1,0,-0.41359861112540397,-0.4406196284266634,0.5458258522177699,0.2979258609492548,-1.8845428986783135,0.5273453135987667,2.41188821227708,0.7005963237329738,-0.507263840165223,0.7072500417153798,0.6848282062489234,9.379793441482358,2.8282129458410017,0.5395572794876622,-7.593373429968307,0.051804431770811975,0.3684210526315789,1.3196994320957098
S2,188,1,0,-0.27949869035528635,-0.2653399982986564,0.40524667532939257,0.16422486786552612,-1.0535497865519283,0.5273453135987667,1.580895100150695,0.45008728141297116,0.16496625291418116,-0.38188140568742046,0.49228486242809294,4.846887715516928,2.9659573209491747,0.4011582195655432,-5.34626728877217,-0.028289293742784143,0.3684210526315789,1.4499054532751512
S2,189,1,0,-0.037008711861952516,0.008927208088275289,0.5655607812883248,0.31985899733146034,-1.0535497865519283,1.2156792022089737,2.269228988760902,0.7566897515181212,0.13765602855325038,-0.3390050378016771,0.5667703609797722,6.424572841702826,2.9414460711655215,0.44062173762428436,-0.8036836747460074,0.06438556358662006,0.2631578947368421,15.28182832728528
S2,190,1,0,0.4707715879130986,0.32744397454130714,0.5057973193358823,0.2558309282473646,-0.4526182493142014,1.4250409257569816,1.877659175071183,0.7369766057471474,0.4100347702475454,-0.724625315927248,0.6909825006710264,9.5491363246717,2.7841837197791888,0.5219693387394939,8.827970359975827,0.011791919331706277,0.3157894736842105,1.0744006909551416
S2,191,1,0,0.17583355193056532,-0.022637528608175923,0.6013326311532774,0.36160093328972354,-0.5072112994440331,1.4250409257569816,1.9322522252010148,0.7795108079711079,0.7787989020508362,-0.5638561021169961,0.626512866008546,7.850367425484848,2.8659573209491747,0.48083027260328304,3.5668466269775227,-0.055858684603545,0.3157894736842105,3.4198969681891933
S2,192,1,0,-0.24498218021684798,-0.2060045011027335,0.38416929277309203,0.1475860455097777,-1.1062770637772736,0.40129530340423825,1.507572367181512,0.4114901416700803,-0.34939731782065325,-0.2974674508108439,0.4556339694684515,4.152046282671557,3.028212945841002,0.361002798475575,-4.552429557572459,-0.013703806162918152,0.3684210526315789,1.568151987352882
S2,193,1,0,-0.12480976442520435,-0.05602343277120775,0.4450186052650131,0.19804155903201753,-1.1062770637772736,0.7275774555404301,1.8338545193177036,0.43805551544318694,-0.3852719073301164,-0.18322698358933875,0.46218939443467605,4.27238072655785,3.108694969562842,0.34653148273229356,-2.5113729814154513,0.017113508833968283,0.47368421052631576,3.5655752361563233
S2,194,1,0,-0.015168569645385608,-0.011388027300530202,0.3715220934702392,0.13802866593650914,-0.6801363550782014,0.7275774555404301,1.4077138106186315,0.384307324421155,0.29892441436105266,-0.6162155836887373,0.37183161705481155,2.7651750288319206,3.0219280948873624,0.29883115487345624,-0.27086047628751,-0.010242548184131025,0.5789473684210527,24.492889056501053
S2,195,1,0,-0.08865664306375388,-0.021958537659086407,0.532933205836266,0.28401780188291986,-1.5535831517851428,0.7437602875139462,2.2973434392990892,0.577314020746313,-0.90136027904003,0.9049680563110933,0.5402571630642705,5.837556044845075,2.8414460711655214,0.3914583462101824,-1.6567844035022044,-0.012537365330915236,0.5263157894736842,6.011204433412039
S2,196,1,0,-0.237433793373312,-0.22724873048655878,0.5091543401319348,0.25923814207518603,-1.5535831517851428,0.7437602875139462,2.2973434392990892,0.4920160615125795,-0.4723512884120836,0.5131713289786264,0.5617944003911276,6.312258966216531,2.8659573209491747,0.4286722241773722,-4.809167078367229,-0.030017254166786342,0.2631578947368421,2.1444055325831504
S2,197,1,0,-0.16290267998570948,-0.23700888195275066,0.4606023721565257,0.21215454523621863,-0.8308653528418716,0.7475412772394588,1.5784066300813304,0.5576934566499334,0.5084270308837832,-0.7949521081297624,0.4885609771387244,4.773836567654903,2.933206219346495,0.4218954981424785,-3.465708848043596,0.04030849777406567,0.3684210526315789,2.8274695799782528
S2,198,1,0,-0.12185141816840608,-0.05983399827429453,0.5438020347764722,0.2957206530270314,-1.1816042911490594,0.7475412772394588,1.9291455683885181,1.0291092965154796,-0.19209532831625029,-1.0428985867409728,0.5572866597512299,6.2113684227336625,2.933206219346495,0.4567948469410107,-1.8648427640026006,-0.008637271839456473,0.5263157894736842,4.4628289350305685
S2,199,1,0,-0.4669089246415622,-0.5265047942455514,0.5868911564740307,0.3444412295474252,-1.7671322912817642,0.39907271334246547,2.1662050046242296,0.8609942468917099,-0.2833214400805687,-0.7654409520014398,0.7499634480808817,11.248903469147304,3.0709505944546684,0.5940173857361298,-9.61048624337802,-0.024814457641580346,0.42105263157894735,1.2569713824266193
