subject_id,window_index,original_label,stress_label,RB_RESP_value_mean,RB_RESP_value_median,RB_RESP_value_std,RB_RESP_value_variance,RB_RESP_value_min,RB_RESP_value_max,RB_RESP_value_range,RB_RESP_value_iqr,RB_RESP_value_skewness,RB_RESP_value_kurtosis,RB_RESP_value_rms,RB_RESP_value_energy,RB_RESP_value_entropy,RB_RESP_value_mav,RB_RESP_value_auc,RB_RESP_value_slope,RB_RESP_value_zero_crossing_rate,RB_RESP_value_cv
S2,136,1,0,-0.18559147597638245,0.7642021861207342,3.7433523800138913,14.012687040955665,-6.120410673617431,4.944190131076478,11.06460080469391,6.507881591930294,-0.2908249858961077,-1.3396357000986825,3.7479502714031256,280.9426247382153,2.946439344671015,3.302417547134437,-5.428152425259278,-0.15646500895873877,0.15789473684210525,20.169850799021898
S2,137,1,0,-0.5544557449028487,-0.7435932874678596,2.1886022437325425,4.7899797812711205,-6.120410673617431,3.3904856694025045,9.510896343019935,2.1634025441913467,-0.5320777340545182,0.6794904037460698,2.257742446411214,101.94801908653787,2.6282129458410015,1.6798594372176556,-7.520615283310458,0.06126672381409017,0.21052631578947367,3.9472983441014358
S2,138,1,0,0.32054329257987557,0.0032004224215995414,1.470127198653773,2.1612739802215897,-1.8225285730327132,3.1740169708158206,4.9965455438485336,1.8205255919802696,0.5631676590624041,-0.7309352390435677,1.504666734742128,45.28043965279075,3.0709505944546684,1.169805461556025,6.04730677313783,0.2094602262663349,0.15789473684210525,4.586360821408967
S2,139,1,0,0.7440396023337111,0.3240971797653155,1.2403992858621076,1.5385903883672263,-0.6303960546323063,3.1740169708158206,3.804413025448127,1.8849008018633857,0.6196501807477132,-0.942760521299495,1.4464388401201531,41.84370636416268,2.8016094970590273,1.08303938431176,14.31315411101625,-0.01618461673201357,0.15789473684210525,1.6671146024640942
S2,140,1,0,0.2878619857463043,-0.17890309895394496,1.6165224725998892,2.61314490442046,-1.8872553051034948,3.5640418719149887,5.451297177018484,2.248289144711589,0.6024440617155606,-0.7174055110251945,1.6419529308900014,53.92018854516531,2.8282129458410017,1.30162242013408,5.682307990181288,-0.06260816586839316,0.15789473684210525,5.615616346176904
S2,141,1,0,0.1967915051755001,-0.3531823438051425,2.0366578168427156,4.1479750629065375,-3.080941204618195,3.5640418719149887,6.644983076533183,3.3085698415477545,0.22939736589156712,-1.3066860669575202,2.0461431913274732,83.73403918831553,3.108694969562842,1.7814204795888764,4.044782468459245,-0.13359885806690103,0.15789473684210525,10.349317746344841
S2,142,1,0,-0.11002556235498204,-0.3240094489930913,1.8339455530847522,3.363356291679337,-3.080941204618195,2.8196923327527927,5.900633537370988,2.9361058445901813,0.06728226096868703,-1.2122063185458654,1.8372430204115262,67.50923832101736,3.0086949695628418,1.5881464061593704,-0.8544142610860851,-0.019627185950700964,0.21052631578947367,16.668358823450355
S2,143,1,0,-0.07401980029184205,-0.24559915120257103,1.796843777736623,3.228647561590819,-2.7991146160156926,2.819652783563778,5.61876739957947,3.3135038031601907,0.2314886965715754,-1.3458934136834917,1.7983677300335612,64.68252984852127,2.908694969562842,1.5932863760193925,1.01490966529404,0.043395631719336934,0.21052631578947367,24.275177326230356
S2,144,1,0,0.019673778279884768,-0.25610489673737685,1.757379280330367,3.0883819349344783,-2.1923927884980037,2.819652783563778,5.012045572061782,3.04480860177011,0.24279962349997147,-1.4363509057566028,1.757489400390877,61.77537984972568,2.8282129458410012,1.571527655803248,2.3543947852026923,-0.017413103625808956,0.21052631578947367,89.32596755587002
S2,145,1,0,0.20021872205418303,-0.11583235350594528,1.7663755141936899,3.120082457143022,-2.1923927884980037,3.154488287667451,5.346881076165454,3.14921852699419,0.17426575689067697,-1.3851502395110764,1.7776866973131211,63.203399876080645,3.0086949695628418,1.5633087672341806,5.70259045652234,0.07045858512170856,0.21052631578947367,8.822229490185611
S2,146,1,0,0.24301073570419257,0.36008398561255317,1.7205317531623658,2.960229513639964,-2.0886409898867737,3.154488287667451,5.243129277554225,3.1879428504027714,0.12388642762690752,-1.410744052151571,1.7376086243189104,60.38567462614913,3.003701696057348,1.556450766167737,5.4854024105871995,0.058459339229733745,0.15789473684210525,7.08006478881123
S2,147,1,0,0.0419743374612519,-0.46211588187025576,1.584062966682375,2.5092554824145665,-1.9526589535906802,3.003050888259537,4.955709841850217,2.878500959216073,0.402423116383931,-1.3000938626458474,1.584618984936088,50.220346548397565,3.1037016960573482,1.4274278391576471,0.27545430625010203,0.12106830827952922,0.15789473684210525,37.73884383868318
S2,148,1,0,-0.04464325253658854,-0.6089825287436006,1.573962926847924,2.4773592950916834,-1.9394382051169272,3.003050888259537,4.942489093376464,2.386382602313386,0.5978382800284836,-1.0667359266524634,1.5745959212092253,49.58704630177458,3.065957320949175,1.3972761797984872,-1.6618813748019214,0.0423248381549799,0.15789473684210525,35.25645730131203
S2,149,1,0,-0.2784555242801916,-0.7381920040613124,1.4771286942863218,2.1819091794840135,-1.9777305172027089,2.513144224134698,4.490874741337407,2.5921246615547533,0.5295318579607909,-1.0923481765438177,1.5031455879209337,45.18893316972339,3.0086949695628418,1.3542732581571817,-7.04418275733795,-0.052893974265295664,0.21052631578947367,5.304720378971486
S2,150,1,0,-0.20184484659251067,-0.8158218392753372,1.5788214154174731,2.4926770617808334,-1.9777305172027089,2.565404998254907,4.543135515457616,2.9999549041433378,0.49592016425085034,-1.2719216548060726,1.591671575381299,50.66836807753574,2.7709505944546686,1.442032741619326,-4.678638831058233,-0.06554922625362945,0.15789473684210525,7.821955536991423
S2,151,1,0,0.18145430643138688,0.020008416824183098,1.699639990871758,2.88877609857055,-1.9062182172377837,2.7747725872152915,4.680990804453075,3.3002115513953365,0.170485036804342,-1.563367067965028,1.7092986175309,58.434035277860914,3.0037016960573486,1.5444378232719702,3.588632056472617,-0.09219581480220482,0.15789473684210525,9.366765795191757
S2,152,1,0,0.1453808789644671,-0.04609185240751172,1.8254535632509705,3.3322807115856654,-2.477842335876096,2.9377579695073113,5.415600305383407,3.485969284649739,0.0945474267473612,-1.4420132877478986,1.8312335491559089,67.06832623108293,2.941446071165522,1.6293335456254503,3.697832648104658,-0.1445120120285666,0.15789473684210525,12.556352501467089
S2,153,1,0,-0.10257521608010611,-0.3837880706640663,1.8049126852725748,3.2577098014578567,-2.477842335876096,2.9377579695073113,5.415600305383407,3.1026648386878897,0.214291911854466,-1.3656077160571631,1.8078250679785743,65.36462952823474,3.0086949695628418,1.6167281463959404,-1.3358729870805532,-0.11511451815552762,0.21052631578947367,17.595992036351433
S2,154,1,0,0.05921821319661217,-0.21754252242532043,1.7038555511160813,2.9031237390690854,-2.327845797691718,2.8473103509095044,5.175156148601222,2.993075872689006,0.10093122547675111,-1.3707274791526516,1.7048843174371935,58.1326107168657,3.0086949695628418,1.519802287207998,0.5477163481435555,-0.054213103133849444,0.2631578947368421,28.77249175788299
S2,155,1,0,0.5440996696272137,0.6672280259429715,1.5795698235200857,2.4950408273752744,-2.232981847214243,2.8473103509095044,5.080292198123747,2.705758078993129,-0.19800574328609874,-1.2895723324018462,1.6706541466933595,55.821705557274356,3.0709505944546684,1.4725088218121758,9.62952823974626,0.011065835765037134,0.21052631578947367,2.9030891060866066
S2,156,1,0,0.062038887074491324,0.21222907458661788,1.5306469106284262,2.342879965016345,-2.2871801953655764,2.656442603379142,4.943622798744718,2.5811612451562898,0.05904022263508184,-1.2995528227437205,1.5319036485777382,46.934575770515735,3.1086949695628423,1.353430690610461,-0.7841286699571965,-0.1073738180526332,0.21052631578947367,24.672378612958482
S2,157,1,0,-0.5867765893023175,-1.0185078185392928,1.3526985810021435,1.8297934510452123,-2.2871801953655764,1.862674994652394,4.14985519001797,2.2964545559732055,0.40547175488823717,-1.2837358190130839,1.474483033743852,43.482004335969464,2.8659573209491747,1.3322809936878637,-12.539630004185476,-0.013344826079810202,0.21052631578947367,2.3053042770682346
S2,158,1,0,-0.06605742640256458,-0.5034433717197236,1.6474513055760123,2.7140958042441072,-2.0884974977576887,2.756023122866715,4.844520620624404,3.2436292100657322,0.34737250028566724,-1.3146557651837874,1.648775117421123,54.36918775654075,2.8282129458410017,1.4810440112747703,-2.0740686932721073,-0.04172215619083494,0.15789473684210525,24.939683473833494
S2,159,1,0,0.1525567389934202,-0.21742594316598668,1.6648553829408042,2.7717434461069717,-2.0884974977576887,2.756023122866715,4.844520620624404,3.403063898048968,0.19979246196732087,-1.4633516404324385,1.6718304353968672,55.90034009438557,3.1086949695628423,1.4900808190514816,2.1194022200022604,-0.14341570210641727,0.15789473684210525,10.913024189725304
S2,160,1,0,0.3454880458955399,-0.02461737894048691,1.7925356803783603,3.213184165429511,-1.8467775399035422,3.6648680395254467,5.511645579428989,3.155452395826721,0.3367578840791179,-1.3198686404554774,1.8255262680351192,66.65092310572459,3.046439344671015,1.5918137287183876,6.965999930639805,-0.06680235038073767,0.15789473684210525,5.188415928348337
S2,161,1,0,0.3120778503524265,-0.05942743557381937,1.6388272498044678,2.6857547547016756,-1.5567034478135693,3.6648680395254467,5.221571487339016,2.7422620306384022,0.5363663450616857,-0.9426400055231405,1.6682767574303334,55.66294678764535,2.639353872167201,1.4090355395396454,6.14727699956102,-0.15232040269047964,0.15789473684210525,5.251341125151163
S2,162,1,0,0.09471840263550446,-0.05693191826250628,1.1720039911916762,1.3735933553692186,-1.3930689457415355,2.126595034150961,3.5196639798924965,2.0800797147577885,0.21626392235255673,-1.3932579861939907,1.1758252128471478,27.651298623340804,3.065957320949175,1.0458564505831955,3.1481910825383235,0.01552892667529967,0.21052631578947367,12.373561616128432
S2,163,1,0,0.1869319500747078,-0.12894789073810933,1.3483430601127255,1.8180290077541492,-1.5534259728259292,2.342688424176417,3.8961143970023464,2.5239037258068953,0.292422307019081,-1.3983448902453575,1.3612393476949165,37.05945123425764,2.965957320949175,1.1967266916836272,3.1668342858480623,0.04874717929209275,0.15789473684210525,7.2130155362625645
S2,164,1,0,-0.21115147715434707,-0.6940573603829956,1.2372347540880106,1.5307498367232202,-1.5534259728259292,2.342688424176417,3.8961143970023464,1.6030534677476418,0.915506099721591,-0.4943344466862505,1.2551234134648606,31.506695660553664,2.7464393446710154,1.095825875211534,-3.455722212416266,0.0016662254595890085,0.15789473684210525,5.859465303118005
S2,165,1,0,-0.08571336994818177,-0.592636673137094,1.1263970061333932,1.2687702154262717,-1.3028116281166857,1.9585969472173725,3.261408575334058,1.8605208868038017,0.600942913226343,-1.1505377553949785,1.129653485460982,25.522339944282905,2.701609497059027,1.0102255254472672,-2.0101529957158295,0.006873153075983541,0.15789473684210525,13.14143880720545
S2,166,1,0,0.30650385099501304,0.3121359372523494,1.2710499980493835,1.6155680975413376,-2.1894039369230054,2.135841851100998,4.325245788024003,2.1382875429592723,-0.15251970889272393,-1.1980131949245656,1.3074833491161986,34.19025416432222,2.9841837197791885,1.1418544982921641,6.904527655884224,-0.0627591721685362,0.15789473684210525,4.146929945327389
S2,167,1,0,0.0004059217099868395,-0.13297655752880663,1.523994938230941,2.32256057175353,-2.686347021640083,2.485744212933891,5.1720912345739745,2.534731822327708,-0.022942521893358787,-1.1466857619642379,1.5239949922903175,46.4512147305193,3.108694969562842,1.3059637003155307,0.7343893308978309,-0.046361457907481175,0.21052631578947367,3754.40608554874
S2,168,1,0,-0.04522741179941712,-0.15258206217792195,1.7538180645328731,3.075877803481833,-2.686347021640083,2.8226974667886435,5.509044488428726,2.8758115912509394,0.08746365449526414,-1.2974810040736298,1.7544011292346764,61.55846644519815,2.984183719779189,1.55436942127132,0.1296941570844432,-0.004717212005949662,0.2631578947368421,38.77776761383184
S2,169,1,0,0.03723975003389722,0.327631700789456,1.799620146201539,3.2386326706144493,-2.5249731860405857,2.8226974667886435,5.34767065282923,3.4164714137146364,0.04278272833162421,-1.4299614678954344,1.8000054082132741,64.80038939194071,2.970950594454669,1.6103171293645695,0.03481115038561583,-0.1180226893845569,0.21052631578947367,48.32524774101457
S2,170,1,0,-0.0569494115891136,-0.28245086123529867,1.616942322383158,2.6145024739138405,-2.3465121661990223,2.611629046068896,4.958141212267918,3.287940879166995,0.1288387956189218,-1.4672668390553727,1.6179449030774156,52.35491418788375,2.765957320949175,1.4669487204120366,-3.1633227335939678,-0.04957943200485014,0.21052631578947367,28.392608057995307
S2,171,1,0,-0.04920153458068375,-0.3213518936314954,1.5254523429308975,2.3270048505533643,-2.0146959684763215,2.6265681836827937,4.641264152159115,2.789440399432573,0.24042013259030717,-1.3803699682985673,1.5262456032888212,46.58851283116916,2.6709505944546685,1.380792381804747,-2.3148181757348993,-0.04893851330840698,0.21052631578947367,31.004161880954452
S2,172,1,0,0.004982111324790622,-0.1748291274009238,1.3297195996350384,1.7681542136535668,-2.0146959684763215,2.6265681836827937,4.641264152159115,2.0242238641334116,0.3274606535304822,-0.9753471408550252,1.3297289329358897,35.363580701736396,2.908694969562842,1.1451346659858328,-1.754075299710893,-0.0325800187977816,0.21052631578947367,266.8988131634977
S2,173,1,0,0.09125016823009947,-0.43249940323500247,1.2763264156687661,1.62900911933388,-1.5228497581645908,2.3621674327760256,3.8850171909406166,2.2321792639366715,0.4053764875481939,-1.300336497345515,1.279584195172753,32.746714250718036,2.9841837197791885,1.135853606176331,1.1966248288322476,-0.07376098928386508,0.15789473684210525,13.987113014962764
S2,174,1,0,0.14186927928331622,-0.3084752601581634,1.4562515271281518,2.120668510263074,-1.618104001052404,2.3621674327760256,3.9802714338284293,2.714064566372538,0.2731434558377942,-1.526652452852345,1.463145721610613,42.81590805334883,2.9037016960573485,1.325745753586006,2.426161750930291,-0.09259563902648098,0.15789473684210525,10.264741841818932
S2,175,1,0,0.1021482432381509,0.0263888248992553,1.3716769750401356,1.8814977238552566,-1.7015227811622986,2.2422338358127,3.9437566169749987,2.5888003282868457,0.14517572772221632,-1.4468692920255128,1.3754751860545857,37.838639749037945,3.065957320949175,1.2295846933079366,2.552318429018875,-0.10383129731765406,0.15789473684210525,13.42829726246172
S2,176,1,0,0.17196686974813777,0.05272758520638462,1.3743878183785478,1.888941875307344,-1.7015227811622986,2.427749907420397,4.129272688582695,2.5321530510275068,0.11878848706960092,-1.4146509250680555,1.385104501327722,38.37028959196634,3.1037016960573482,1.2247706619048082,4.380416006082061,-0.03394774557742509,0.21052631578947367,7.992166284072465
S2,177,1,0,0.29684877992481923,0.26128540138155987,1.3893916304991263,1.9304091029010209,-1.573047505885531,2.427749907420397,4.0007974133059285,2.84315736204164,0.09520274520571513,-1.4935086964260367,1.4207492041327614,40.3705660208775,2.9464393446710155,1.2644090437049433,7.158828752952249,-0.019560353941166647,0.21052631578947367,4.680469398765956
S2,178,1,0,0.295812081946416,0.175308958729884,1.4617220575160514,2.136631373428959,-1.651525574540709,2.6224572031044935,4.273982777645203,2.9966002467066355,0.13054886559711826,-1.4742329990568697,1.491353801501988,44.48272322508863,2.8282129458410017,1.3328391886247464,6.875493112056087,0.05822498755683544,0.21052631578947367,4.9413872749823335
S2,179,1,0,0.1300548094423934,-0.30148576172977937,1.6391516595580657,2.686818163031961,-2.191760982922589,2.6224572031044935,4.814218186027082,3.13511310831263,0.13537300697436822,-1.446644168196268,1.6443030184522127,54.074648329821166,2.765957320949175,1.4707567333954903,3.52904630232039,0.06641463392226214,0.21052631578947367,12.603545125212099
S2,180,1,0,-0.07671105255684275,-0.30148576172977937,1.6993054758927606,2.8876391003991215,-2.191760982922589,2.5318365708020507,4.723597553724639,3.0614514832530846,0.20482161035389373,-1.4719130260753501,1.701036062517047,57.87047371966999,2.8219280948873626,1.5279289320594007,-0.7706081760639122,0.11455042991821425,0.15789473684210525,22.15202919596988
S2,181,1,0,-0.0640426831645347,-0.4394621589147226,1.7496656316781576,3.0613298226757264,-2.1860865573721893,2.596488505875453,4.782575063247642,3.305681764693521,0.3026889437732717,-1.479592074943993,1.7508373105296333,61.308625758852784,2.9219280948873623,1.5925645279773044,-1.8027515953197257,0.13095929300661047,0.15789473684210525,27.320304915754694
S2,182,1,0,-0.12446498634301147,-0.5558243334773482,1.6124488565507715,2.5999913149918905,-2.056663040524178,2.596488505875453,4.653151546399631,2.9378864153104596,0.4098106278275099,-1.3291026549910037,1.6172454507022909,52.30965695634512,2.9414460711655215,1.450352154310274,-2.9008448618298526,0.08062065007789956,0.15789473684210525,12.955039838328863
S2,183,1,0,-0.10883802278795893,-0.286581930268318,1.4011865830858352,1.9633238406197582,-1.8836952473533415,2.1147924796147852,3.9984877269681265,2.5350197802518872,0.288773489684565,-1.3604456211887068,1.405407256215845,39.503391116483,3.0464393446710156,1.2440724658873759,-4.0163043664954685,0.027487648648731336,0.21052631578947367,12.874054004230336
S2,184,1,0,0.08314934369616979,-0.18938733603013264,1.6473949904149585,2.7139102544443015,-2.0587347601170563,3.134517405662871,5.193252165779928,3.093744032642463,0.3061788203885536,-1.2811052646809071,1.6494920635763621,54.416481356028115,2.8464393446710154,1.4392167368118183,-0.9211260773763597,0.015638114958629636,0.21052631578947367,19.812483384530243
S2,185,1,0,0.49959084928797964,0.061608679721471556,1.837083107372517,3.3748743433934623,-2.0587347601170563,3.2616607136807945,5.32039547379785,3.397452247270948,0.05766656219317483,-1.5189733895048083,1.9038028679686734,72.48930720171492,2.708694969562842,1.646159445972133,7.524460628826432,0.056234341557516554,0.21052631578947367,3.6771752524905943
S2,186,1,0,0.25123356412315745,0.3731642960220723,1.9094515825738934,3.646005346193946,-2.698235494960719,3.2616607136807945,5.9598962086415135,3.3912447621731294,-0.051329672874760104,-1.3684104423594974,1.9259085258485074,74.18247299871942,3.046439344671015,1.703735068637139,2.773067274601312,-0.027239041423701624,0.21052631578947367,7.600304478576196
S2,187,1,0,-0.23144368156005904,-0.328831306434612,1.7396925928827807,3.026530317731212,-2.698235494960719,2.4663820276140167,5.164617522574735,3.217812524698707,0.07469390649266464,-1.4016179448099682,1.7550203689602257,61.60192990930573,3.1464393446710153,1.5666458079901422,-4.907540973960429,0.1072784763348879,0.2631578947368421,7.516699445654709
S2,188,1,0,0.09440360350375476,-0.2699318258887886,1.6980186942200572,2.883267485920788,-2.3385631113040803,3.1627124101807467,5.501275521484827,2.942090809222573,0.275279124436302,-1.2725548274366176,1.7006409163239846,57.84359052550564,3.208694969562842,1.4961718406897282,1.9356218629731494,0.14673567377048657,0.15789473684210525,17.98679956271501
S2,189,1,0,0.20268192350344036,-0.05374363404134422,2.5305165576751687,6.403514048668185,-4.858462250648599,5.108830250161223,9.967292500809823,4.049540933775241,0.16513480533034794,-0.7459867278389183,2.5386204936506838,128.89188021566483,2.8709505944546687,2.1506059365435384,7.0638678875973255,0.03080947410253324,0.21052631578947367,12.485161547384935
S2,190,1,0,-0.38475665617897753,-0.5262858513368622,3.746962396300822,14.039727199292397,-6.288347666248184,5.108830250161223,11.397177916409406,5.917199306685319,-0.06939962889903398,-1.2792546834279814,3.766664955071851,283.75529767532856,3.0464393446710156,3.297699006987467,-7.281391827844204,0.08193158341257416,0.15789473684210525,9.738525211004653
S2,191,1,0,0.28677485249352475,1.1496071423309162,3.599479110794743,12.956249869047713,-6.288347666248184,4.780201619884598,11.068549286132782,4.740687298501479,-0.5103441234933078,-0.978690739974378,3.610884889479364,260.769793701408,2.9464393446710155,3.1435843807666517,8.008346802029,0.39689634418876973,0.15789473684210525,12.551585606258895
S2,192,1,0,0.7205790443591716,0.3954782274564238,1.8724937966629893,3.5062330185413764,-1.9374965716217234,4.328352967778862,6.265849539400586,2.583552167518048,0.5146277026226074,-0.8062256360768632,2.0063566925427176,80.50934355421904,3.108694969562842,1.5654216101598366,15.682444724071487,-0.03763138497816281,0.21052631578947367,2.5985959643445407
S2,193,1,0,-0.1874157240164837,0.09684880074262432,1.2480163512585403,1.5575448130086804,-2.267105994754976,1.7459396913372147,4.013045686092191,1.9273801349506514,-0.18499052549288206,-1.2148575072729049,1.2620100897446516,31.853389332346065,3.0086949695628418,1.0776756757805734,-4.21237472012839,0.013638312100899443,0.21052631578947367,6.659080276256724
S2,194,1,0,-0.4196164936421026,-0.5917529640027559,1.348158422474153,1.8175311320879968,-2.267105994754976,1.7459396913372147,4.013045686092191,2.503921946599502,0.1255172643380934,-1.489366979500277,1.4119522420480406,39.87218267648977,2.8709505944546683,1.2632402610863145,-7.181140001358176,0.09235556410392635,0.21052631578947367,3.2128346785720443
S2,195,1,0,-0.29531364767192125,-0.6683405680576526,1.235154379332107,1.5256063407832823,-1.9972607950667114,2.342490872702368,4.339751667769079,1.863897526787841,0.5418110491363657,-0.8593344740916327,1.2699671221274107,32.25632982569156,3.1464393446710153,1.1330598940036811,-6.566735870720836,0.10692984567846626,0.15789473684210525,4.182517093501557
S2,196,1,0,0.1329944203526691,-0.15155274945481817,1.2926147229161193,1.670852821899516,-1.4341115772433966,2.342490872702368,3.7766024499457647,2.5766129749631297,0.3615735763542869,-1.3806171527135,1.2994384701648858,33.77080675488917,3.046439344671015,1.147942336224189,2.3937014479146215,0.09648081334417044,0.15789473684210525,9.719315438109488
S2,197,1,0,0.11336295652975012,-0.1735239857448165,1.3198402567919376,1.741978303448608,-1.4609262426139118,2.7431127813518708,4.204039023965782,2.405163299010085,0.4351174831548138,-1.1262848998034845,1.324699763479172,35.09658926723548,2.9464393446710155,1.1546298543206044,-0.24353469855156984,-0.020007211844367052,0.21052631578947367,11.642606166905754
S2,198,1,0,-0.0023437092524121296,-0.5227749081691566,1.732691661400333,3.002220393486246,-2.428427523336592,3.497998939580086,5.9264264629166785,2.613775789151772,0.5570089386485445,-0.8404844420460402,1.7326932464978635,60.04451772918612,3.046439344671015,1.4881521820442507,-1.318257254536024,0.020540976426064318,0.21052631578947367,739.2946286392215
S2,199,1,0,0.22795858159282495,0.10746962795606001,1.803537604018945,3.2527478891103967,-2.428427523336592,3.497998939580086,5.9264264629166785,3.117400004141439,0.1726466731280128,-1.2462692225968037,1.817886961291105,66.09426008064416,3.2464393446710154,1.6057929937601443,1.5528345539950072,-0.020729922519607754,0.21052631578947367,7.91168988426322
S2,200,1,0,0.06416947010316691,0.04628567206791058,1.5325396004977165,2.348677627093701,-2.171809375194845,2.5146752161428934,4.686484591337738,2.9721886030481945,0.04257213670104696,-1.462475133038717,1.5338824426881683,47.05590695974045,2.9037016960573485,1.3896597378339346,-0.6245526791106673,0.0017631756894037729,0.21052631578947367,23.882690600901224
S2,201,1,0,-0.16056934637796366,-0.48474638837755424,1.4286900413027888,2.041155234117764,-2.171809375194845,2.301540597692853,4.473349972887698,2.5336587894119944,0.2280444756042527,-1.3728976036437572,1.437684857371048,41.33875498228021,2.8464393446710154,1.3036480653388565,-5.277263815083019,0.04034998907967553,0.21052631578947367,8.897651223788381
