subject_id,window_index,original_label,stress_label,E4_HR_value_mean,E4_HR_value_median,E4_HR_value_std,E4_HR_value_variance,E4_HR_value_min,E4_HR_value_max,E4_HR_value_range,E4_HR_value_iqr,E4_HR_value_skewness,E4_HR_value_kurtosis,E4_HR_value_rms,E4_HR_value_energy,E4_HR_value_entropy,E4_HR_value_mav,E4_HR_value_auc,E4_HR_value_slope,E4_HR_value_zero_crossing_rate,E4_HR_value_cv
S2,132,1,0,0.14359764443856401,0.14503846708700507,0.030310356665929208,0.0009187177212158391,0.09276502074918974,0.19257590597621824,0.0998108852270285,0.04857530477512738,-0.05170576823340038,-1.1706153727392792,0.1467617157487609,0.4307800241904019,3.2841837197791888,0.14359764443856401,2.729282425408576,0.005254097869682386,0.0,0.2110783695960766
S2,133,1,0,0.19213771802981733,0.1947446109663203,0.025866539542618448,0.0006690778679098438,0.14751271064648347,0.23148836031259554,0.08397564966611207,0.044276499570439276,-0.21100305069351927,-1.2349986840581864,0.1938710410494962,0.7517196111523089,3.284183719779189,0.19213771802981733,3.6532538251168076,0.004467433729793073,0.0,0.1346249961114053
S2,134,1,0,0.22590664403586352,0.23348542364186894,0.013532431460937681,0.00018312670124497597,0.19691331595642234,0.23921241233284876,0.042299096376426426,0.021197419179582233,-0.7633306644996197,-0.8077775012831245,0.2263115960811361,1.024338770415826,2.5609640474436812,0.22590664403586352,4.300070016572634,0.002175200518205776,0.0,0.059902759915238954
S2,135,1,0,0.2390849422356906,0.23939720943716347,0.002265102258265256,5.1306882403983625e-06,0.23548248697114235,0.2443214626515406,0.008838975680398237,0.0029688306800289277,0.26654875569430525,-0.39990133960415974,0.2390956718388769,1.1433348058416781,2.8709505944546683,0.2390849422356906,4.541796869902471,0.0003558942791093031,0.0,0.009474048164991972
S2,136,1,0,0.24295335391097655,0.2442442613317861,0.002263073134637705,5.121500012718928e-06,0.23958200654147818,0.2462683933024505,0.006686386760972329,0.004115138961409526,-0.16512162997435326,-1.6032927075329868,0.24296389377149216,1.1806290735320986,2.6282129458410015,0.24295335391097655,4.617123115265825,0.0003226692180682569,0.0,0.009314846237796515
S2,137,1,0,0.24614877568511484,0.24507269748055188,0.0025998163953789917,6.7590452896814146e-06,0.2439514600030259,0.2536237989598812,0.009672338956855292,0.002108902067706836,1.5971128507355257,1.613250661628224,0.2461625048957917,1.2119195763314135,2.395461844238322,0.24614877568511484,4.673289257209331,0.0002893087328291251,0.0,0.01056197166994972
S2,138,1,0,0.25816019932976797,0.2548190962457443,0.012539820264862393,0.00015724709227505352,0.2439514600030259,0.2814774217511414,0.03752596174811548,0.02144426511150449,0.49919048116991493,-1.164707639273956,0.2584645732208973,1.3360787122052113,3.0464393446710156,0.25816019932976797,4.900476764900473,0.002120811246209506,0.0,0.048573793704134505
S2,139,1,0,0.279124059843575,0.28245928727397224,0.011974563152943587,0.00014339016270383426,0.25601439353160743,0.2930833850679529,0.037068991536345464,0.01988203244294201,-0.5537365236141176,-1.058860398883451,0.2793807991724977,1.5610726189252697,3.0464393446710156,0.279124059843575,5.30793230757172,0.002021614441429623,0.0,0.04290050510032814
S2,140,1,0,0.29520083283212845,0.29349426618552943,0.007226343531981648,5.222004084221299e-05,0.2834411527968031,0.31019175890475154,0.026750606107948438,0.010322560334605713,0.3752223859158779,-0.7569785259590716,0.29528926791474225,1.7439150349124888,3.1841837197791887,0.29520083283212845,5.607200200791792,0.0012346445356425113,0.0,0.02447941444694719
S2,141,1,0,0.3185703143063888,0.3122083344244888,0.020333132814425323,0.0004134362900490598,0.2939051473031059,0.3565915078404878,0.06268636053738191,0.03366506615532239,0.5164599507135728,-1.1443603934857571,0.31921854809412376,2.0380096289464085,3.1219280948873624,0.3185703143063888,6.04615795855598,0.0034372868264265404,0.0,0.06382620068883658
S2,142,1,0,0.35637690945197537,0.35841276669881733,0.023463480532301104,0.0005505349186896729,0.31422490994422614,0.3862389081564706,0.07201399821224447,0.041610848500174547,-0.2930886408900323,-1.2303215342813982,0.35714847964009466,2.551100730184622,3.1414460711655217,0.35637690945197537,6.777306279989158,0.00402956169130079,0.0,0.06583894722130698
S2,143,1,0,0.3836617495914768,0.3869293250731539,0.009400186158021214,8.836349980545362e-05,0.36023402555714684,0.3917147296470656,0.031480704089918765,0.010134410414103123,-1.2407096686012968,0.34958763186496267,0.3837768903925802,2.9456940319879705,2.5577174691301487,0.3836617495914768,7.298009470055052,0.00144300585855112,0.0,0.02450123362057994
S2,144,1,0,0.3916511249164891,0.3914352139371198,0.002104608438586085,4.429376679767758e-06,0.3876197419898373,0.395931762937036,0.00831202094719874,0.0026566572663412336,0.36421248265842876,-0.5031876020856085,0.3916567796234748,3.067900660500622,2.846439344671016,0.3916511249164891,7.441246745866346,0.000287705021565912,0.0,0.005373681587241313
S2,145,1,0,0.3950768407386783,0.3957351698258871,0.0029002438062533625,8.411414135710992e-06,0.3895963373177988,0.39808161451034657,0.008485277192547769,0.004315908501040744,-0.6879076900145205,-0.8675998828774629,0.3950874858840644,3.121882430043815,2.8016094970590277,0.3950768407386783,7.508945866636976,0.0004371164215122233,0.0,0.007340961319906157
S2,146,1,0,0.391851979738328,0.394766729112129,0.006859669545155372,4.70550662687321e-05,0.376585012018901,0.39808161451034657,0.021496602491445582,0.010002920077079036,-0.8781875533252013,-0.5341739787671509,0.3919120170282046,3.071900581822315,2.695461844238322,0.391851979738328,7.4503452305924345,-0.001093039682994972,0.0,0.017505767228064385
S2,147,1,0,0.37734133118795976,0.3755543181752113,0.01002605594929024,0.0001005217978982982,0.3643764416508003,0.39399488150951995,0.029618439858719647,0.018832586562500198,0.24843850847574372,-1.4161393897622951,0.3774745051266375,2.8497400404119975,3.1037016960573482,0.37734133118795976,7.167640962179035,-0.001719532881260053,0.0,0.026570256477671937
S2,148,1,0,0.36336441411890225,0.3640410348247364,0.006326660818583736,4.002663711340263e-05,0.3505518451195102,0.3745236243315216,0.02397177921201138,0.007754107503390728,-0.25169139655105466,-0.5965692693755882,0.36341948776185146,2.64147448170173,3.1841837197791887,0.36336441411890225,6.90475054765253,-0.001080311497163743,0.0,0.017411338515151042
S2,149,1,0,0.34649219313772067,0.34951505513240183,0.014013592162381487,0.00019638076529355985,0.31881887026466205,0.36370562799867245,0.04488675773401041,0.022658512860668667,-0.5303677531820207,-0.9883394215390435,0.3467754614598344,2.405064413413622,3.1037016960573487,0.34649219313772067,6.588581613622746,-0.0023783696341378503,0.0,0.04044417865660681
S2,150,1,0,0.31578953764377976,0.31691379591154845,0.021756145187141925,0.0004733298534039987,0.27758908250961106,0.34847826514529345,0.07088918263568239,0.036199541765456644,-0.1296462396351057,-1.2082392789014498,0.3165380892383667,2.0039272387735236,3.2841837197791888,0.31578953764377976,6.002757079048142,-0.0037677055825152505,0.0,0.06889444580549568
S2,151,1,0,0.2734304807571995,0.2748577209489037,0.02653141714695238,0.0007039160958255987,0.23079711316593213,0.3150087215584349,0.08421160839250277,0.04647799217423573,-0.04797594512465801,-1.3326162429351478,0.274714659060886,1.5093628780587767,3.246439344671015,0.2734304807571995,5.195706697781806,-0.0045946069602353316,0.0,0.09703167354817226
S2,152,1,0,0.2310994649519317,0.2289169770805063,0.02183638379903101,0.00047682765741858385,0.20288332840162612,0.27212635938819635,0.06924303098657023,0.03658473913684582,0.28894625793253237,-1.1387010028333584,0.23212882276548016,1.077675807169754,3.1414460711655217,0.2310994649519317,4.383757142464495,-0.0037513294728774072,0.0,0.09448911447533181
S2,153,1,0,0.20863304725659199,0.20517886399276858,0.007106279198282627,5.049920404394438e-05,0.20288332840162612,0.22703684099508042,0.0241535125934543,0.004505907835374884,1.488201892860714,0.7781276408312658,0.20875403615646645,0.871564952232306,2.1814963295286756,0.20863304725659199,3.95749410772323,-0.0009268057791243113,0.0,0.03406113888344262
S2,154,1,0,0.20291182842990302,0.2029174205153305,0.0024525590426896894,6.015045857878965e-06,0.19840718610252547,0.20608232803807255,0.007675141935547081,0.0036111311368730303,-0.47925695489057585,-1.0779097058567018,0.20292664971024452,0.8235845032524857,2.8659573209491747,0.20291182842990302,3.856228592880212,-0.0004105866228124005,0.0,0.01208682146165244
S2,155,1,0,0.19645740098035075,0.1980041380494928,0.005304331479969932,2.813593244940001e-05,0.18395282060993975,0.20253800720852147,0.018585186598581716,0.007780609012291162,-0.73303504678209,-0.3597808745733766,0.19652899616189903,0.7724729266480745,2.8709505944546687,0.19645740098035075,3.735902605697785,-0.0008861403222864409,0.0,0.026999906613344945
S2,156,1,0,0.1777302915719407,0.1824211880461655,0.017050781283170956,0.00029072914236653305,0.14271434539156053,0.19760108999646014,0.05488674460489962,0.027495244885531372,-0.6299864159959454,-0.9108712888713884,0.17854631243633565,0.6375757136922717,3.008694969562842,0.1777302915719407,3.3844481137448037,-0.002860509467643277,0.0,0.09593627024613997
S2,157,1,0,0.13987005601499514,0.14002606812399673,0.02667150111692971,0.0007113689718303828,0.09666872972417886,0.18088955548239125,0.08422082575821238,0.04558715861988137,-0.03920645079892042,-1.3042785779247723,0.14239031407180847,0.4055000308293652,3.246439344671015,0.13987005601499514,2.6586219776966176,-0.00462168749951202,0.0,0.19068771313046676
S2,158,1,0,0.09899113295587089,0.09504203644175266,0.020320930028183137,0.0004129401972103151,0.07053960147024241,0.13733779085643294,0.06679818938619053,0.03350097494513993,0.3754311159391396,-1.1125709418335272,0.10105535414364358,0.20424369202194445,3.208694969562842,0.09899113295587089,1.87588396295408,-0.003486723033692248,0.0,0.2052803056334548
S2,159,1,0,0.06811101627377365,0.06943167940692799,0.016231978680916605,0.00026347713189773115,0.036482540399917794,0.09341534315932647,0.05693280275940867,0.023180185681327903,-0.33407010565275674,-0.878045072197152,0.07001848091571246,0.0980517533948798,3.2464393446710154,0.06811101627377365,1.2972713836958507,-0.002788325662645882,0.0,0.2383164951712338
S2,160,1,0,0.032934525484381715,0.0342010693169257,0.024786082953500772,0.0006143499081778216,-0.010018824446933866,0.06832375734361358,0.07834258179054744,0.042722793092403955,-0.14819063927883727,-1.2670412025085906,0.04121932649934021,0.0339806575411842,3.221928094887362,0.03446212563484694,0.6295380432392945,-0.0042866116270875625,0.05263157894736842,0.7525866120419705
S2,161,1,0,-0.0017515985502957894,-0.010000495007750597,0.01605224052712585,0.0002576744259407016,-0.01644708958742986,0.03191959823393361,0.04836668782136347,0.026230031711066394,0.7877130838836279,-0.845136016382166,0.016147523755117993,0.005214850468441997,2.6954618442383222,0.01451314194064739,-0.04600068733859894,-0.0024747568052007236,0.05263157894736842,9.164337641416257
S2,162,1,0,-0.0007800617095001114,-0.008283567212333027,0.016904361143527013,0.0002857574256707859,-0.01644708958742986,0.035134046956885115,0.051581136544314975,0.026887532993011824,0.7872302179107697,-0.782860566902162,0.016922349776003747,0.005727318438828282,2.6954618442383222,0.014888466912658202,-0.02639563184304406,0.002721808415513897,0.05263157894736842,21.670543416827716
S2,163,1,0,0.03889194021575192,0.037815372370096426,0.029309487353351985,0.0008590460489163,-0.006584968856098724,0.08566625169037821,0.09225122054647694,0.05087013097738523,0.05613873348235961,-1.3103608715524602,0.04869937435595987,0.04743258125323843,3.246439344671016,0.03982332849743229,0.7382981628978986,0.005077842580068502,0.05263157894736842,0.7536134014080667
S2,164,1,0,0.08526838364337871,0.08762973126286011,0.024208545160758436,0.0005860536588004808,0.04049669778330773,0.12173282774416826,0.08123612996086052,0.0380416748572473,-0.2763546721052836,-1.0750478837990645,0.08863831512362415,0.15713501815909792,3.246439344671016,0.08526838364337871,1.6242529101038363,0.00417560991023385,0.0,0.28390998077325796
S2,165,1,0,0.12455361397705415,0.12349892106957452,0.021570221210502595,0.000465274443070016,0.089593210835342,0.1612557819101513,0.0716625710748093,0.03543027343812122,0.09641625874017416,-1.1827068560848233,0.12640758362461896,0.31957754395630067,3.2841837197791888,0.12455361397705415,2.3656477831683365,0.003737605176648006,0.0,0.1731802114909035
S2,166,1,0,0.16252807284569687,0.16331479110233443,0.022207945727500945,0.0004931928534356274,0.12526501439498078,0.1964139955414441,0.07114898114646331,0.03689690051568445,-0.09889791966947818,-1.2439069102642695,0.16403831051425694,0.5381713463274355,3.2841837197791888,0.16252807284569687,3.089721951945725,0.0038478480704203294,0.0,0.13664067590701717
S2,167,1,0,0.19608034339873084,0.1975062277692233,0.016727963878425872,0.0002798247755179208,0.16537380029451756,0.2221880336666614,0.056814233372143835,0.02688857197361752,-0.22563631556505231,-1.0786086188455102,0.19679259600625762,0.7745465168576425,3.2464393446710154,0.19608034339873084,3.7278259509940272,0.002889666996953352,0.0,0.08531178387631357
S2,168,1,0,0.2242205506795451,0.22376999492847632,0.016186411719137376,0.00026199992434142774,0.1985984599970025,0.25351612483489516,0.05491766483789265,0.024824148157633397,0.14723027038468828,-1.090603554659237,0.22480403748905375,1.0107371054275978,3.284183719779189,0.2242205506795451,4.258353721174953,0.00280127210530848,0.0,0.0721896885458591
S2,169,1,0,0.2575514419548998,0.25550452447070243,0.022120870452889053,0.0004893329095934999,0.22535195619029127,0.29469651532599717,0.06934455913570589,0.038820906602547695,0.1766406195339481,-1.302484843892302,0.25849966762578563,1.3364415632528333,3.208694969562842,0.2575514419548998,4.891004603339853,0.003822834656326355,0.0,0.08588913455496269
S2,170,1,0,0.2914503897404691,0.29595540542961374,0.017221145423580844,0.0002965678497001195,0.2574929241065097,0.31237468592862655,0.05488176182211685,0.02785914979917864,-0.5348445978424425,-0.994712359704681,0.29195872572946235,1.7047979505914284,3.1037016960573482,0.2914503897404691,5.544073989791812,0.0029206499169192055,0.0,0.0590877419615597
S2,171,1,0,0.31274654877120966,0.3130545136357935,0.008094283233603266,6.551742106579095e-05,0.29721429553323025,0.32560668146000593,0.028392385926775676,0.01150013933242,-0.29769650008056925,-0.9112221657051203,0.31285127647073524,1.957518423787368,3.2464393446710154,0.31274654877120966,5.943520486927575,0.0013917742709145967,0.0,0.025881287148989945
S2,172,1,0,0.3288927100248746,0.3263022153617925,0.01129795904500031,0.0001276438785825043,0.31373434134296047,0.3521798152107298,0.03844547386776931,0.017482613126485025,0.5758092555930802,-0.8496212269668275,0.32908670375159305,2.1659611717217753,3.1464393446710153,0.3288927100248746,6.244897122220647,0.0019134925970149257,0.0,0.03435150339496984
S2,173,1,0,0.3566311313341065,0.354254191147142,0.021117774342043805,0.0004459603931614837,0.32699774926357905,0.39428464965497195,0.0672869003913929,0.034829088272849085,0.250383742146927,-1.2066028226317211,0.35725582462684385,2.552634484596124,3.221928094887362,0.3566311313341065,6.771981427222855,0.003643831597631426,0.0,0.05921461276542293
S2,174,1,0,0.40069604338064246,0.3964149921373169,0.029999795918901218,0.0008999877551757223,0.35632856708355426,0.45548337658568877,0.09915480950213451,0.049817393511599584,0.2653257539706972,-1.1461092819141718,0.4018175045167613,3.22914613872155,3.2464393446710154,0.40069604338064246,7.608014895778229,0.005175286575995008,0.0,0.07486920925346602
S2,175,1,0,0.45971084538504475,0.4592660896890882,0.03820282842409837,0.0014594560996010985,0.3985453346196619,0.5220549464264608,0.12350961180679887,0.06229780594708234,0.02996195651003324,-1.2334156342576699,0.4612954773940816,4.255870349284673,3.246439344671016,0.45971084538504475,8.733916767177835,0.006623710725023594,0.0,0.0831018645907743
S2,176,1,0,0.5268329188990165,0.5248130635741263,0.03893584624384296,0.0015160001227241802,0.4630488027924876,0.587238416233413,0.12418961344092538,0.06852526322950248,-0.005003622497757099,-1.2823673419864405,0.528269746018435,5.581378491167637,3.2841837197791888,0.5268329188990165,10.011514768467379,0.0067434558711236365,0.0,0.07390549232423002
S2,177,1,0,0.5881094446152997,0.5902852743309155,0.032187324914733126,0.0010360238851665998,0.5275711807217918,0.6359327237334951,0.10836154301170331,0.04831966408382715,-0.29473599400282746,-1.0209106922403781,0.588989594756039,6.93817485461766,3.246439344671016,0.5881094446152997,11.180436940078351,0.005545669260764867,0.0,0.05473016155315757
S2,178,1,0,0.6326142312491455,0.637908932767878,0.019696202211943976,0.0003879403815737868,0.5933321324284181,0.653799657278064,0.060467524849645904,0.035085332922303314,-0.5504301998953446,-1.0806930780692003,0.6329207738418142,8.01177411921042,2.9393538721672012,0.6326142312491455,12.028718730129667,0.003301185989815722,0.0,0.0311346176532455
S2,179,1,0,0.652251957355762,0.6537801232163462,0.004057499012722149,1.6463298238241213e-05,0.6398851418022607,0.6552327904657324,0.015347648663471603,0.0027566041368780603,-1.8385807717229625,2.5188709503403084,0.6522645775854005,8.508981583453219,2.019240704636849,0.652251957355762,12.398216281636795,0.0005520695503467734,0.0,0.0062207540613159725
S2,180,1,0,0.6475825094792546,0.6531167166837368,0.009728417584093643,9.46421086905024e-05,0.625206305675693,0.6552327904657324,0.03002648479003933,0.012737518891933641,-1.0779352532899231,-0.27108407231299925,0.6476555787547416,8.389154973842784,2.319240704636849,0.6475825094792546,12.311678369022447,-0.0014956476204966145,0.0,0.01502266883631034
S2,181,1,0,0.6217698649739933,0.6233988138621309,0.021442084007627503,0.00045976296659015515,0.5832753592502438,0.6524728442128455,0.0691974849626017,0.03536637752281169,-0.21027871570326404,-1.1769673910327516,0.6221394762883705,7.74115055912736,3.221928094887362,0.6217698649739933,11.817523197748322,-0.0037055426183248094,0.0,0.03448556325341428
S2,182,1,0,0.583084983205773,0.5810998738251989,0.02292209950970772,0.0005254226459329428,0.5493503352327895,0.6215913220485688,0.07224098681577928,0.040174021862447895,0.15616922850259932,-1.3105840202933146,0.583535363355135,6.810270405720189,3.246439344671015,0.583084983205773,11.076228835474781,-0.003963513756117154,0.0,0.039311764442437065
S2,183,1,0,0.5505952220268874,0.5481412891530246,0.014587725746267505,0.00021280174244831586,0.529013683289282,0.5789243884001539,0.04991070511087192,0.021843108724357796,0.3446974573905628,-0.9736694396618146,0.5507884351194074,6.067358005225715,3.2464393446710154,0.5505952220268874,10.457935404693028,-0.0025081372043324174,0.0,0.02649446483128969
S2,184,1,0,0.525861582121488,0.5279912425391556,0.01463050827337454,0.0002140517723372809,0.49766503754812685,0.5469322430732596,0.04926720552513275,0.023382387582068898,-0.3392962062710854,-1.0291831862084897,0.5260650675759148,5.5348891064730354,3.246439344671016,0.525861582121488,9.994933002119065,-0.0025170179276055903,0.0,0.027821975916838326
S2,185,1,0,0.4947636328017634,0.4956757095160196,0.021413568514026378,0.00045854091650490193,0.45863860637433607,0.5269688017890293,0.0683301954146932,0.036041976164855494,-0.1378887836727865,-1.2554259626045012,0.49522680991612633,4.904991865194062,3.2841837197791888,0.4947636328017634,9.402468951953587,-0.0037070137855425337,0.0,0.04328040117412214
S2,186,1,0,0.4577586350073526,0.4570328351628563,0.02128981457566174,0.00045325620466605914,0.4239119388181905,0.49368638148391236,0.06977444266572186,0.034984492418810575,0.08145911321897778,-1.1901055555698665,0.45825344966345943,4.199924482569215,3.2464393446710154,0.4577586350073526,8.696373539996,-0.003689712675280295,0.0,0.04650882134712714
S2,187,1,0,0.4207568776726872,0.4221195236853911,0.021570685361475102,0.00046529446696375623,0.385027324914375,0.45542706395137655,0.07039973903700153,0.03584977882775675,-0.05680615745815294,-1.2205810901199055,0.4213094404067305,3.5500328915166484,3.246439344671016,0.4207568776726872,7.994910359020868,-0.0037390438378379735,0.0,0.051266388040495076
S2,188,1,0,0.38845189016203685,0.3834910971307494,0.01600356013621548,0.0002561139370334652,0.37100526252362315,0.4203271085525916,0.04932184602896844,0.02620527331367989,0.5914062329556956,-1.0026249726349206,0.3887814101876434,3.0230196981498527,3.008694969562842,0.38845189016203685,7.373323372052076,-0.002688897879829142,0.0,0.04119830676982891
S2,189,1,0,0.3723166074610825,0.3710920935199228,0.003891666883203194,1.5145071129820463e-05,0.36490108690747136,0.3819548693471238,0.017053782439652443,0.002613442226524876,0.7717248240940411,0.5383255855361204,0.3723369458735724,2.7726960252491923,2.5609640474436812,0.3723166074610825,7.072904171094352,-0.0006020371562342666,0.0,0.010452573979284504
S2,190,1,0,0.3585751085679715,0.3636527667700466,0.01363432191093012,0.00018589473397086917,0.3296998066427053,0.37117642049107025,0.04147661384836493,0.02143309599305443,-0.7949968183268245,-0.7431841854586096,0.35883422804758114,2.575240064370069,2.595461844238322,0.3585751085679715,6.821064057792543,-0.0022203015965793493,0.0,0.038023615095261414
S2,191,1,0,0.327794118289649,0.32787827845501405,0.02262046436086294,0.0005116854079010705,0.289786933240347,0.36240444663262184,0.07261751339227485,0.03759534108822621,-0.0810719850589875,-1.223725945141269,0.32857368944148513,2.1592133878637902,3.246439344671015,0.327794118289649,6.229786675856496,-0.003919356935003628,0.0,0.06900814596335984
S2,192,1,0,0.2881137634871723,0.2879530188929712,0.023439542167459696,0.0005494121370201213,0.24691150776028079,0.32605675026732284,0.07914524250704205,0.037691736157061284,-0.029268153799527942,-1.129716072181692,0.28906565490864256,1.6711790569552487,3.246439344671015,0.2881137634871723,5.475791140729645,-0.004061790196326352,0.0,0.08135516291814811
S2,193,1,0,0.24510234620942128,0.2442739213085163,0.02595491966375137,0.0006736578547517875,0.20468734395898608,0.28611910454559536,0.08143176058660928,0.044856892356018585,-0.016602001412949784,-1.3246409633810692,0.24647275300145208,1.214976359442296,3.208694969562842,0.24510234620942128,4.6566436999361365,-0.004495580744420825,0.0,0.10589421139842892
S2,194,1,0,0.2063952392782947,0.20317544698158274,0.01865534574713928,0.0003480219249453077,0.17822730761608033,0.24163633485675182,0.06340902724067149,0.029520506405468994,0.4064706624311404,-1.0369760217411073,0.20723662012706592,0.8589403344337965,3.2464393446710154,0.2063952392782947,3.917972964329478,-0.0031879507313303285,0.0,0.09038651188066016
S2,195,1,0,0.17874258925235448,0.17651623987541248,0.013366095958451833,0.00017865252117054244,0.15699026218515932,0.20166355000417943,0.04467328781902011,0.02205207626024841,0.046579267589272846,-1.2610856204241407,0.17924164062462283,0.6425513146761289,3.121928094887362,0.17874258925235448,3.3955248789524197,-0.002305610299366375,0.0,0.0747784622252571
S2,196,1,0,0.15287498457284338,0.15545760274666753,0.015979693991619116,0.0002553506200657881,0.12558883789187097,0.17480517213474464,0.049216334242873666,0.028167234357387272,-0.25186923775893477,-1.3037217506718544,0.153707877248412,0.47252223056425785,3.221928094887362,0.15287498457284338,2.9073026864435603,-0.0027512557729792533,0.0,0.10452785350244764
S2,197,1,0,0.13166937987972782,0.12609412443305956,0.009685156648300235,9.380225930211424e-05,0.12307045536736949,0.15392494330817574,0.030854487940806252,0.013041760810754394,1.0220143286388537,-0.3491093116032209,0.13202510313275348,0.3486125571442838,2.419240704636849,0.13166937987972782,2.494889898256784,-0.0015164863838872666,0.0,0.07355663600107369
S2,198,1,0,0.12294902885199839,0.12271765545658084,0.0017897334491001216,3.203145818827818e-06,0.12082148606656046,0.1261536360263888,0.005332149959828336,0.002902012452027508,0.48818547698464554,-1.147474681250662,0.12296205447807208,0.3023933368293673,2.6037016960573482,0.12294902885199839,2.3359523487525946,-0.00028271233947432903,0.0,0.014556710742746396
S2,199,1,0,0.12094979034408782,0.12116563980173858,0.0009567357632481703,9.153433206780589e-07,0.11886802408661822,0.12236485554579218,0.0034968314591739685,0.000981176213471241,-0.7994361521525216,-0.39418969868083087,0.12095357426549858,0.2925953425519896,2.9464393446710155,0.12094979034408782,2.298379367065551,-0.00011821065787567475,0.0,0.007910189513568982
S2,200,1,0,0.11781865903499748,0.11863604371005837,0.0031948043657344903,1.0206774935316158e-05,0.11207085455748511,0.12192178020578433,0.009850925648299216,0.004993561463764631,-0.4567245563539917,-1.0779151938268416,0.11786196668875125,0.27782886383480615,3.065957320949175,0.11781865903499748,2.239707689233712,-0.0005415331923857426,0.0,0.02711628524634191
S2,201,1,0,0.11361950515268782,0.11224357343633758,0.0021836492286795837,4.768323953912941e-06,0.1119214446217331,0.11840406333349851,0.006482618711765406,0.0028973376601720696,1.0701295710348984,-0.4466084059029627,0.11364048695379463,0.2582832055019113,2.070950594454669,0.11361950515268782,2.156946232652004,-0.00032158507501947744,0.0,0.019218964435244477
