subject_id,window_index,original_label,stress_label,RB_TEMP_value_mean,RB_TEMP_value_median,RB_TEMP_value_std,RB_TEMP_value_variance,RB_TEMP_value_min,RB_TEMP_value_max,RB_TEMP_value_range,RB_TEMP_value_iqr,RB_TEMP_value_skewness,RB_TEMP_value_kurtosis,RB_TEMP_value_rms,RB_TEMP_value_energy,RB_TEMP_value_entropy,RB_TEMP_value_mav,RB_TEMP_value_auc,RB_TEMP_value_slope,RB_TEMP_value_zero_crossing_rate,RB_TEMP_value_cv
S2,188,1,0,-1.63126200066821,-1.6309128457084108,0.0021036202913378974,4.4252183301285404e-06,-1.6354934474157428,-1.6284590170824034,0.007034430333339392,0.0033196649501370246,-0.43979511381353625,-0.9155729587029677,1.6312633570464279,53.22040280084764,3.184183719779189,1.63126200066821,-30.99182686001165,0.00027263319540471703,0.0,0.001289566170533119
S2,189,1,0,-1.6325737881270919,-1.6316525715654002,0.003348693723543071,1.121374965409676e-05,-1.6382388969949737,-1.6284590170824034,0.009779879912570344,0.005857069546392202,-0.3821219226279645,-1.300106780701571,1.6325772225010664,53.30616774858593,2.865957320949175,1.6325737881270919,-31.020322283765267,-0.0005046127194027989,0.0,0.0020511744999806305
S2,190,1,0,-1.6333574748950361,-1.632201145025045,0.002655323509544351,7.050742940338928e-06,-1.6382388969949737,-1.630017514841267,0.008221382153706713,0.003989809179513637,-0.6085341403272664,-1.0497679627535697,1.6333596332524045,53.35727383076859,2.9282129458410013,1.6333574748950361,-31.035590756347624,0.00027186825027932215,0.0,0.0016256842426456517
S2,191,1,0,-1.6261228690181397,-1.6300850806573415,0.007819781557647407,6.114898360932251e-05,-1.632222124547791,-1.604365258404077,0.027856866143713965,0.0065924499625875654,1.5736696365602927,1.3437358710666718,1.6261416709891532,52.88673468254791,2.1814963295286756,1.6261228690181397,-30.904563703693295,0.0010928140810566357,0.0,0.0048088503683421085
S2,192,1,0,-1.6056598058186922,-1.6021216253877524,0.016843087090391562,0.00028368958273451494,-1.630152646473416,-1.5828878619499573,0.047264784523458614,0.03324610802680361,-0.16536821946754157,-1.5774172331376888,1.6057481438894625,51.568542032089084,3.084183719779189,1.6056598058186922,-30.50667586216215,0.0028723591117220245,0.0,0.010489822955868056
S2,193,1,0,-1.5795866670766852,-1.5819208173313801,0.01230572858135627,0.00015143095591800863,-1.5998779923714277,-1.5621190850604623,0.03775890731096543,0.022300702115446214,0.11379671023733429,-1.3339894469775828,1.5796346000776094,49.904909395246975,3.1037016960573487,1.5795866670766852,-30.010573494439196,0.002113441930939224,0.0,0.007790473823212422
S2,194,1,0,-1.5677380143457809,-1.565468512251226,0.005553068619552469,3.0836571093458366e-05,-1.5809537727128027,-1.5621190850604623,0.01883468765234042,0.008411334249247782,-0.9337260791061215,-0.22596163480979703,1.5677478490484194,49.15666636391891,2.7219280948873625,1.5677380143457809,-29.777734484591125,0.0003036645219557327,0.0,0.00354208966596359
S2,195,1,0,-1.5729620723933897,-1.5735713499489279,0.007672519646867524,5.8867557731568155e-05,-1.588782658711711,-1.5628283358354667,0.02595432287624444,0.011489447398385533,-0.3710408301350696,-0.8190959816657122,1.572980784607949,49.48537097491678,3.0414460711655216,1.5729620723933897,-29.883435950594208,-0.0013073763772485096,0.0,0.004877752478286499
S2,196,1,0,-1.5895072571911653,-1.5900844801718519,0.011304222812659716,0.00012778545339825635,-1.6068309465341555,-1.5740448679616788,0.03278607857247673,0.021548191917905468,-0.008822343538018496,-1.4847493643082854,1.5895474532447214,50.533222122335594,3.1037016960573487,1.5895072571911653,-30.199707236575385,-0.0019457174939997797,0.0,0.007111778044118859
S2,197,1,0,-1.6064901249361525,-1.6074377383461846,0.007896236434282385,6.23505498260886e-05,-1.6164635798643314,-1.5913863016319927,0.02507727823233874,0.013461298965591784,0.3270339489012932,-1.1195498166701168,1.606509530649352,51.61745744134403,3.1414460711655217,1.6064901249361525,-30.526089397581305,-0.0013543074458339378,0.0,0.004915210066788434
S2,198,1,0,-1.616994267368319,-1.615840598398211,0.0060988868493042124,3.7196420800615863e-05,-1.6330491967640715,-1.6080445301582138,0.02500466660585765,0.0031400888312580477,-1.0873378642703582,0.8356602314999106,1.6170057690443804,52.29415314245617,2.728212945841002,1.616994267368319,-30.719338483905247,-0.0009307750502221254,0.0,0.0037717430249336855
