subject_id,window_index,original_label,stress_label,E4_BVP_value_mean,E4_BVP_value_median,E4_BVP_value_std,E4_BVP_value_variance,E4_BVP_value_min,E4_BVP_value_max,E4_BVP_value_range,E4_BVP_value_iqr,E4_BVP_value_skewness,E4_BVP_value_kurtosis,E4_BVP_value_rms,E4_BVP_value_energy,E4_BVP_value_entropy,E4_BVP_value_mav,E4_BVP_value_auc,E4_BVP_value_slope,E4_BVP_value_zero_crossing_rate,E4_BVP_value_cv
S2,136,1,0,14.614265432859616,-4.102231173518383,125.20968623606788,15677.465527334567,-184.1212569678914,276.8235340885095,460.94479105640096,160.54169320768807,0.43399413430491063,-0.649383346474413,126.05967746062436,317820.8456295329,2.946439344671015,99.31807379024966,293.7145913277865,2.7163837353385945,0.47368421052631576,8.567634604099819
S2,137,1,0,1.4998089329373712,-12.273836437126956,114.98163503568531,13220.776395479537,-279.13763890621453,235.01509140701415,514.1527303132286,102.67494595573373,-0.1543214242030702,0.4189990084920723,114.9914162984127,264460.5164462971,2.728212945841001,84.45982282884367,-167.5513323335323,0.19038634048702832,0.42105263157894735,76.6641886913516
S2,138,1,0,-9.508043775473606,-7.934124692419381,101.06616070753604,10214.368840161504,-279.13763890621453,235.01509140701415,514.1527303132286,64.74746077306376,-0.2459470704394647,1.9588061610301573,101.5124215876945,206095.43473195648,2.3037016960573484,64.95009719330012,-195.58538595934462,3.6659679846453077,0.47368421052631576,10.629543057872787
S2,139,1,0,-3.129199401397205,-3.0132545128123103,30.04766330954896,902.8620703640147,-48.70450856349083,57.03255436768567,105.7370629311765,48.87626836024404,0.16991493308117112,-0.993487348058232,30.210163178270307,18253.079185154384,3.1709505944546685,25.53831049476981,-53.96955386149967,0.7117786106548183,0.5789473684210527,9.602348541972912
S2,140,1,0,-3.3358578647580663,-2.2116204446268464,71.50918903694226,5113.564116721142,-220.1813327373697,114.99268838993571,335.1740211273054,61.929444741006975,-1.1452287379309123,2.1952616921789296,71.58695456865735,102493.8412883002,2.5282129458410014,50.17405538542103,-111.01511722171517,0.47179702566758475,0.5789473684210527,21.436521559388584
S2,141,1,0,9.685794916946584,22.166765078836715,95.04205919423727,9032.9930158809,-220.1813327373697,196.76325064776685,416.9445833851365,127.23740277182458,-0.35763670296558814,0.040596626447269024,95.53432701942296,182536.15278108098,3.0709505944546684,77.34389108525187,100.2117528290748,3.3786328592325483,0.6842105263157895,9.812520294844212
S2,142,1,0,4.867865069156724,24.16920432367882,117.46961097501857,13799.109502622203,-215.8250107007227,196.76325064776685,412.58826134848954,170.73885703205895,-0.181566741589238,-0.9434832073946575,117.57042830981658,276456.1122590744,3.2464393446710154,99.66200371647173,165.42955976111926,-0.4366000367667465,0.631578947368421,24.131648947978793
S2,143,1,0,-9.088790135137085,21.34078239176757,124.63072631621891,15532.81794210826,-219.27917515324816,156.60108349729313,375.8802586505413,185.9925410077727,-0.3493804594389497,-1.1520537171857648,124.9616903223897,312308.4809645765,2.984183719779189,106.03372389722153,-66.26868613744682,3.094773665558119,0.42105263157894735,13.712576092432695
S2,144,1,0,-6.124114938355281,9.763959152805295,81.68263587070857,6672.053002786766,-219.27917515324816,139.70700266842283,358.986177821671,86.15971752524989,-0.873373737164124,1.0055172965720898,81.91189038573674,134191.15573129905,2.723219672335508,59.994744765951644,-3.106670340616173,1.237417660280906,0.42105263157894735,13.337867870364564
S2,145,1,0,-0.02745876305441435,6.553769200988489,27.154883087576955,737.3876754999729,-60.457298594788,45.391786303856016,105.84908489864401,32.3523211803341,-0.5434681793313036,-0.39745275236792166,27.154896970595217,14747.768589672825,2.984183719779189,22.548254875459655,-18.971970325472924,0.3534476317960473,0.47368421052631576,988.9332244779125
S2,146,1,0,3.6306151285124373,2.469236820484016,15.269911191519938,233.17018779690585,-20.82757681709929,31.42340276123456,52.25097957833385,27.327138421800008,0.09029146316692897,-1.2245618372417681,15.695590272694087,4927.031080165785,3.0659573209491744,13.733555162224466,69.64498217254199,-0.9029553550368551,0.5789473684210527,4.205874390705919
S2,147,1,0,0.02343833113816398,-0.737842093015322,13.773980296205346,189.72253320025314,-20.82757681709929,17.816869479403064,38.64444629650235,25.804757605836357,-0.04516550968550226,-1.516932399641204,13.774000237970801,3794.4616511123936,2.8282129458410017,12.528363103767894,1.9917992511962037,-0.44864729616870547,0.5789473684210527,587.6689861155498
S2,148,1,0,0.33577200145232633,-4.579107164329102,14.822568334788077,219.70853203946217,-22.786587971680103,20.85779824962166,43.64438622130176,26.569860007676645,0.036581089641907504,-1.5501295314036048,14.826370927385483,4396.425497528429,2.8037016960573484,13.818082520132023,3.825598907472582,0.04389831924325859,0.5789473684210527,44.144741880429294
S2,149,1,0,0.6650556870234633,1.366934021012176,16.207222206246836,262.6740516426606,-26.68031212142927,21.554339992027202,48.23465211345648,32.518280979296634,-0.041330167514280994,-1.4852231376957072,16.220861589616714,5262.3270141900575,2.708694969562842,14.891459679418608,17.81584270287849,0.14820249664792753,0.5789473684210527,24.369721998445286
S2,150,1,0,-0.21100945392291875,1.9054972005248065,17.062667290867985,291.13461507885626,-26.68031212142927,24.97958648825527,51.65989860968454,30.685707117880014,-0.10517758536047186,-1.3636775313732108,17.06397198979479,5823.582801370023,3.1464393446710153,14.989332857148446,-0.76959208971914,0.32627153080284876,0.5789473684210527,80.86209870530699
S2,151,1,0,-4.478060918395211,-6.4564023313555285,18.361206230018993,337.13389422128836,-31.047143944317817,24.97958648825527,56.02673043257309,35.74774654372908,0.17006230047452087,-1.4699768900918424,18.899389508927182,7143.738476202937,3.065957320949175,17.030134255550717,-61.26569930292982,-0.6157701002199784,0.5263157894736842,4.100258251198388
S2,152,1,0,1.0002915000093295,-14.50697246928818,51.95063614151476,2698.868595508059,-71.93217725264333,169.99373990516824,241.92591715781157,44.078075868479985,1.598447683853019,3.1248898049714633,51.960265382242326,53997.383571861006,2.6037016960573482,37.60405222067966,-58.78467654078371,1.3493800780800957,0.3684210526315789,51.93549694367114
S2,153,1,0,5.356470464002674,6.01925552905058,52.213523898521125,2726.2520779014367,-71.93217725264333,169.99373990516824,241.92591715781157,55.25682444993298,1.323323427632173,2.53208703822901,52.48755903767263,55098.877074663396,2.5709505944546684,38.34997389086586,104.81762665048758,-0.16846428950454467,0.3684210526315789,9.747747933907968
S2,154,1,0,1.4952538531325845,8.266349266346655,62.51544923547583,3908.1813931133556,-129.7436785258568,115.92139520556519,245.665073731422,57.573608813085876,-0.17094536459151255,-0.13925916552577933,62.533328531261326,78208.34354397324,2.733206219346495,47.08979851842539,24.654085974001212,0.6136461059125272,0.5789473684210527,41.809254732569194
S2,155,1,0,-6.4066033909708535,-4.14908845023545,77.56460510196096,6016.26796462315,-145.3756395268609,115.92139520556519,261.2970347324261,96.05887108173124,-0.1224930515653416,-0.9239397160963403,77.82873846871956,121146.25063264697,2.984183719779189,62.42287999754726,-131.35470214217574,-1.0826512308857215,0.6842105263157895,12.106977811561839
S2,156,1,0,-6.850885181417619,1.2201553898197248,49.693561991445456,2469.4501033976326,-145.3756395268609,107.08661250956656,252.46225203642746,37.08279904118696,-0.8200224113212908,2.1471655481816168,50.1635797283906,50327.69462333201,2.3037016960573484,32.48677714465317,-148.01711224675427,1.5695095583631766,0.6842105263157895,7.253597261596876
S2,157,1,0,6.803725404140072,9.546933847372323,15.801484021774751,249.68689729040278,-20.263001617843578,31.32344740248133,51.586449020324906,24.53576407032166,-0.2117787932057933,-1.070409044910831,17.203998856816508,5919.551533306875,3.1464393446710157,14.916921145693546,129.55733941230883,0.5419643446209206,0.631578947368421,2.3224752739373544
S2,158,1,0,5.9333972772080505,6.624812496182244,18.422538148628952,339.38991183768906,-36.79139263154436,38.33486092048648,75.12625355203085,27.20390415270374,-0.231829804490999,-0.3325486589753117,19.354459824207677,7491.902301737381,3.008694969562842,15.515049092252264,84.11249315419354,-0.5763223370671684,0.5263157894736842,3.1048886983171373
S2,159,1,0,0.08849465703129411,4.865586908959896,42.84691792175593,1835.8583753936896,-96.04713270143017,83.32274919389707,179.36988189532724,34.86331073091416,-0.24277429825294017,0.12440333647279811,42.84700930867886,36717.324133960254,2.808694969562842,31.69758575434405,-45.16411950118583,0.17761722652185574,0.631578947368421,484.1751960980435
S2,160,1,0,-3.9862870410248545,7.305624913371755,56.49891559840426,3192.1274637956085,-116.74067806055822,83.32274919389707,200.0634272544553,93.7541874630388,-0.3045588159093564,-0.9378799930597923,56.639367476774055,64160.35896338101,3.1464393446710153,48.30553770250673,-120.14779362858611,0.39491791372129237,0.5263157894736842,14.173318433154947
S2,161,1,0,-4.066813747801737,-2.2634942147608923,41.03535761518199,1683.9005746058745,-116.74067806055822,66.95471124267831,183.69538930323654,44.41856172937702,-0.7778053902505802,0.8439809853323879,41.23638622218469,34008.79097330367,2.765957320949175,31.49235801662933,-44.79131618688808,1.9702230874419544,0.42105263157894735,10.090296767921352
S2,162,1,0,1.7441933369293257,-0.9384439358502765,17.109509414895918,292.7353124184121,-22.807805482800287,26.39879362821477,49.20659911101505,35.32286874717507,0.0635476328919789,-1.4499928722750806,17.198183706862793,5915.550456300016,2.908694969562842,14.957077296154504,45.71906206005177,0.24837161539030167,0.5263157894736842,9.80941106277669
S2,163,1,0,2.0801050201546127,0.8383562114736806,17.441245150541548,304.197032401289,-22.145705319778692,26.39879362821477,48.54449894799346,35.329822848001214,-0.016817396548817108,-1.5705593469683532,17.564847545485883,6170.477385923228,2.8464393446710154,15.794231285036284,30.10858892843817,-0.10836521076602629,0.5263157894736842,8.384790662754687
S2,164,1,0,-0.5496099331220796,-1.1946351263738362,16.15836162278139,261.0926503325744,-22.7726451650773,23.73995713400081,46.51260229907811,28.00439226947742,0.05086989315745651,-1.4822608969155922,16.16770612706579,5227.894428223216,3.0219280948873624,14.573765094289817,3.8933488748370504,-0.08772673332385097,0.5263157894736842,29.39968994190701
S2,165,1,0,-0.7679368564494968,-0.6761800966418074,15.116137516802082,228.49761342687142,-22.7726451650773,20.931660007268775,43.704305172346075,25.795066279690193,0.01865326585696009,-1.4097329006133155,15.13563148475692,4581.7468088473,2.9841837197791885,13.396793815755794,-8.454983874361464,-0.09078441765021017,0.5789473684210527,19.68408911468386
S2,166,1,0,0.1251128135512034,-0.2328290955135182,15.32717287364183,234.92222829850198,-22.84916167932301,25.102061477168508,47.95122315649152,26.873428824689235,-0.008589753881877223,-1.3576488416567218,15.327683501254084,4698.7576302923335,3.084183719779189,13.487617181820127,-5.0634261870167165,-0.11940339895046889,0.5789473684210527,122.50681955425024
S2,167,1,0,3.365785116718128,8.791431508824488,27.38552057151877,749.9667369730779,-70.66540231285681,46.389315926557906,117.05471823941471,30.387703675188103,-0.5713899433574683,0.7018381634898319,27.5915792665987,15225.904928499984,2.8086949695628416,21.67407408795024,68.3707524764938,0.18086316027100682,0.6842105263157895,8.136443540466285
S2,168,1,0,-5.955943991611231,9.47659833079864,58.78666418935906,3455.8718865124706,-134.57472914594229,143.62969351215534,278.20442265809766,57.16219273965285,0.09010236352793304,0.7650699751462575,59.08760576756923,69826.90310687361,2.6638651219508542,44.17992208468287,-75.88878292467865,-2.1877916430543984,0.6842105263157895,9.870251344229953
S2,169,1,0,-7.875827029173325,-11.668009174655499,81.30979942995751,6611.283483339919,-135.5379050412392,188.92856605574934,324.4664710969886,84.19875374776369,0.5512280797923826,0.15844823001303165,81.69034297108426,133466.24269466754,2.984183719779189,63.41468950281851,-145.3388665284463,0.8844165886679679,0.6842105263157895,10.323969676933354
S2,170,1,0,3.813276809365199,2.7730348036457513,62.79226663636026,3942.868749331762,-135.5379050412392,188.92856605574934,324.4664710969886,45.9239323682875,0.5484526515345473,2.500078969841404,62.90794726707115,79148.1965871321,2.539353872167201,40.69563803881167,97.91077595757505,-0.7952110123666222,0.631578947368421,16.466747570526717
S2,171,1,0,5.223480732490346,2.7730348036457513,15.778936576929462,248.97483949876246,-29.162920182942294,28.484695807590388,57.647615990532685,19.249232185180695,-0.23222511472034063,-0.5667154573842437,16.621058644426366,5525.191809229208,3.084183719779189,13.06279520383554,96.72074684253452,-0.46839415206854473,0.5263157894736842,3.0207705139570216
S2,172,1,0,2.6316254303270914,2.5831258422583523,15.05837063809721,226.75452627430818,-29.162920182942294,26.80515437251191,55.96807455545421,22.24228249783517,-0.27338211441470633,-0.5781615219478704,15.286594737869267,4673.599573597047,2.908694969562842,12.348324156122187,41.24971694224591,-0.9524741911919159,0.47368421052631576,5.7220797703818995
S2,173,1,0,-0.4111338107067361,1.6677297654631313,13.950554963031662,194.6179837765673,-23.366665879993832,19.60901169039471,42.97567757038854,20.123845077885896,-0.21201102523974927,-1.2057754427934573,13.956611866311734,3895.74029573747,3.1464393446710157,12.105769577463853,0.8227031273083725,-0.27097436718770684,0.5789473684210527,33.93190878427332
S2,174,1,0,-0.3733115789810409,0.9283680612406189,14.1307509297301,199.67812183806808,-23.366665879993832,18.250745321817725,41.61741120181156,26.23523493578842,-0.1679199796928081,-1.3982312083440225,14.135681213619291,3996.3496674613875,3.1464393446710153,12.54883393371928,-7.702730958694028,-0.2088578842975588,0.5789473684210527,37.85243138801154
S2,175,1,0,0.22515128040573726,-2.1312456860974627,14.905179436863246,222.16437404509094,-24.506804882780276,24.06279043961597,48.569595322396246,25.83389117717087,0.0549569645012641,-1.3306994961382437,14.906879859452792,4444.3013428831855,3.1464393446710157,13.137242026905767,10.729466197680084,0.0674542325497251,0.631578947368421,66.20073139270247
S2,176,1,0,0.7595839141923707,-1.7911201946833988,15.996491491990508,255.8877400533247,-24.506804882780276,24.06279043961597,48.569595322396246,27.674045452193123,-0.10698935266358296,-1.3883627757203616,16.014515533603397,5129.294155520489,2.8709505944546683,14.262661300992715,11.686312384546692,0.19290287391767622,0.5789473684210527,21.059544828564217
S2,177,1,0,-0.49803402849583184,-3.499546654284676,15.648745134952103,244.88322429868708,-24.10725378837569,20.741964502583517,44.84921829095921,32.43440021534793,-0.04268538276512164,-1.5031048354786392,15.656668297956205,4902.625243844537,2.8282129458410017,14.28729777506382,-11.235779795867504,0.1696013544708411,0.5789473684210527,31.42103599269035
S2,178,1,0,-0.8752253626113704,-2.2891726943430935,15.042319825533887,226.27138573364982,-24.20555874747525,19.708348334867114,43.91390708234236,27.947947341024634,-0.014960759584584381,-1.3924508656775276,15.067760456318918,4540.748103380161,3.003701696057348,13.31164405537795,-18.409538777113003,0.45185668474018453,0.5789473684210527,17.186796073473918
S2,179,1,0,0.3575241366159536,-0.035784254100921786,15.081710551876325,227.45799317057768,-24.20555874747525,24.276349301870056,48.48190804934531,27.763785368748056,0.05418507948370458,-1.2591563103830736,15.085947655975763,4551.716333576813,3.0709505944546684,12.824358360401641,8.556772508979257,0.34572272388450326,0.5789473684210527,42.18375490569143
S2,180,1,0,0.19949203589859937,0.48622268418138076,15.494480737577632,240.07893332716426,-21.793814530763157,24.276349301870056,46.07016383263321,26.663232742977634,0.0421656057317062,-1.4358588340049998,15.495764918181717,4802.374607991025,3.1086949695628423,13.737226936079656,11.874939776947734,0.19429783730600775,0.631578947368421,77.66967071033044
S2,181,1,0,-0.2410382461654706,2.1410130489902945,15.221673215071057,231.69933546641164,-21.793814530763157,22.357565848449465,44.151380379212625,29.646148327683534,-0.149779000948495,-1.5077392998663215,15.223581539917804,4635.148698050522,2.860964047443681,13.819158883126187,7.226319676535246,0.2045578513553698,0.631578947368421,63.15044793605706
S2,182,1,0,-0.19054522251366723,0.463989242265775,15.3768073096117,236.4462030369278,-23.467976902555076,23.81577494110824,47.28375184366332,28.824594898695757,-0.04235559310311864,-1.4163854476554283,15.377987856632952,4729.650210375011,2.884183719779189,13.930501678415865,7.774052325938406,0.1818174615735163,0.631578947368421,80.6989915924487
S2,183,1,0,4.303413118475058,7.281605426062596,20.59070280654598,423.9770420675006,-23.467976902555076,65.34026233053056,88.80823923308564,30.38330928854613,0.9635986016930019,1.4529006205492365,21.035598554254733,8849.928130715276,2.3332062193464953,16.9733586552331,65.1321196555134,1.3494025509368484,0.5789473684210527,4.784737658150382
S2,184,1,0,-9.535207755480403,7.281605426062596,63.803004381510185,4070.823368107008,-154.41168755333598,92.48612954693047,246.89781710026645,48.73700043311018,-0.6900675647662005,-0.08531068696758659,64.51157690715041,83234.87110094364,2.941446071165522,47.67313531083225,-154.1399073304833,-3.8790467435545763,0.42105263157894735,6.691307207736415
S2,185,1,0,-11.065714146118816,-0.5971423070537667,151.89585227239922,23072.349937558527,-382.56456002331015,204.05033985979196,586.6148998831021,185.98330378838318,-0.6906790807206947,0.044622368569901205,152.2983912164608,463895.9993424429,2.984183719779189,120.39529920792818,-223.03910925754565,0.15727823505650143,0.3684210526315789,13.726710293313975
S2,186,1,0,10.49429800556727,14.146925673975279,140.6269052476032,19775.926479518363,-382.56456002331015,204.05033985979196,586.6148998831021,98.69480484981786,-1.2520573973943747,1.6610705445642058,141.01793066893308,397721.1354029603,2.508694969562842,95.1459465299752,209.85592872724717,-0.6861730605887202,0.3684210526315789,13.40031559738441
S2,187,1,0,8.415423805198472,3.490834192900593,32.92760875913416,1084.2274185946085,-57.05379060975846,65.51731190944626,122.57110251920471,34.24537814450925,-0.08929346107150529,-0.5171897910305336,33.98597911515437,23100.935528314185,2.8393538721672007,25.556902082997112,135.90667256489058,-1.1565952666985202,0.3157894736842105,3.9127689254097624
S2,188,1,0,0.9986196189614528,2.6343583636621064,32.229373809976266,1038.7325361831843,-57.05379060975846,65.51731190944626,122.57110251920471,33.0020167939759,0.2566819077074466,-0.2792365138056372,32.24484109631429,20794.59554653118,2.9659573209491747,24.207408214887135,45.46048728600072,0.8417975977581316,0.5263157894736842,32.273924122874995
S2,189,1,0,-4.8214700570456,-4.906396303450774,87.04560783371649,7576.937843141166,-271.6118558331489,207.00963598352774,478.62149181667667,40.018782211356026,-0.6903668325363982,3.4542239344492005,87.17903656643698,152003.6883330431,2.019240704636849,51.20484997472371,-66.05086597249175,-1.5686996156224169,0.5263157894736842,18.053748504881202
S2,190,1,0,-8.808021092058885,-8.201811617599427,135.35596758116168,18321.237959832488,-271.6118558331489,255.1939337989701,526.8057896321191,221.96179544272366,0.038325412939807464,-0.6419340043869086,135.64224708913756,367976.3839078128,2.8464393446710154,107.78850436519376,-133.47176157272622,-1.6034820932792448,0.5263157894736842,15.367352798825106
S2,191,1,0,-0.23962940879081032,24.13209169040004,180.97078750329578,32750.42592956304,-453.57171487225133,294.8943328841764,748.4660477564278,268.22963908166673,-0.45598405011155085,-0.10868144748450259,180.97094615384148,655009.6670363318,2.8709505944546683,152.3916441701341,68.76982723213898,-1.1517249779421406,0.47368421052631576,755.2110920629035
S2,192,1,0,6.698803476857217,17.494590698056946,164.0701266361845,26919.006454413622,-453.57171487225133,294.8943328841764,748.4660477564278,229.39881246390954,-0.682964538972475,1.0069455764115665,164.20682209468393,539277.6084487035,2.523219672335508,127.24752094379687,147.4044330480796,-2.2875692240811807,0.47368421052631576,24.49245260037976
S2,193,1,0,1.067572994255815,7.062542923183383,98.43273283161786,9689.002892700659,-151.59019227664368,207.2004999450722,358.79069222171586,86.81931893216532,0.5804289482673112,-0.18019749300909993,98.43852195557754,193802.85209597443,2.8282129458410017,76.19916299496836,121.62805665487609,-1.5596477777416775,0.631578947368421,92.20234434670526
S2,194,1,0,-1.8298367670945275,15.340268370375139,84.82082602685642,7194.572527878243,-158.0877154132163,203.45282434837546,361.54053976159173,66.97033740539572,0.3342740373929439,0.69984698938327,84.84056123383704,143958.41660944905,2.3282129458410012,60.697950887657875,-28.50347540145652,-0.1768100758572073,0.6842105263157895,46.35431288307623
S2,195,1,0,2.288513701299687,-0.06805677974117064,58.23301347523919,3391.083858407389,-158.0877154132163,162.50878789142288,320.5965033046392,55.137928806321895,-0.012243885201848416,2.845164009655071,58.277964560959276,67926.42306736851,2.2954618442383214,40.72627846068467,88.63840077301987,-0.18282052466819554,0.631578947368421,25.445778822371764
S2,196,1,0,2.720320808637407,-4.20557170678667,26.769160988541362,716.5879800304448,-37.24362163452842,48.30118530772762,85.54480694225603,44.0213424143752,0.17804527183877097,-1.1749002665485482,26.907027433968818,14479.76250664701,2.8086949695628425,22.746931137246186,58.49199563562884,-0.34611399455789205,0.631578947368421,9.840442679975633
S2,197,1,0,-0.8534373816211467,-4.20557170678667,27.88653311839559,777.658729363374,-44.394032114413505,51.32498306759652,95.71901518201003,48.01867394287564,0.2510841193661193,-1.042649206395359,27.899589329015622,15567.741694554446,3.1841837197791887,23.659818397679754,-18.51368646923419,-0.384753853461992,0.47368421052631576,32.67554681683117
S2,198,1,0,5.752278047241445,1.0423241684668767,60.78259987521765,3694.524447590809,-165.88091107198005,133.0140439483613,298.89495502034134,72.9557899536,-0.470579580855507,1.535111034345717,61.05418208709035,74552.2630064717,2.439353872167201,44.82779792569615,117.19388133042263,1.861252670448578,0.47368421052631576,10.566700596882043
S2,199,1,0,4.163615340653633,8.657573049176131,77.20766155800828,5961.02300325595,-165.88091107198005,143.3264270938615,309.2073381658415,86.1915718454618,-0.18859542718888894,-0.3307840978989707,77.3198467145459,119567.1739192175,3.1464393446710153,62.07485611434221,70.46498877641477,0.5153270018338622,0.5789473684210527,18.543418457548405
S2,200,1,0,-11.85742113248216,-18.925340194177046,56.27067134450153,3166.388453560906,-112.66222496030572,143.3264270938615,255.98865205416723,69.7494649703003,0.6663203280352982,0.9375355366145208,57.506407377560464,66139.73778947881,2.8282129458410017,44.949201994444465,-199.91585142096238,0.8629019007220945,0.47368421052631576,4.745607895325057
S2,201,1,0,-2.0830976877902705,-10.910473839995822,35.659135771326135,1271.573963957871,-73.74632146355671,76.54548356556288,150.2918050291196,40.83505697956129,0.4451782849109754,0.2492550444336481,35.719928050525915,25518.265198694968,2.708694969562842,28.47519083971543,-52.121609315440395,1.6679349405882096,0.42105263157894735,17.118321421187403
S2,202,1,0,5.553707586696072,2.6121691919488605,28.73140876857996,825.4938498272335,-36.049128739893355,76.54548356556288,112.59461230545622,34.13649977811514,1.0729985898896504,0.8064976116307241,29.263245168397834,17126.750355715183,2.6414460711655217,22.232962393074942,66.85917923012875,-1.7260861890721222,0.5263157894736842,5.173374420613386
S2,203,1,0,-1.035802155163882,-5.622840962461844,20.8001056934558,432.6443968589324,-34.77972127542107,35.37791185580528,70.15763313122635,34.61146859918891,0.07999803038798994,-1.245509343134652,20.82588012458476,8674.345659271492,3.0086949695628418,18.621764412902497,-1.6163354980557116,0.6292734427317171,0.631578947368421,20.0811569948557
S2,204,1,0,0.2201217631336018,5.087468950571726,20.422110876228516,417.062612640971,-34.77972127542107,35.37791185580528,70.15763313122635,29.041244020831485,0.018224828890740435,-1.2004253725589713,20.42329714398672,8342.22132463152,2.941446071165522,18.268273268238797,25.566465108186907,0.17636286600751738,0.631578947368421,92.77642785294891
