subject_id,window_index,original_label,stress_label,RB_EMG_value_mean,RB_EMG_value_median,RB_EMG_value_std,RB_EMG_value_variance,RB_EMG_value_min,RB_EMG_value_max,RB_EMG_value_range,RB_EMG_value_iqr,RB_EMG_value_skewness,RB_EMG_value_kurtosis,RB_EMG_value_rms,RB_EMG_value_energy,RB_EMG_value_entropy,RB_EMG_value_mav,RB_EMG_value_auc,RB_EMG_value_slope,RB_EMG_value_zero_crossing_rate,RB_EMG_value_cv
S2,132,1,0,-0.000257140003694501,-0.0003372626412522317,0.00033506332874155316,1.1226743426737011e-07,-0.000868488221144206,0.0004087406418987927,0.0012772288630429987,0.00045382647832627773,0.11122997082415134,-0.6199509823474991,0.00042236052818342076,3.567768315347563e-06,2.7709505944546686,0.0003536860489373574,-0.0049006940494508355,-1.9710066302429248e-05,0.3684210526315789,1.3030385157014701
S2,133,1,0,-7.841360468842216e-05,-0.00028452628412315947,0.0006757092258776089,4.565829579361174e-07,-0.0011411484495643005,0.0018204893552891317,0.002961637804853432,0.0005681619535280245,1.0635374092057075,1.1363245133028599,0.0006802438175656942,9.25463302672699e-06,2.484183719779189,0.0005327726026135274,-0.0015292726449433287,4.881179256843916e-05,0.47368421052631576,8.617244782490888
S2,134,1,0,0.0001021847281827926,0.00015948856994978567,0.000672927695127387,4.5283168286945753e-07,-0.0011411484495643005,0.0018204893552891317,0.002961637804853432,0.0008183376297242199,0.4482673301897876,0.3321261670850717,0.0006806419040459151,9.265468030864973e-06,2.9219280948873623,0.0005482145678984394,0.0027400836766151015,-2.410508635660941e-05,0.42105263157894735,6.585403778964151
S2,135,1,0,-0.00018197936435453745,-0.00027182483299184796,0.0005507772328081824,3.033555601798387e-07,-0.0012234198092068728,0.0008046718114961859,0.0020280916207030585,0.0007548827023191767,0.001590514981175417,-0.9087959830725794,0.0005800621080804367,6.7294409846144046e-06,3.1086949695628423,0.000501214863856406,-0.0035865261608186466,-1.4078177205523502e-05,0.3684210526315789,3.026591694952524
S2,136,1,0,-0.00027129274660356106,-0.00029479059466414287,0.0005810603238252949,3.3763109992395656e-07,-0.0013626458512156015,0.0008517191953525353,0.0022143650465681368,0.0006848671079455203,0.013036173665891368,-0.395589378137021,0.0006412728391906682,8.22461708567321e-06,2.9037016960573485,0.0005075813610209553,-0.00493496151787697,3.0046642662771178e-05,0.5263157894736842,2.1418203438899748
S2,137,1,0,-0.00034825017703285336,-0.00035079172911752074,0.0005208004588073757,2.7123311789397303e-07,-0.0013626458512156015,0.0008517191953525353,0.0022143650465681368,0.0007024909058291108,0.16255791881569465,-0.2446681731696767,0.0006265072255747629,7.850226073947736e-06,3.003701696057348,0.0005083268185933658,-0.0063598068080706754,-8.541439515999797e-06,0.3157894736842105,1.4954779441741513
S2,138,1,0,-0.00038307861277710653,-0.0004113226986119324,0.00035593546815489987,1.2669005749064773e-07,-0.0010486973655414915,0.00023276022996456197,0.0012814575955060535,0.00039796249923424864,0.1848671900474818,-0.7794692600186699,0.0005229142195980906,5.468785621157602e-06,2.9282129458410013,0.0004496163049588187,-0.0071746388774919494,2.0248580463911705e-05,0.3157894736842105,0.9291447141216421
S2,139,1,0,-0.00037080302577293143,-0.00032620735371830813,0.0003308610341440543,1.0946902391487306e-07,-0.0010553268543770614,0.00023276022996456197,0.0012880870843416234,0.00033010900006113,-0.3881054249753613,-0.36558407526383085,0.0004969546335806059,4.939278156744685e-06,2.7841837197791888,0.0004021331942511948,-0.007307617561507834,-9.792601161474188e-06,0.15789473684210525,0.8922824549621221
S2,140,1,0,-0.0003859512569231149,-0.00039024554607285816,0.00033354110399144065,1.1124966805182903e-07,-0.0010553268543770614,0.00012273734861844047,0.0011780642029955019,0.0005124317630331683,-0.33746694868756427,-0.7239661246608966,0.0005101059113285802,5.204160815447225e-06,2.984183719779189,0.0004099812241855903,-0.007484738900474469,2.463417164381525e-05,0.10526315789473684,0.8642052539237751
S2,141,1,0,-0.00032728251713438314,-0.00035303238054180453,0.0002783341770548312,7.746991411679012e-08,-0.0009514706632918488,0.00012273734861844047,0.0010742080119102893,0.0004082770848995043,-0.107414594064647,-0.4272654586925029,0.0004296321218654488,3.6916752027721576e-06,2.984183719779189,0.0003601283541784878,-0.006138275858894598,1.1668588985469289e-05,0.21052631578947367,0.8504401013896699
S2,142,1,0,-0.0002942097525041441,-0.0003139487903309145,0.0003386141631529014,1.1465955148773974e-07,-0.0010432170970069133,0.0002996933434235194,0.0013429104404304327,0.0003703861665272268,-0.3907839552119107,-0.07225057693515113,0.00044857433046964403,4.0243785991257886e-06,2.841446071165522,0.00036158803635072715,-0.005180086020083999,2.139367907685145e-06,0.42105263157894735,1.1509277319015176
S2,143,1,0,-0.00022258724412882602,-0.00030821325305444773,0.000357134526078657,1.275450697174269e-07,-0.0010432170970069133,0.00039444855701637263,0.001437665654023286,0.0005126225280999234,-0.2159311792875565,-0.4186682157278163,0.00042082080624214924,3.54180301932585e-06,3.0037016960573486,0.0003451279337787453,-0.004299702887656164,-1.5025815449220346e-05,0.47368421052631576,1.6044698674285196
S2,144,1,0,-0.00031744428134232287,-0.0003581457761925751,0.00028202559697421673,7.953843734866332e-08,-0.0008666091185394859,0.00039444855701637263,0.0012610576755558585,0.00023610748658036882,0.6792055007708041,0.5475644365089529,0.0004246284365249308,3.6061861821121437e-06,2.8464393446710154,0.0003814225569272885,-0.006343541197367878,-2.627609752619534e-05,0.15789473684210525,0.8884255081920609
S2,145,1,0,-0.0004481819262893845,-0.00042277306516186244,0.00023987451341463419,5.753978218590752e-08,-0.0008666091185394859,-9.265046240812449e-06,0.0008573440722986735,0.0003483094104747385,0.09115540314317769,-0.9995414957756572,0.0005083373104921287,5.168136424767418e-06,3.1841837197791887,0.0004481819262893845,-0.008640576883283721,2.508904590502089e-06,0.0,0.535216837949308
S2,146,1,0,-0.00036466221150015406,-0.00029099133248098805,0.0002566353878172995,6.586172228013572e-08,-0.0007941192114674107,-9.265046240812449e-06,0.0007848541652265982,0.0004417937906240298,-0.2042716435871202,-1.5127443853571336,0.00044591507125944823,3.976805015526376e-06,3.046439344671015,0.00036466221150015406,-0.006673906637153436,1.772476077125703e-05,0.0,0.7037619466013442
S2,147,1,0,-0.0002783154639347408,-0.00026981926410232673,0.00016579173904909453,2.7486900736923053e-08,-0.0005809880524420647,-1.740044533860485e-05,0.0005635876071034599,0.0002652871378540175,-0.23941944454554148,-1.1606152863617698,0.0003239543149923042,2.0989279640426614e-06,3.046439344671015,0.0002783154639347408,-0.005093517825843294,-1.8620968862047622e-06,0.0,0.595697187303862
S2,148,1,0,-0.0003210372106083155,-0.0003365591909933099,0.0002059452765524628,4.241345693427038e-08,-0.0006903974492874611,-1.3046098875794335e-05,0.0006773513504116668,0.0003141564464201927,-0.19639637229908258,-0.965820261524784,0.0003814162392051999,2.9095669505887656e-06,2.908694969562842,0.0003210372106083155,-0.006066881469657321,-8.916554128421609e-06,0.0,0.6414997070346724
S2,149,1,0,-0.0003248704114199875,-0.0003296184875148315,0.00023547601654465817,5.5448954367740136e-08,-0.0006903974492874611,-1.2194510836345106e-05,0.000678202938451116,0.00041563938529110825,-0.12771865112016295,-1.5152184977890837,0.0004012352658776794,3.219794771678642e-06,2.9659573209491747,0.0003248704114199875,-0.006287808959630754,1.7127750620925001e-06,0.0,0.7248306040411862
S2,150,1,0,-0.0003063006875629072,-0.00030991424087477813,0.00020571536536047788,4.2318811545394905e-08,-0.0008005179678356191,-1.2194510836345106e-05,0.000788323456999274,0.00026983734556403885,-0.548184164460138,-0.32218171112158656,0.0003689700838101981,2.722778454938092e-06,2.8464393446710154,0.0003063006875629072,-0.005680110343486011,-1.4704891305537102e-06,0.0,0.6716124831362927
S2,151,1,0,-0.0003698683133868101,-0.00031321974511221585,0.00022188627001503683,4.923351682118583e-08,-0.0008400245790151206,-3.8834037624278e-05,0.0008011905413908425,0.0001727302274228379,-0.8165527791582532,-0.08935340624689614,0.00043131900731220894,3.7207217213757867e-06,2.733206219346495,0.0003698683133868101,-0.007287965305747089,-4.112097144365608e-06,0.0,0.5999061341137031
S2,152,1,0,-0.0003959124749599851,-0.00036625960338021023,0.00021049156664065236,4.430669962683619e-08,-0.0008400245790151206,-6.0865362041019784e-05,0.0007791592169741008,0.0002220194282482014,-0.43329767861705343,-0.45329001891970844,0.00044838977180102694,4.0210677491155405e-06,3.0841837197791886,0.0003959124749599851,-0.007404537152226614,9.225825603536194e-06,0.0,0.5316618696137998
S2,153,1,0,-0.0003711021952985051,-0.00034405923302390233,0.0001800393563211076,3.241416982451875e-08,-0.0008581018629599071,-7.6339260808027e-05,0.0007817626021518801,0.0001825321879390814,-0.8882673323120018,0.7548795455134227,0.0004124694039318415,3.402620183597772e-06,2.9282129458410013,0.0003711021952985051,-0.0072877502879368315,-1.1625998989588177e-07,0.0,0.4851476455866518
S2,154,1,0,-0.000257179066074362,-0.00027985919148572954,0.0003486994929106989,1.2159133635617857e-07,-0.0008581018629599071,0.0005486070923080919,0.001406708955267999,0.0003333278398118765,0.3474235858985787,-0.1439463115417472,0.00043328098086929635,3.754648167661191e-06,2.908694969562842,0.0003715289161341414,-0.0047231459279203575,1.7052743342875774e-05,0.3157894736842105,1.3558626611151714
S2,155,1,0,-0.00013292410652382256,-0.00010186596825660144,0.00034427217690490827,1.1852333179084445e-07,-0.0008182701090227759,0.0005486070923080919,0.0013668772013308678,0.0003601815262293873,-0.13853482065007655,-0.43766649425240667,0.000369042206103856,2.723842997720019e-06,2.8393538721672007,0.00029017449798698187,-0.0027092686776595924,3.2224920345145335e-07,0.47368421052631576,2.589990528491595
S2,156,1,0,-0.00016672315706439493,-0.00012538088732888249,0.00020817656513882673,4.333748227300017e-08,-0.0005951175502875183,0.0003747982650067084,0.0009699158152942267,0.00017970780948335847,0.15707151320790302,0.9451787500306077,0.00026670975492943457,1.4226818674903812e-06,2.708694969562842,0.00021382148958265772,-0.0029286259440256344,-4.282589598146608e-06,0.3157894736842105,1.248636175108062
S2,157,1,0,-0.00024675799672055343,-0.00023017742693806457,0.00020171171447122853,4.068761575492243e-08,-0.0007015106571119515,0.000173778886446345,0.0008752895435582965,0.0002372688642918652,-0.26383258262491743,0.08913023212673199,0.00031871166389146026,2.0315424940092625e-06,3.084183719779189,0.000268333676480071,-0.0048110762614309395,-4.413726257473995e-06,0.15789473684210525,0.8174475281531055
S2,158,1,0,-0.0002380296484844286,-0.00022024862953455506,0.00020628598136606305,4.255390610815971e-08,-0.0007015106571119515,0.000173778886446345,0.0008752895435582965,0.00028858251746419043,-0.04530520868382372,-0.25880118559748944,0.0003149793956210157,1.9842403933156065e-06,2.984183719779189,0.0002654419446375507,-0.00431310414367666,6.468986532570352e-06,0.3157894736842105,0.866639860536356
S2,159,1,0,-0.00027625143368308037,-0.0002902861416360545,0.00018700438925779424,3.497064160168063e-08,-0.0006101779233604735,6.162709764241702e-05,0.0006718050210028905,0.00029568785891863445,0.15565207477365445,-0.983406544776507,0.00033359480843328184,2.22570992427276e-06,3.208694969562842,0.000286285841191568,-0.005340951084101269,-1.4460096870432168e-05,0.21052631578947367,0.6769354524774281
S2,160,1,0,-0.00038229082864989764,-0.00036093045761338336,0.00022762995323551586,5.181539561000313e-08,-0.0008924071268374668,8.436428134287691e-06,0.0009008435549717544,0.00027341090718581147,-0.2394162637916258,-0.3872477939446233,0.0004449288406923387,3.95923346559657e-06,2.9659573209491747,0.0003831344714633264,-0.007487740436625373,4.827496348847046e-07,0.05263157894736842,0.5954366052657246
S2,161,1,0,-0.00036100585338143254,-0.0003434655914973336,0.00026907282960190413,7.240018762997533e-08,-0.0008924071268374668,3.7032039891071126e-05,0.0009294391667285379,0.0004102010202084716,-0.22136023294242024,-1.0610440749683019,0.0004502503901226869,4.054508276112635e-06,3.1464393446710157,0.0003655527001839684,-0.007132695520783965,1.2153851239839344e-05,0.21052631578947367,0.7453420133817233
S2,162,1,0,-0.00034706591053513305,-0.0003801485219667583,0.00022390970136497364,5.013555436535168e-08,-0.0007361955675841566,3.7032039891071126e-05,0.0007732276074752277,0.000387898679876257,-0.0026311125162579692,-1.3330615067494502,0.0004130257868716343,3.4118060124186535e-06,3.0086949695628418,0.0003507691145242402,-0.006512568311228928,-6.397795153410646e-07,0.10526315789473684,0.6451503722152727
S2,163,1,0,-0.0003087012734299179,-0.0002791631003860504,0.00020292511937558845,4.117860407359682e-08,-0.0006206753623051696,9.314262134737985e-05,0.0007138179836525494,0.000333872518932973,0.09462109504175135,-1.0598243106293417,0.00036942533791126147,2.7295016058169947e-06,3.108694969562842,0.0003180155355646559,-0.005759819552641712,9.539684377077666e-06,0.10526315789473684,0.657351092598123
S2,164,1,0,-0.0003052305090009271,-0.0002791631003860504,0.00022985082710699263,5.2831402721768614e-08,-0.0007741113558245387,9.314262134737985e-05,0.0008672539771719186,0.0003042401385975426,-0.27854932946849614,-0.7241352667650247,0.00038209562461082123,2.919941326934673e-06,3.0037016960573486,0.00031462669336939893,-0.005916989825657075,-2.038362700714167e-06,0.21052631578947367,0.7530401461483475
S2,165,1,0,-0.0003480195503245966,-0.00036295972352865294,0.00022532106846423047,5.076958389386243e-08,-0.0007741113558245387,1.5336028273229153e-05,0.0007894473840977679,0.0003406038340358638,-0.1813207766601733,-0.9385689085506721,0.00041459280179713306,3.4377438260399373e-06,3.208694969562842,0.0003496350753856534,-0.006490744942406366,6.743086153760593e-06,0.21052631578947367,0.6474379621894066
S2,166,1,0,-0.0002806515166856509,-0.00031604573737111234,0.0002012074037315586,4.048441931639442e-08,-0.000684185401013504,8.47903494286947e-05,0.0007689757504421987,0.0002552350504347187,0.15048936447484657,-0.5577350799045009,0.0003453254886832864,2.384993862687011e-06,2.8841837197791884,0.0002987594823446371,-0.00523836735051381,-4.397804636983552e-07,0.3157894736842105,0.7169296859953364
S2,167,1,0,-0.0002309650122584831,-0.0002947406949066753,0.00020020675119066257,4.0082743222319874e-08,-0.0005265290337265246,0.00017500369443106427,0.0007015327281575888,0.0002636036165237992,0.5663403253551814,-0.7801172983927485,0.0003056592549063109,1.868551602197623e-06,2.7037016960573483,0.0002724581837484242,-0.004747278731829164,3.701044085591432e-07,0.3157894736842105,0.866827184052459
S2,168,1,0,-0.0001671765177551397,-0.00022943377068285068,0.00022772760720559914,5.1859863083587655e-08,-0.0005265290337265246,0.00041663591197221893,0.0009431649456987435,0.00023867097960641548,0.8353727854871767,0.18403485284249044,0.00028250283391909926,1.5961570234464439e-06,2.708694969562842,0.00025342817435496096,-0.003106608480818741,1.135067784734665e-05,0.3157894736842105,1.362198532805591
S2,169,1,0,-0.0001912739181373036,-0.0002033003806066122,0.0002840258118515908,8.067066179795527e-08,-0.0011264851450960003,0.00041663591197221893,0.0015431210570682192,0.00021225442108345092,-1.2044464565017612,4.080879880026591,0.0003424271799339988,2.345127471151024e-06,2.246439344671016,0.00025260676607884706,-0.003883921117639093,-9.928662468196867e-06,0.15789473684210525,1.4849165773229283
S2,170,1,0,-0.0002283445534328909,-0.00013614792345076733,0.0002489438476067171,6.197303926123637e-08,-0.0011264851450960003,-7.919169246131761e-06,0.0011185659758498685,0.00022463036870272316,-2.31233163909456,5.67694658428346,0.00033780804363381096,2.282285486874055e-06,2.1086949695628423,0.0002283445534328909,-0.004353709658866925,1.3651682588349798e-05,0.0,1.0902114539810128
S2,171,1,0,-0.00013231251435184116,-0.00012720311658946703,0.00018947114470347422,3.589931467524487e-08,-0.0004847531301045301,0.00032323549702183716,0.0008079886271263673,0.00014735259056119793,0.19783818621345267,0.3684842425237358,0.000231097200609075,1.068118322587021e-06,2.585475297227334,0.00019003684438396862,-0.0024470206955111108,4.025977539300074e-06,0.21052631578947367,1.4319971593891616
S2,172,1,0,-0.00015634897222420964,-0.0001409462915510863,0.00024319609700749911,5.914434159968091e-08,-0.0007313576181013593,0.00032323549702183716,0.0010545931151231965,0.00025249846772305623,-0.3643668302278603,0.050198799802106286,0.00028911821581361415,1.6717868543049518e-06,2.6638651219508542,0.00022805578568269128,-0.002969172354240773,-1.887784736765569e-05,0.3684210526315789,1.5554697517214746
S2,173,1,0,-0.00020616009535900587,-0.0001733682987411962,0.00023461256446736316,5.5043055405952636e-08,-0.0007313576181013593,0.00011626613218692055,0.0008476237502882799,0.0003885768531563074,-0.4035748406527203,-0.7597223413140428,0.00031232201383249794,1.950900806487741e-06,3.0464393446710156,0.0002425323057520759,-0.0038268655763388426,-4.467685372994082e-06,0.42105263157894735,1.1380115247754923
S2,174,1,0,-0.00015890891574067218,-0.0001686544012450095,0.00025395575916486367,6.449352761300223e-08,-0.0006390570927188549,0.00038103764311462696,0.0010200947358334819,0.0003500107419215653,0.1741240387875261,-0.5608500150836493,0.00029957565173905287,1.794911422297566e-06,3.208694969562842,0.0002430136773876542,-0.0032530648867705827,5.607610955837813e-06,0.3684210526315789,1.598121527550418
S2,175,1,0,-0.00019805661928628643,-0.0002247759946319113,0.00025359367688290843,6.430975295499296e-08,-0.0006390570927188549,0.00038103764311462696,0.0010200947358334819,0.0003305205530190942,0.32301875048691053,-0.20286409615621448,0.0003217703799265961,2.0707235479621196e-06,3.0086949695628418,0.00026342599906021934,-0.003648350478005059,-7.159263688330842e-06,0.21052631578947367,1.2804100049609775
S2,176,1,0,-0.0001565952723526177,-0.000199762715464315,0.0002716603932438546,7.379936925740573e-08,-0.0005668117094629875,0.00039138514426969055,0.000958196853732678,0.0003263543823726724,0.52535211561291,-0.4393126223104651,0.0003135625114400576,1.966428971611925e-06,3.046439344671015,0.00027035209461961587,-0.0029060650399151972,7.51587779640599e-06,0.3684210526315789,1.7347930698197314
S2,177,1,0,-9.270998678819964e-05,-0.00014177265014931185,0.000284175479974981,8.075570341901082e-08,-0.0005011088874595703,0.00039138514426969055,0.0008924940317292609,0.00045245054800657856,0.06931817010593179,-1.1933616777254632,0.0002989161171119399,1.7870169013855796e-06,2.946439344671015,0.00026068361865855835,-0.0018334322322594901,-1.0502007286576799e-05,0.47368421052631576,3.065208936165565
S2,178,1,0,-0.00020457508441279045,-0.0001958355440588918,0.00026630727023676143,7.091956218095549e-08,-0.0005692927047451619,0.00014104732799897308,0.0007103400327441349,0.0005657709277793527,-0.0022732421494579937,-1.687288636423995,0.0003358132328295831,2.255410546869116e-06,2.741446071165522,0.0002752145015874676,-0.0038711128511263043,2.9171244925947335e-07,0.3684210526315789,1.3017580855516506
S2,179,1,0,-0.0002363922461007568,-0.0001990035410148925,0.00021289761581694134,4.5325394820537946e-08,-0.0005692927047451619,6.884288116698872e-05,0.0006381355859121506,0.0004542446920849533,-0.10858261444761837,-1.454207831095405,0.00031812998732766256,2.024133776741975e-06,3.1086949695628423,0.00024987590405599477,-0.0043624232664809855,1.0236290163433782e-05,0.3157894736842105,0.9006116711890735
S2,180,1,0,-0.00013006878102657659,-0.00014256033635051072,0.00018886011952188312,3.566814474581998e-08,-0.00047477911513540234,0.0002753813502737678,0.0007501604654091701,0.00024937078017469867,0.48596300576972223,0.004271865097046579,0.00022931644629977917,1.05172065087119e-06,3.046439344671015,0.00019046351649182013,-0.0026286682739852865,9.85080077174843e-06,0.3684210526315789,1.452001917995171
S2,181,1,0,-0.0001363052215339903,-0.00020234214169246516,0.00019486834687849506,3.7973672615157474e-08,-0.00044128825007611885,0.0002753813502737678,0.0007166696003498866,0.00022334791903400606,0.7057141218022261,-0.2553100322100432,0.0002378082968119229,1.1310557206517526e-06,2.9841837197791885,0.00021349299021421373,-0.0025798637671276582,-7.416274292957089e-06,0.5263157894736842,1.4296469693928853
S2,182,1,0,-0.00019388850299206984,-0.00021550839747553198,0.00016979913761120118,2.8831747133507634e-08,-0.0004494057051339373,0.00012213990645947763,0.0005715456115934149,0.0002430491775162458,0.2841119232605232,-0.9425854684329846,0.0002577295068982469,1.3284899745202702e-06,2.765957320949175,0.0002205151622864221,-0.0036277395464922087,-3.27657565420782e-07,0.3157894736842105,0.8757566074876862
S2,183,1,0,-0.0002055748555749408,-0.00019565997890562794,0.00019313066391020967,3.729945334239836e-08,-0.0006344476328441835,0.00015000937657871135,0.0007844570094228949,0.00017055757840507752,-0.40564348991531896,-0.11682206071641676,0.0002820646638397943,1.5912094917411228e-06,2.8086949695628425,0.00022969402383459637,-0.004058510121946851,-8.187598188383679e-06,0.15789473684210525,0.939466372821093
S2,184,1,0,-0.0002190465226001805,-0.0002148570660731701,0.00022147699084785146,4.905205747501928e-08,-0.0006344476328441835,0.00017778026047133872,0.0008122278933155223,0.0001685117960675672,-0.02334938172491169,-0.37864977039231373,0.0003115019045499572,1.940668730765013e-06,2.7332062193464948,0.00026614520583966364,-0.004259445398459984,5.547436014230408e-06,0.21052631578947367,1.011095671452896
S2,185,1,0,-0.00016035217869019177,-0.00020973298414850706,0.0002109480718929709,4.449908903536202e-08,-0.0005856104905169585,0.00017778026047133872,0.0007633907509882972,0.0003174465755377716,-0.057446635319974695,-0.980902672528619,0.0002649753012000424,1.4042382049210642e-06,2.946439344671015,0.00021693294784409204,-0.003166381453682543,1.1523296969664078e-05,0.3684210526315789,1.3155298145373682
S2,186,1,0,-0.00023208722823571623,-0.00028899320134001473,0.00024378287528773734,5.9430090283556494e-08,-0.0008905748465296692,0.00012381210938554755,0.0010143869559152167,0.000360256322836757,-0.5610542433310189,0.4158686992255278,0.00033659259022398864,2.265891435873879e-06,2.463865121950854,0.00026405637843529876,-0.004465579977239261,-1.2781712795256335e-05,0.3684210526315789,1.0503933247035144
S2,187,1,0,-0.0001954535075249384,-0.00020822277818098004,0.0002579398828817757,6.653298318106418e-08,-0.0008905748465296692,0.00024920656996226236,0.0011397814164919315,0.0003310794696821848,-0.5072638401652233,0.707250041715382,0.0003236279604497506,2.0947011356973068e-06,2.8282129458410017,0.00025497755541181407,-0.0035883860122150643,2.4481121605777174e-05,0.3684210526315789,1.3196994320957096
S2,188,1,0,-0.00013208216350127868,-0.000125391217376233,0.0001915066491408841,3.667479666516968e-08,-0.0004978740150345649,0.00024920656996226236,0.0007470805849968272,0.00021269688891159305,0.16496625291418116,-0.3818814056874218,0.00023263811936212903,1.082409891606964e-06,2.9659573209491747,0.0001895745753913361,-0.0025264753450526777,-1.3368617637243407e-05,0.3684210526315789,1.4499054532751512
S2,189,1,0,-1.748913644249448e-05,4.218713714996885e-06,0.0002672659807066697,7.143110444309794e-08,-0.0004978740150345649,0.0005744912040452168,0.0010723652190797817,0.00035758743396154197,0.13765602855325054,-0.3390050378016771,0.00026783758947653734,1.4347394867320428e-06,2.9414460711655215,0.00020822377492048057,-0.00037979526271187357,3.0426563093944312e-05,0.2631578947368421,15.281828327285295
S2,190,1,0,0.00022247163221929007,0.00015473957508672616,0.00023902367537432333,5.7132317389449904e-08,-0.00021389294358978078,0.0006734288747921756,0.0008873218183819563,0.0003482716302290217,0.41003477024754426,-0.7246253159272493,0.0003265362836374618,2.1325188906352985e-06,2.7841837197791888,0.00024666605576722763,0.004171817130837283,5.572484848442364e-06,0.3157894736842105,1.0744006909551413
S2,191,1,0,8.3093326575454e-05,-1.0697773757326707e-05,0.0002841706156321497,8.075293878875495e-08,-0.0002396918772596163,0.0006734288747921756,0.0009131207520517918,0.00036837193712276864,0.7787989020508361,-0.5638561021169974,0.0002960699912354003,1.7531487942026e-06,2.8659573209491747,0.00022722504567596107,0.0016855779136909972,-2.6397032141343076e-05,0.3157894736842105,3.4198969681891933
